Question,Answer,topics
"Q: Did your -- was your grandmother afraid, or was she glad that you would gro -- go out?","A: I don't remember if she was afraid or not, I didn't ask. I became one day older with 10, 20 years.","[1, 2, 3]"
"Q: Yeah, yeah. What was life like for her, for your grandmother in the ghetto?","A: Like everybody else. Was sh -- everything was a problem. Winter was a problem, was cold. No wood, no clothes. I used to help her, here, take a piece there, a piece.And she had a daughter, Aunt Maris(ph), my mother's sister, she lived with her also.Sometimes used to bring some potatoes, some vegetables and some of the -- whatever used to give me.","[1, 2, 3]"
"Q: Well, tell me, is -- if there were so many people in -- in two rooms -- you'd say how many families?","A: My -- my mother -- grandmother's house, she had two rooms, only we lived, nobody came.","[1, 2, 3]"
Q: Oh.,A: No.,"[1, 2, 3]"
Q: But it was part of the ghetto?,A: Yes.,"[1, 2, 3]"
"Q: Okay. Okay. So then when you'd bring back food, it wouldn't be that other people would see that it-- only grandmother gets it.","A: Listen, they took by 1200 people, they squeeze it in two, three streets. They squeeze it in, and that's what was in. Also, from sa -- we had some in the villages, some Jewish farmers. Not too many, but there were. Also, they brought them over from the the surrounding area, in the ghetto.","[1, 2, 3]"
Q: Were there other kids who would also kind of go under the fence?,A: I cannot tell you because I didn't cooperate with nobody.,"[1, 2, 3]"
Q: Okay.,"A: Some -- some, yes, but not too many, cause --","[1, 2, 3]"
Q: Were there any German soldiers --,"A: -- they were with their -- with their parents, and they were afraid, scared. I wasn't afraid. I don't know why, nobody told me what to do, but --","[1, 2, 3]"
Q: Did you ever feel like you were in danger during that six months?,A: Every day was a danger.,"[1, 2, 3]"
Q: Every day.,A: Every day was danger.,"[1, 2, 3]"
Q: When you --,"A: If saw a policeman, and most of pri -- all of them were Ukrainian. Some of them I knew. Even some of them that I knew, I used to come back to the gate. Say, how you get out? I say, what will you, I tell them -- they were so primitive that I told them, Ivan told me toge -- let me go out. You get smart overnight.","[1, 2, 3]"
"Q: The first time you saw those executions in Dubno, was that the first time you saw a person being killed?",A: Yes.,"[1, 2, 3]"
Q: You were how old?,"A: That time, in ""42, was I 11 and a half, something. Eleven. 36 Interview with Ezra Sherman May 16, 2014","[1, 2, 3]"
Q: How did -- I can't imagine how -- what kind of effect that has on a child.,A: What can I tell you? I saw even how they pushed them into the -- to the dig.,"[1, 2, 3]"
Q: Did that change you overnight?,A: Yeah.,"[1, 2, 3]"
"Q: Is that the time when -- I don't want to put words in your mouth, but when was it that you knew you were not safe? When was that first time that your feeling of safety and security --","A: Every day was not safe. Every day, every minute you were not safe. They could come into the house and take you out and shoot you. For nothing. Or beat you up.","[1, 2, 3]"
Q: Did you see many German soldiers in these ghettos?,"A: In the ghetto, no. Used to come in the -- they want to collect another couple kilo gold, came in, two SS, or three, that's it, they didn't go into the ghetto. They came to the Judenrat, or called the Judenrat to the commandant. The most of them Ukrainian.All of them, they're Ukrainian collaborators. Police. In the ghetto they didn't come in, they didn't go in. Well, once in a few -- but I wasn't too mi-- two month in the ghetto. The wintertime I was more in the ghetto, when it got cold.","[1, 2, 3]"
Q: Yeah.,"A: But is -- when it was nice outside, like 50 degrees, I never sit in the ghetto. Even if I just walk around a village here or village there, never sit in the ghetto.","[1, 2, 3]"
"Q: So, did you come across those -- any Germans, often?","A: Before the ghetto, yeah, was a lot of German. Was a chi -- like, you know, the second line. They used to stay there. Was some unit, they stood a couple weeks, or weeks. I used to do business with them. They looked for eggs, and butter. This was their [indecipherable] eggs, and butter. I used to bring them eggs, and g -- and get from them cigarettes. And go to the farmers, give them the cigarettes, and get eggs.","[1, 2, 3]"
Q: [indecipherable] business.,"A: Some of them really were -- the older Germans, some of them really were nice.Just to -- they stood by three weeks, or four weeks. They used to take care of the horses, to give them the shoes. They used to even give me sometimes whatever they ate, give me also, sit and eat with us. But they, most of them, they were -- specially the first line, they didn't want bother with the Jews at all. Even the second line also, they -- the Gestapo came in.","[1, 2, 3]"
Q: How did you know they were different? How did you know the Gestapo were different?,"A: The clothes, like uniforms.","[1, 2, 3]"
Q: And how did they behave?,"A: Terrible. Terrible. They're mad criminals, all of them.","[1, 2, 3]"
Q: What did they do?,"A: Most of the Gestapo were criminals. Some cooperate with them, like the Lithuania. Lithuania were -- they had two division Gestapo, SS. And they also were -- used to wear the black uniforms.","[1, 2, 3]"
"Q: Tell me -- tell me then, the people who shot -- those two executions that you saw, who were -- do you know who the shooters were? Were they Germans? No.",A: Most of them Ukrainian.,"[1, 2, 3]"
"Q: So, at that cemetery, the -- the -- it was Ukrainians who were shooting.","A: Yeah, they round them on and took them to the gates at the cemetery, and digged the hole there and shoot them, just as I said.","[1, 2, 3]"
Q: But from the uniforms you could tell they weren't German?,A: Ukrainian police.,"[1, 2, 3]"
Q: Let's go now to -- you mentioned October eighth. What happened October eighth?,"A: October eighth I was in the -- in my grandmother's, I was sleeping. Early in the morning they surrendered -- the ghetto was surrendered the Ukrainian police. And when they start to break into the ghetto and round up all the Jews near the synagogue, I tried to run out from the ghetto on the -- the same spot that I used to always sneak out. And I just put out my head, and I saw a policeman's laying on the [indecipherable] with a machine gun, and I went back. I went back to my mother hou -- my grandmother's house, and they st-start to screaming, everybody out, outInterview with Ezra Sherman deg May 16, 2014out. We run out, everybody, I run with everybody. And they -- the sp-sp-spot that they put us in is near the synagogue, one side mens, one side women. And it was the gates in the middle in the -- a road. And I was sitting with every -- near my father's brother, near him. I saw him, that I went to sit. Everybody was underneath, nobody could stand or si-- underneath, that was the -- and they used to take in groups. Was a house across the synagogue, so a parking lot, like a parking lot. And they used to take in groups to the house, search them, take away whatever they had, and that -- from there, straight on the truck. Used to fill up the truck, and I saw, and take them to the killing [indecipherable]. The killing [indecipherable] was maybe a mile from there, outs -- of the skirts of the town.","[1, 2, 3]"
Q: And people knew what was going to happen?,"A: Yeah, because they -- they used -- they dig the holes there, a couple weeks before that.","[1, 2, 3]"
Q: Did everybody realize --,"A: They knew -- they knew that that's -- they prepared this for us. Then -- and the policeman was still walking like this, you know, like he'd -- and I saw I'm getting close to the -- that's another five minute --","[1, 2, 3]"
Q: You're on the truck.,"A: --I will be marching to the -- to go. I said to the policeman, I have to take a leak.In Ukrainian. [indecipherable]. He said okay, go over here. I walked out from theInterview with Ezra Sherman ""deg May 16, 2014place, and walked -- there was a house. And [indecipherable] detached to the house was a little shack, and was a -- a kit -- a kidster --","[1, 2, 3]"
Q: A what?,A: A goat. A sheep?,"[1, 2, 3]"
Q: A goat or a-- or a sheep?,"A: No, not a -- not a sheep, a -- with the -- A2: [indecipherable] in English or Hebrew.","[1, 2, 3]"
Q: A goat or a-- or a sheep?,"A: Okay, it's like a sheep, let's say, like -- like ba -- like a sheep, with -- and when I saw the policeman walk a little bit further, I jumped in, and there was a little haddock. I jumped up, was some straw there.","[1, 2, 3]"
"Q: Oh, so there was like a little shelf?",A: Yeah. And I jumped up to the top and hide myself there.,"[1, 2, 3]"
Q: Okay.,A: It was laying -- and I saw through the boots was --,"[1, 2, 3]"
Q: The slats.,A: -- slats --,"[1, 2, 3]"
Q: Yeah.,"A: --I saw what's going on. And after that -- three, four hours, they finished.Finished [indecipherable] and I fell asleep there. But before they still was continuing, I -- from the shack was a door to the house where they used to search inInterview with Ezra Sherman "" May 16, 2014the -- the people. All of a sudden, I looked down, I see a girl, a neighbor, I used to go to school with her. I said -- her name was Mica(ph), Mica(ph).","[1, 2, 3]"
Q: Mica(ph).,"A: Mica(ph). Then I -- I said come on, I pulled her up to me. And she was laying with me til we both fell asleep there, til early in the morning. I said, early in the morning we have to try to get out of there. And who wake me up? The Ukrainian was -- it was close to the gate. The gate was closed, and they were already knocking, going to go in to take some stuff out. And I heard this noise, and I see nobody there.We went down, and I -- I knew where exactly every house there, every little -- and I -- we jumped over the -- the fence.","[1, 2, 3]"
"Q: Oh, so you could jump over it?","A: Yeah, we went over. Find a way. And said let's go out from the town. And on the way from the town was -- we went into a house. That used to be a Jewish house, but the neighbor ours, a Pole, was living there, because he has to leave his house, and he got the Jewish house, the different, because the ghetto was there. When he saw us, he was a very good friend my father's. And this girl lived next door to him, he knew her. A nice, nice Pole, very nice guy. He saw us, I thought he-he -- he was shocked.And he gave us two pieces bread, he says, go to the forest, called Smoldova(ph) forest. He say, I know some Jews hiding there. Go there. And we start to go in the road, for the road that the German used to drive in, and we walked maybe mile and ai Interview with Ezra Sherman May 16, 2014 half, two miles. And I says, let's go into a house. I saw a little house near the road.Let's go, so they"" ll maybe give us some food [indecipherable]. And we walked into this house. It was an old woman. He say, okay kids, sit down. I'll be back in a couple minutes. And she walked out onto another house and she -- I see -- I was right away felt something. I see she is coming with a policeman. How do I know the policeman, he got there on the hand, the strip. That's the way they used to go. Came in, and he took me first to a side room, it was storage room. And I was wearing new boots, and a new coat. And he stripped me of the coat, took away the boots, and that was -- then he took in the girl, the same thing, took away whatever you got. And he ask me, where you going? What are you going to do? I said, I'm going back to town. He said okay. I'll be a couple minute, he has to hide, whatever. And I got in my coat -- it was a fitta(ph) coat, you know.","[1, 2, 3]"
Q: A what kind of coat?,A: Huh? A2: With the fur.,"[1, 2, 3]"
Q: A what kind of coat?,A: Parva(ph)? A2: Fur.,"[1, 2, 3]"
Q: A what kind of coat?,A: Fur coat.,"[1, 2, 3]"
Q: It was a fur coat?,"A: Yeah. And my grandmother put in -- in the coat [indecipherable] my mother's chain from the wedding, and her chain, maybe a kilogram gold. He took away everything. He didn't know that's there, but -- and I walked maybe a -- a quarter mile, or 300 yard, whatever, and in the side was a little forest that like [indecipherable] as kids, we used to go there. I knew the area, and after this little forest was a river, and the other side of the river, used to live my grandmother from my father's side. I knew the area. I said to the girl, let's go. And she says, I'm not going. Then what are you going to do? She said, I'm not going. And I say, if not going, I'm going. And I -- I run away. So I went to the forest, went to the river. Near the river where my grandmother was, was not deep. I knew you can walk over, and I crossed the -- a small river, not a big river.","[1, 2, 3]"
Q: Do you know what happened to her?,A: Hm?,"[1, 2, 3]"
Q: Do you know what happened to that girl?,"A: I know, sh-she -- she is -- she didn't survive. I exactly -- no, I know. She walked maybe another mile, a mile and a half, was an intersection a little, and I think there they caught her. I checked it, some Gentiles in the area, they don't know. Maybe the policeman got her, and she not survive.","[1, 2, 3]"
Q: Was she your age?,"A: Hm? ontectnetonancedjusetneey for tarher biormatoerabouttfisestecion is Interview with Ezra Sherman May 16, 2014","[1, 2, 3]"
Q: Was she --,A: My age.,"[1, 2, 3]"
Q: She was your age.,A: Exactly my age. I went to school with her. And that's the way I start my surviving.,"[1, 2, 3]"
Q: But you had no shoes?,A: No shoes.,"[1, 2, 3]"
Q: So what happened to your feet?,"A: What happened to your feet? They was -- after a couple weeks, they were swollen all over, from cold. And this little town, it called Morawicz(ph) --","[1, 2, 3]"
Q: Morawicz(ph).,"A: --it was a mile and a half, my father was born there, you know. And when I was in the ghetto, I used to go there to a Czech woman. She has a cow also, and I used to take care when the cow go out. I knew very nice woman. I came to her. That's the only person I knew there. I came to her, she -- she -- she -- she [indecipherable] herself, she said -- she gave me food, she says, any time, come over early in the morning, or in the evening, I'll give you food. And I -- the first night, when I crossed the river, the first night, my father's sister lived by the end of the cemetery there.Well, I turn here, turn there, I say, I'll go into the cemetery and sleep there, whatever. Sleep, who could sleep? In middle of the night I hear some Jewishontectnetonancedjusetneey for tarher biormatoerabouttfisestecion Interview with Ezra Sherman *8 May 16, 2014 speaking. I got scared. Little by little I get closer, closer, closer, and I meet there two sisters. The Tennada(ph) girl. They were also run away, whatever. Now, I said to myself, I cannot stay with a group. I say, I-I have to go. In the morning -- early in the morning I moved out from there. And in this town a couple weeks, used to -- it's a li -- it's like a village, a big village. Here, there, I used to come to this Czech woman, who went to a Polish village, and I went into a stable to sleep over, and early in the morning, the Poles find me, he want to kill me, whatever, I run away, and came back to this little town or village, whatever you want to call it. And the woman told me, listen, if you will tell -- go, they will catch you here. Come over wa -- told me, tomorrow by noontime, I'll take you away from here. She said, I will walk, and you will walk after me. If you see something, a wagon, or -- it not a high -- the highway like here.","[1, 2, 3]"
Q: Right.,"A: Regular road, mud. And I walked after her, and she took me five miles from there, to a --a Polish family. I didn't knew him, but my father knew him. He used to make salamis and any kind of thing, and my father used to sell the meat. The ko -- not the kosher meat, used to sell it, too. He knew my father good. He said okay, you'll sleep over here tonight. Early in the morning I'1l take you ba -- two miles from here is a Czech village.","[1, 2, 3]"
Q: A Czech village.,"A: Czech village. He took me maybe a mile, because was a house here, a house there, Ukrainian, he says, I'll take you there, in -- in the [indecipherable]. And that's the way I came to the Czech villages, Czech villages.","[1, 2, 3]"
Q: So that's how you came -- so was this crossing the border into Czechoslovakia?,"A: No, not Czechoslovakia, Ukraine --","[1, 2, 3]"
Q: It was still Czech village in Ukraine.,"A: --in my area, it was a seven, eight miles from the town. You have a lot of Czech villages, and Poland took away Ukraine in 1918 --","[1, 2, 3]"
Q: Okay.,"A: -- World War I. They brought over settlements; Poles, Czechs, even German villages we had a couple, Germans, strictly German. That's the way they settled there.","[1, 2, 3]"
Q: Okay.,"A: Maybe before that, I don't know. Then I came in to the first house I walked in. When the woman saw me and my feet were swollen already from the cold, it was in the morning was already a frost. She said, sit down, move away from the oven, because it's no good for -- the heat. And she run to the cellar and brought over potatoes, and rubbed them like for -- pancake potatoes","[1, 2, 3]"
"Q: Right, grating, grating potatoes, yes. ""7 Interview with Ezra Sherman May 16, 2014","A: Yeah, and put on -- on my foot. I was there maybe two weeks, and it took away the swelling.","[1, 2, 3]"
"Q: So, did you have socks on, or were you completely --","A: Yeah, socks I had.","[1, 2, 3]"
Q: Okay.,"A: Because my grandmother put me on two pairs of socks in my jacket, and all of a sudden I put my hand, to see I have pair -- two pair of socks. She says, I'll keep you til Pll take care on your feet. Then she arranged with another neighbor, another farmer, who went -- he kept me also two or three weeks. Then I -- they transfer me to another, maybe three, four farmer over there, maybe a month and a half or two, I was there. Then snow, it started to snow. In Ukraine it snows snow, it's four or five feet snow. There was one farmer kept me there also about two or three weeks, and he seen it was a mile, mile and a half from the main road, where the German used to travel there, and he says listen, it's more safe for you if you will go in deeper in the forest, and other Czechs --","[1, 2, 3]"
Q: Czech village.,"A: No -- yeah. This village, it was -- it called the Banofka(ph).","[1, 2, 3]"
Q: The Banofka(ph).,"A: The Banofka(ph). And he said, you go to to this village, the name is Moskofchinna(ph).Interview with Ezra Sherman % May 16, 2014","[1, 2, 3]"
Q: Moskofchinna(ph).,"A: Moskofchinna(ph). And early in the morning he says, I'Il come in, I'll giv-give you some food. And he took a big sack and wrapped me around with ropes, because I didn't have any coat, nothing. He wrapped around my feet with -- also with some sacks, and he says, you go out from my house and go straight, no left, no right. Will be some forest, some places no forest. It's not far, maybe two miles, or two and a half miles. But I walked out, start to walk, maybe 15 minute later start a snowstorm. Terrible. You couldn't keep your face up towards the -- and I walk. I was -- was a little boy, I wasn't tall. And I walk. I have no choice what to do. And all of a sudden I--I go like this with my head down, because I couldn't keep my head straight, because it's windy and snow. And all of a sudden I hear some ringing near my side. I look right, two horses near me with a wagon. It was a Czech horse. He knew right away that Iam Jewish. Who lets a kid like this -- he said, get up on the wa -- and he brought me, he said, I'll tell you which house to go in. And I went into this house, you know, the farmer's -- you couldn't go walk into their house to the front, only have to go into the back. And I walked in and I knocked on the door, it was in -- in the morning, I don't know what time, who know what time? And a woman saw me, she crossed over herself, because from -- it was cold, and there was -- ice was hanging from my face and everything. She -- she -- one minute, and she took a shawl, and brought me into a storage room where they used to prepare food for the pigs, forontectnetonancedjusetneey for tarher biormatoerabouttfisestecion Interview with Ezra Sherman deg May 16, 2014 the -- for the cows and -- and it was there also that place, they used to warm water to cook potatoes for their -- she says, wait here a couple minute. And it was warm there. I got to warm up. She came in with a big kettle, a wooden kettle. And she got exactly boiled water. She said, take off your clothes, everything, because I was -- it was already maybe two months or two and a half months I didn't wash myself, and change nothing. Lice all over. And she put in the hot water to this kettle, she says, take off your clothes and go in. And she took all the clothes, burned, everything to the fire, put it in. And give me a good bath, and I had already wounds here from the","[1, 2, 3]"
Q: Wounds? Yeah.,"A: -- from the [indecipherable]. She run bath, brought over a -- a jar with fat from the -- from the bacon, whatever you call it, and she smeared me on, br-brought some kerosene to my head to kill the lice, whatever. And I was there a -- over a month, month and a half they kept me.","[1, 2, 3]"
Q: In that little room?,"A: No. Used to sleep -- they had a helper, Ukrainian. Used to sleep with him, where the horses, and they made on the top hanging, like a bed, and there I slept, I and the helper, the other helper. I used to sleep there. It was warm in there. Where horses is warm always, because they breathe. That's the -- yeah. In one side horses, one side the [indecipherable] 50 Interview with Ezra Sherman May 16, 2014","[1, 2, 3]"
"Q: Tell me -- as you were describing this, it was hard for you to continue talking. Why at that particular moment?","A: Emotion. And I was there about a month and a half, and one day in the morning -- she had two sons. One son the Russian took away to the army, one son was there, in [indecipherable] with her. Very nice to me. I was sitting with them near the table and eating, and whatever they ate they gave me, they treat me really like a human.He came in early in the morning, he said, you have to run away. The Ukrainian police with some German here looking for Jews, because in the area were Jews hiding. And somebody told the police or whatever to the town, it's the Jews that came in, and a search, and they caught six Jews and killed them. I tried to get out from this sta -- run out and get in -- it was outside, they used to keep the straw, you know, in bundle. I tried to pull out the thing but it couldn't go, couldn't take out. I tun into the stable, and I went up a [indecipherable] was straw for what used to prepare. How I went up, I don't know. It was so high that I couldn't get down later.And -- and I -- little by little I went near the wall, and then in the straw, all the way down. When they came, and they saw me, I tried to run out, behind the stable, out.Was policemen there with the machine gun [indecipherable]. One guy from my town, I knew him, he was sleeping this night in -- in -- by the chair, he also tried to run, and he had a gun. They hit him in the -- in the hand and they killed him la -- they killed six Jews the same day. Next morning, when the son there came in to takeInterview with Ezra Sherman * May 16, 2014some straw for the cattles, for the horses, I -- little by little I see him. I -- his name was Ithzikella(ph) from the tal -- from the Bible, from the [indecipherable] very nice guy. I say, Itzhikella(ph). He was shocked. How you went up there? I said, I don't know. He have to bring a big ladder to take me down. He took me down, and he says, they called me Edik(ph). He says, you will have to go. I'll tell you where to go. I'm not throwing you out, I'll tell you exactly where to go and not to go. And next day, prepared me a big bag with food and everything, and he took me also beginning of a forest. It was deeper in the forest and it was a valley there, he said, there is four farmers. You will go straight, and then you"" ll go climb a little bit the hill, and in the valley you'll see the farm. Go there, cause this is much deep, nobody comes there. Then I walked almost all day through the forest. Was snow, but between the trees the snow is not so high. But in the minute I walked out the forest, 200 yard was uphill. There was already two, three feet snow. And it wasn't so cold.When it's not so cold, not a frost, the snow is very --","[1, 2, 3]"
Q: Sink down.,"A: Lused to put in one leg, like take out th-the leg, and the other one sank. And I -- took me some minutes to walk. And I already hear the wolves talking. Did I ever hear wolves talking between them? And I got tired, putting one leg til I pull it out a leg. And all of a sudden I fell down and start to cry.","[1, 2, 3]"
Q: Of course.,A: And I tell myself to --,"[1, 2, 3]"
Q: Was that the first time you cried?,"A: --who will help you, I tell myself. I was crawling for maybe 50 yards. Then all of a sudden I see some lights. Lights at night looks to you like far away, but it's close, and it was downhill to the valley. I start to run, and roll over, whatever, and the first stable I sneak in and fell asleep on the straw, whatever. In the morning I woke up.I'm in the house, near a -- near a -- the farmer came in to take some stuff for the cattles. He saw me, took me in, he said, if 1 wouldn't find you, you would freeze in.That there -- was there -- he kept me a month, he transferred me over to another one about -- I was there til end of -- no, in the beginning of ""43.","[1, 2, 3]"
"Q: How could you keep the dates in mind? With all of this going on, how could you know that this is November, and this is October, and this is --","A: I didn't know, I -- I - I - til the ghetto, I knew -- I knew alre -- after I run away, I'd almost didn't know, didn't count no month, no month. Didn't count time, I didn't thi -- but approximately. And by the last Czech, from the four, I was there.","[1, 2, 3]"
Q: So you stayed in each of the four houses?,"A: Yeah. They -- they -- they -- between them talked, I'll keep him, next month you"" ll take him. And even -- and one Czech that I was, the first one, a whole family from my town, it was hiding in the stable there. I used to go to the stable every day there, take some stuff, and I didn't know. ontactrefiranneGaushariarg a hither atrmedortabeattfiexaliaton Interview with Ezra Sherman 8 May 16, 2014","[1, 2, 3]"
Q: Really?,"A: Yeah. It's a father and a mother and three kids. Those -- they -- the whole inside, and they were sitting there. I didn't know it. Much later, after the -- by the last Czech that I was, they had a sister, was our neighbor.","[1, 2, 3]"
Q: In Mlynov?,A: His name was Schultz(ph).,"[1, 2, 3]"
Q: Uh-huh.,"A: Then when I came over to him, he start the real, was your father -- I said Moshko(ph), because in the [indecipherable] it's not Moshe, Moshko(ph), with a ko. Oh, you know, my sister is your neighbor in the back. He kept me til, I would say April ""43. Why ri-- April? Pll tell you why. But the meantime, the Ukrainian [indecipherable], the underground start to -- they used to kill Jews, like -- like to -- more than the German. Used to all of a sudden they come in to [indecipherable] once, twice, three, I used to -- I saw some -- because was between forest all the way around. He got scared for me. And one day, came in a girl there from my town also. She survived also. She used to study -- his daughter studied with her, and her father was the pharmacist from the town. He says, I'Il send you to my brother in another tow -- another village. And one Sunday his brother came over, with a pair of horses, a wagon, and took me -- took me to his village, and he kept me til end of the -- til -- til the Russian came in, til 44. Almost a year. s4 Interview with Ezra Sherman May 16, 2014","[1, 2, 3]"
"Q: So tell me, when he took you in his wagon, were you -- could people see you, or were you hidden in the wagon?","A: No, I wasn't hiding. Never was hiding.","[1, 2, 3]"
Q: So you sat up there on the wagon?,"A: I was helping whatever I could. Whatever I could do, I did.","[1, 2, 3]"
"Q: No, no, no, I'm talking about when he came to the village.",A: Yeah.,"[1, 2, 3]"
"Q: And he took you with his wagon, back to his own home, were you hidden in the wagon, so people wouldn't see you?","A: No, no.","[1, 2, 3]"
Q: No?,"A: Sitting. Even the -- his brother, when he took me, this was a Sunday. He stopped near a-- on the way, it was a mill, you know, and he's supposed to something arrange, or bring in some wheat [indecipherable] and two young Ukrainian girls, one said to the other, this looks like a zhid. A zhid was the -- a Jew. In Ukrainian it's zhid. Then he heard that something, he right away left everything, take the horses, and run away. And he kept me til the Russian came in in February of ""44. I was there almost a year.","[1, 2, 3]"
Q: What was his name?,"A: Sleeping with them, everything. Also used to go in summer, used to go out in the morning, used to bring -- clean out the -- the stuff from the cows overnight, bring them water, give them -- when his daughter came to milk the cows, everything was already clean in the -- give them some straw to eat and [indecipherable]","[1, 2, 3]"
Q: Did you feel safe there?,A: Huh?,"[1, 2, 3]"
Q: Did you feel safe there? Did you feel safe there?,"A: Yeah. Because it was away from the main roads. Never saw there a policeman, or somebody -- if somebody we see some -- you know, when you drive, when the soil is dry, it makes a lot of-- I used to see f-far away something, then I used to go out, and go away from the houses -- used to go to the field, or I used to -- he had a big tree of cherries. I used to climb on the chi -- on the tree, and nobody could see me, so much big was the tree.","[1, 2, 3]"
Q: And did they treat you well?,"A: Yeah, they treat me like a child.","[1, 2, 3]"
Q: What was their name?,A: Schultz(ph).,"[1, 2, 3]"
Q: Schultz(ph)?,"A: Schultz(ph), yeah.","[1, 2, 3]"
Q: Uh-huh. And they had lived in Mlynov?,A: Hm?,"[1, 2, 3]"
Q: And they were from Mlynov?,A: No. They were in the villages.,"[1, 2, 3]"
Q: But then you said the other pla --,A: His sister. They had the sister next door to us.,"[1, 2, 3]"
Q: In Mlynov?,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: Her -- her husband used to make shoes, he used to -- he was a handyman. He came one day to vi-visit me -- not me, visit his brother-in-law, his sister.","[1, 2, 3]"
Q: Right.,"A: And he saw I'm walking around without shoes. He says, come here. He took a piece of paper. Stand up. The top. He said, but the sole has to be wood, I don't have leather for this. And he made me -- after two weeks or 10 days, he brought me a pair of shoes with sole of wood.","[1, 2, 3]"
Q: A sole -- a wooden sole.,A: Wooden sole.,"[1, 2, 3]"
Q: Wooden sole.,"A: It was one thing bad in the winter. Why? The snow used to build up, and all of a sudden I got higher. I do -- there I was very live a normal life. I was afraid, you know","[1, 2, 3]"
Q: Yeah.,"A: -- if I saw somebody. And you know, the farmers is not house to next -- to another one.","[1, 2, 3]"
Q: Yeah.,"A: Was all this couple hundred yards, each from other. Nobody used to come in -- if some -- a neighbor came in, or -- they knew I -- they knew I'm Jewish. But Czechs, almost there's 25 or 30 Jews that survived, most of them Czechs helped them. Used to live in the forest and underground, whatever. But used to give them food, let them take a shower or something. Good people, the Czechs.","[1, 2, 3]"
"Q: You mentioned that when you were in the snow, that's when you cried. Was there any time before then?",A: Hm?,"[1, 2, 3]"
Q: Was there any time before then?,A: Crying?,"[1, 2, 3]"
Q: Yeah.,"A: No. I'll tell you the true, I didn't think a minute of my situation. From the beginning I was thinking what I will eat today. I'm not talking breakfast or dinner,Interview with Ezra Sherman *deg May 16, 2014what I'1l -- where I'll find something to eat. But in the minute I reached the Czechs, I didn't have a problem with food. Whatever they eat, they gave me.","[1, 2, 3]"
"Q: So, in some ways, except for that woman who could have meant your death, the very first one, when you had your boots and you had your jacket --",A: Yeah.,"[1, 2, 3]"
Q: -- you weren't betrayed by anybody --,A: Huh?,"[1, 2, 3]"
"Q: -- but she -- that woman, who had that first house, where she called the policeman.",A: Yeah.,"[1, 2, 3]"
Q: She betrayed you.,A: Yeah.,"[1, 2, 3]"
Q: But nobody else did.,"A: I don't -- no. No. I didn't si -- in the area I didn't stay, I stayed maybe three, four weeks.","[1, 2, 3]"
Q: Yeah.,"A: And the minute I hit the Czechs, nobody. Maybe some of them didn't want to keep me. I went between them and this here, I went into Ukrainian. Some of them were afraid, used to give me some food, a piece bread, some apple, whatever they had. But most of them, they say go away from me. They were afraid also.Interview with Ezra Sherman *deg May 16, 2014","[1, 2, 3]"
"Q: Yeah. So when you stayed at this place, at this place for a year, with Shairtza(ph), yeah, with the family Shairtza(ph), what was the husband's name?",A: Don't remember.,"[1, 2, 3]"
Q: You don't remember.,A: I called him Shairtz(ph).,"[1, 2, 3]"
Q: Shairtz(ph). Okay.,A: I don't remember.,"[1, 2, 3]"
Q: Do you remember when the Russians came?,A: Sure.,"[1, 2, 3]"
Q: Tell me what it looked like.,A: Like soldiers.,"[1, 2, 3]"
"Q: No, no, but I mean, did they come down the road, were there many of them?",A: The first Russian I met had Shairtz(ph).,"[1, 2, 3]"
Q: Okay.,"A: And then, one of my town --a boy my age, all of a sudden came -- I knew he survived, he came over, because his older brother, and the brother to this girl that I pulled her up to the attic, also survived. And they came to the Shairtz(ph) because not far from there was a Polish village that was evacuate from the Poles left. They run away because the Ukrainian used to kill Poles, to start the war between the Poles and Ukrainian. Used to burn every night villages, each other. And they survived, and Interview with Ezra Sherman degdeg May 16, 2014 they came over to the Czech. And I told them -- one is -- was Eliezer(ph), and one was Manasha(ph) [indecipherable]. And I told them -- they -- they were older than I am, they were that time 18 or 19, say, oh, we have to -- we have to -- we going to the army, we going to -- and they never came back, and nobody knows even where they were killed. And one of the - Manasha's(ph) brother, Enoch(ph) was a -- he also was my age. We went through cheder together. He came over, and he says, let's go. Where'd we go? We went to Lutsk(ph), 25 miles from the village. We walked. And we came -- before evening we came there, and still the front was not far from there. And all night the German were bombing the planes, and we took -- we went into a house, empty house, but start to fell pieces. Next morning we run away back, we went back to -- to the village, and the [indecipherable] I came back. Came back to [indecipherable] and the same soldiers still there. And I got friendly with a -- the headquarter was there from the -- a brigade. Got friendly --","[1, 2, 3]"
Q: In the house of the -- of the family Shairtz(ph)?,"A: Yeah, I was staying in there. Th-Their guns was shooting to my town. My town wasn't still - Mlynov was still liberated that time.","[1, 2, 3]"
"Q: Okay. I'm just confused about geography now. The last I understood, you were with the Shairtz(ph) family in this very distant village.",A: Yeah.,"[1, 2, 3]"
Q: And a Russian soldier comes there.,A: Yeah.,"[1, 2, 3]"
"Q: And a brigade of soldiers, more than one comes there.","A: Sure, a brigade.","[1, 2, 3]"
Q: Okay.,A: A brigade of heavy artillery.,"[1, 2, 3]"
Q: Okay. And do they stay in that farm?,A: Yeah.,"[1, 2, 3]"
Q: So they take over the farm?,"A: No, they didn't take over, only the colonel got a room --","[1, 2, 3]"
"Q: In the house, okay.",A: -- to sleep there. The rest were -- they slept in the stable [indecipherable],"[1, 2, 3]"
