Question,Answer,topics
Q: You should never have been forced to leave your home.,A: Right.,"[1, 2, 3]"
Q: And you survived by escaping --,A: Yes.,"[1, 2, 3]"
Q: -- from the persecution.,"A: Yes, I know, and, you know, that's what -- that's one reason I've never approached the Holocaust Museum until now.","[1, 2, 3]"
"Q: Well, whenever you feel it's time, that's fine. And I understand that many, maybe, people who lived in exile or refugees or those who escaped, however they --",A: Yes.,"[1, 2, 3]"
"Q: -- term themselves, sometimes have difficulty with the word survivor.","A: Well, I mean, you know, I never, thank goodness, was into a concentration camp. I never --","[1, 2, 3]"
Q: Yeah.,A: -- suffered the horrors that these people --,"[1, 2, 3]"
Q: But you still should not have been forced to go through what you went through.,"A: No. I realize that, but, as I said, that's why I've always felt kind of guilty.","[1, 2, 3]"
Q: Guilty?,"A: Oh, yes.","[1, 2, 3]"
Q: Yeah?,A: Survivor's guilt is right there.,"[1, 2, 3]"
Q: Yeah. So you can feel or see that clearly in your mind?,"A: Oh, yes.","[1, 2, 3]"
Q: Do you think the rest of your family felt that way?,A: I'm sure they did.,"[1, 2, 3]"
Q: Sometimes people say there's no such thing as survivor guilt.,A: I wouldn't. Interview with Eva Desrosiers 32,"[1, 2, 3]"
"Q: I wouldn't either, but --","A: No. I mean, I feel -- I remember the first day I went -- many years ago -- several years ago I went to the museum.","[1, 2, 3]"
Q: This is the Holocaust Museum?,"A: Yeah. The Holocaust Museum, and there's a -- there's this great big picture of children waiting for the train to take them to concentration camp, and in the front of that - - among the first children there's a little girl there that looks just like me, and I saw that picture and it just hit me really --","[1, 2, 3]"
Q: Could have been you.,A: I'm sorry. I shouldn't have been --,"[1, 2, 3]"
Q: That's okay. Gives more emphasis. Yeah. It could have been you.,A: It could have been me. Yeah. Very easily could have been me.,"[1, 2, 3]"
Q: Yeah.,A: And so I --,"[1, 2, 3]"
Q: And I think I --,A: Yeah.,"[1, 2, 3]"
"Q: I think I understand without being able to know it myself, of course.",A: Yeah.,"[1, 2, 3]"
"Q: I could see how that would feel. So to return to your family, on the banana boat to Panama --",A: Yeah.,"[1, 2, 3]"
"Q: -- it's mother, father, you and brother?","A: And my uncle and aunt, yes. And we arrived in Panama, and we stayed a few days in Panama and then we got on a ship, an English ship called the Ordun","[1, 2, 3]"
"Q: -- it's mother, father, you and brother?",A:,"[1, 2, 3]"
Q: Orduna?,"A: Orduna O-R-D-U-N with a tilted A, and we -- and there we went -- they had first, second and third class, and we were in third class; but some relatives of my aunt were coming from Europe, and they were in second class and they -- and they came with their two little boys and they would smuggle (inaudible) or something to my brother and me once in a while during that trip.","[1, 2, 3]"
"Q: So they met you in Panama, and then you took the next --",A: We -- we got on the ship that they were on.,"[1, 2, 3]"
Q: Isee.,A: Yes.,"[1, 2, 3]"
Q: And --,"A: And, again, how that was -- I mean, that was my uncle and aunt had made those arrangements to -- with her family.","[1, 2, 3]"
"Q: But do you think each leg from New York to Panama, Panama onward was planned before you left New York or do you think they figured it out --","A: I think it was planned from New York, yes.","[1, 2, 3]"
Q: And so where did this next ship take you?,A: That took us to Ecuador.,"[1, 2, 3]"
Q: Isee. And so that's when you --,A: Yeah.,"[1, 2, 3]"
Q: -- arrived --,"A: By the time we arrived in Ecuador, we arrived in a little Port of Salinas which is now a very fancy resort, but we arrived and we had to take these little boats from the ship to the landing because there was no pier there.","[1, 2, 3]"
Q: Uh-huh.,"A: And by then it was -- the six of us and my aunt's family, her brother, sister-in-law and two boys.","[1, 2, 3]"
Q: Uh-huh. So that's six --,A: So there was --,"[1, 2, 3]"
Q: -- ten of you?,"A: Ten of us that arrived in Salinas, which when we stayed in Salinas maybe one or two days then we went to Guayaquil. Then we took the train to Quito.","[1, 2, 3]"
Q: So was Quito always the final destination?,A: Yes.,"[1, 2, 3]"
Q: So you were still making your way?,"A: Yes, uh-huh.","[1, 2, 3]"
Q: So I wonder if I might ask to pause for a minute.,A: Sure.,"[1, 2, 3]"
Q: Since we're now we're in Ecuador to your new life.,A: Yes. [Interview was interrupted for a break. ]Interview with Eva Desrosiers 35,"[1, 2, 3]"
"Q: Okay. Thank you for that short pause. We've arrived in Ecuador, but before we go on, is there anything --","A: I'm trying to think, and I don't think so. I think -- unfortunately, my memory of those days is not that clear.","[1, 2, 3]"
"Q: Well, it's that of a little child, so, yeah.",A: Yes.,"[1, 2, 3]"
Q: If someone asked me about when I was eight years old --,A: Yeah.,"[1, 2, 3]"
"Q: But if things come to you, like I said --","A: Yeah, okay.","[1, 2, 3]"
Q: I'll keep us on track.,A: Yes.,"[1, 2, 3]"
Q: But you --,A: Okay.,"[1, 2, 3]"
"Q: -- stop and tell a story, whatever you want.",A: Yes.,"[1, 2, 3]"
"Q: So this trip from New York to Panama, then Panama to --",A: Ecuador.,"[1, 2, 3]"
"Q: -- Ecuador, and then through Ecuador, you were at a couple of stops before Quito?","A: Yes, uh-huh.","[1, 2, 3]"
Q: How long do you think that whole journey took?,"A: Oh, like starting from New York? Interview with Eva Desrosiers 36","[1, 2, 3]"
Q: Yeah.,"A: I would say -- I would think that about a week on the ship and we were in Panama a few days. I would say about two, three weeks.","[1, 2, 3]"
"Q: And the land portion, once you were in Ecuador?",A: It was hairy.,"[1, 2, 3]"
"Q: Hairy, how is that?","A: Well, we arrived on the coast. Quito is 9,000 feet and the trains were very primitive. I remember that. And the rails, there's a section of the rail going up the mountains where it's very steep and the train goes up and then it backs up and then it goes back up again, and the place is called La Nariz Del Diablo which means the devil's nose because it's very steep and very --","[1, 2, 3]"
Q: Was it scary?,A: Yeah.,"[1, 2, 3]"
Q: I would be scared.,A: It was scary.,"[1, 2, 3]"
Q: Yeah.,"A: And it took a long time to get there, at least 24 hours; but, again, I'm not sure about that.","[1, 2, 3]"
Q: Do you recall arriving in Quito?,"A: [know we got there -- oh, when we arrived in Salinas I remember, as I said, it was on these little boats that took us from the ship to the landing. The purse of one of theontactnetonancedjusietneey for tarher biormatberabouttfisonecionInterview with Eva Desrosiers 37 relatives fell into the water and some guys dove in and brought it up because it held all her papers and everything.","[1, 2, 3]"
Q: Wow.,"A: And somewhere I've seen -- I don't have it, but I've seen the manifest of that ship saying that it landed in Salinas and --","[1, 2, 3]"
Q: Uh-huh.,A: And that some -- and the people who disembarked.,"[1, 2, 3]"
Q: That could be something Bill --,"A: That can probably be found, yes.","[1, 2, 3]"
Q: Found for you too. And -- and then you arrived finally in Quito by train?,A: Yes. And we stayed for -- in a hotel -- oh. We arrived in Quito on June 8th.,"[1, 2, 3]"
"Q: Oh, good.",A: Which was two days before my 9th birthday.,"[1, 2, 3]"
Q: Uh-huh.,"A: So there's a time schedule, because this was June 8th, 1939.","[1, 2, 3]"
Q: Uh-huh.,"A: And we were in this very dark pension (ph) and somebody, some relative had sent me for my birthday, which was June 10th, a Spanish version of Anderson's Fairy Tails. And I remember on my birthday my father was sitting in this dark room with me and the dictionary trying to read the book to me. And I didn't want to stay there. I wanted to go out with my brother and some other kids who had -- some other refugee kids were playing and I wanted to go play with him, and my father insisted that we read that book. Interview with Eva Desrosiers 38","[1, 2, 3]"
Q: So were there other refugees there with you?,"A: Yeah. We met some other people there. In fact, the pension (ph) where we stayed was run by -- I guess they were German Jews. It was called pension noeman (ph). And we were there a few days.","[1, 2, 3]"
Q: Mension (ph)?,A: At the pension (ph) and then we moved into a house with my aunt and uncle.,"[1, 2, 3]"
Q: Do you know how they found that? Just once they arrived they found it or --,A: They found a house. They said they had a lot of -- I remember them telling me later that they had found it was hard to find a house that had indoor plumbing.,"[1, 2, 3]"
Q: I see.,A: But we did get one with indoor plumbing.,"[1, 2, 3]"
"Q: And do you know, were your parents able to take their savings with them or any assets with them?","A: Not right then. Later we -- my grandmother who had stayed in Vienna before she went to Holland was able to send some of the stuff. I remember a doctor came to take our apartment in Vienna to take it over and he seemed very friendly to us, and so he said that we shouldn't worry, that he would make sure that all our stuff would be shipped to us wherever we ended up at; but when my grandmother came to insist on some of the things he said she better not come back or the Gestapo would be called.","[1, 2, 3]"
"Q: Oh, my.","A: And I do know that they got some stuff sent to them. I remember the cabinet that had -- with silver knives and forks was there, was empty. Interview with Eva Desrosiers 39","[1, 2, 3]"
Q: Do you think it was emptied in Vienna or emptied along the way?,A: I think it was emptied in Vienn,"[1, 2, 3]"
Q: Do you think it was emptied in Vienna or emptied along the way?,A:,"[1, 2, 3]"
Q: Yeah.,"A: By that doctor, but I'm not sure.","[1, 2, 3]"
Q: Yeah. So I'm sorry. I sort of skipped that detail.,A: Yeah.,"[1, 2, 3]"
Q: When you left --,"A: Well, I'm sorry I just remembered that.","[1, 2, 3]"
Q: No. That's perfect. That's why we record it so we can keep it.,A: Yes.,"[1, 2, 3]"
Q: So part of the plans your parents had put into motion to leave included someone taking over his practice?,A: I don't know if that was their decision or the government's decision.,"[1, 2, 3]"
Q: Uh-huh.,A: Because I think my father would not have been allowed to work anymore.,"[1, 2, 3]"
Q: Uh-huh.,A: Not there.,"[1, 2, 3]"
Q: And so this non-Jewish doctor --,A: Yes.,"[1, 2, 3]"
Q: -- claimed he would keep your things safe and send them to you?,A: Yeah. And we did get some of the stuff. I did get -- I still have some of that stuff.,"[1, 2, 3]"
Q: Do you think the doctor that is there today is related somehow --Interview with Eva Desrosiers 40,A: No.,"[1, 2, 3]"
Q: -- to the other?,"A: No, no.","[1, 2, 3]"
Q: Okay.,"A: I mean, this was 70 years.","[1, 2, 3]"
"Q: Well, I mean, maybe it's his son or --","A: I don't think so. I don't remember the name, you know.","[1, 2, 3]"
"Q: Yeah, yeah.",A: But there is -- it's still a doctor's office there.,"[1, 2, 3]"
Q: So do you remember the -- so when you were in Quito and one day some of your things --,A: Arrived there.,"[1, 2, 3]"
Q: -- arrived?,A: Yes.,"[1, 2, 3]"
Q: With some things missing?,"A: That was after we moved -- no. That was while we were still living with my uncle and aunt, yeah.","[1, 2, 3]"
Q: Probably if they were going to get something out it would have had to have been pretty soon.,"A: Yeah, yeah. Yes. It arrived while we were still living together.","[1, 2, 3]"
Q: Kind of surprising that even that made it.,"A: It was funny even when we were still in that pension (ph), word got around that there was a doctor and people would come to my father and he would say, no, I can't see you. I cannot see you. I cannot see you. I cannot work here.","[1, 2, 3]"
Q: Right.,"A: Because -- and then slowly he started getting people coming and he couldn't say no.One of -- and then while he was trying to get his -- he had to take all the tests of the medical school in Spanish, five years of tests and so he was studying at night and working. And while he was working illegally, he was the private physician of the president. Only in Ecuador.","[1, 2, 3]"
Q: Wow. And eventually did he pass those?,A: He did. He did.,"[1, 2, 3]"
Q: Wow.,"A: But it was several years later, but, no, he was -- I mean, he was a graduate of the Medical School of Vienna which was at that time the best medical school in the world.","[1, 2, 3]"
Q: Right.,"A: And one of his professors was Freud, so --","[1, 2, 3]"
Q: Wow. So the president heard about him?,A: Yes. And --,"[1, 2, 3]"
Q: And decided --,"A: Yeah. And, in fact, since my father could never send him a bill because he was working illegally, he went on a state visit to Mexico, the president and brought back a silver tea service which is in my house now. Interview with Eva Desrosiers 42","[1, 2, 3]"
Q: Really?,A: Yes.,"[1, 2, 3]"
Q: Do you have any of the other -- the furniture and things that went to Ecuador?,"A: [have the clock that belonged to my grandmother. I have a clock and I have a lot of pictures, albums.","[1, 2, 3]"
Q: That's fortunate.,"A: Yeah. I don't have too many -- but I know that my parents had some of their furniture, actually, in Quito, but --","[1, 2, 3]"
Q: And so you mentioned that there were other refugees there too?,"A: Yes, oh, yes. And we became very active -- the family was very much involved with the Jewish community in Quito.","[1, 2, 3]"
Q: And was it mostly German and Austrian Jews who had fled?,"A: There were some -- most of them were, yes, came about the same time we did and they -- there was -- they decided that there would be a little thing for the children, eugenput (ph). You speak German.","[1, 2, 3]"
"Q: Yeah, yeah, sure.","A: And it was mostly older kids. I think I was one of the youngest ones in that group, but we were, you know, we did -- we learned about Zionism and about a little bit about our backgrounds and -- and we became very good friends and, in fact, we had a reunion a few -- about ten years -- about -- more than ten years ago. About almost 20 years ago.","[1, 2, 3]"
Q: A reunion where?,A: In Miami. Interview with Eva Desrosiers 43,"[1, 2, 3]"
Q: How nice. How many people came together?,A: About -- I have an album where we took the pictures. It was about eight or ten of us.,"[1, 2, 3]"
Q: That's nice.,"A: And we had all done well. We had all done really well in our lives, so that was --","[1, 2, 3]"
Q: That's nice.,A: That was good to know.,"[1, 2, 3]"
"Q: Now that you bring up the Zionism again, I should ask, did your parents ever want to or try to go to Palestine?","A: No. They were -- but they were very Zionist. My father ended up being -- I don't think he was -- my uncle was the president of the Zionist organization in Quito, and shortly before I married I was the secretary.","[1, 2, 3]"
Q: Oh. Did you ever think of going to Israel?,"A: Oh, yes. In fact, I was planning to go. I was beginning to study Hebrew.","[1, 2, 3]"
Q: Wow.,A: And I was all set to go to Israel and go to Kebut (ph) when I met (inaudible).,"[1, 2, 3]"
"Q: Yeah, those guys. They'll throw all your plans off.",A: I met an American.,"[1, 2, 3]"
Q: How old were you?,A: I was 23 when I married.,"[1, 2, 3]"
"Q: Isee. So wait. I don't want to skip too far ahead, but --",A: That's --,"[1, 2, 3]"
"Q: First I want the love story, too.",A: But I was planning to go to Israel. I was very much enthusiastic about it.,"[1, 2, 3]"
Q: Yeah. And --,A: And I've never been.,"[1, 2, 3]"
Q: No?,A: No.,"[1, 2, 3]"
Q: You should go.,A: Iknow.,"[1, 2, 3]"
Q: Yeah. Maybe wait for the summer to be over.,"A: Well, the friend who made me go to the Hollocaust Museum last month or whenever, she's been after me for -- she's a colleague. She told me you've got to go to -- and she goes to Israel every year because she has family there and she says she wants to take me there.","[1, 2, 3]"
Q: You should go.,A: And I know I've been talking about it.,"[1, 2, 3]"
Q: Yeah. Did you come to the 20th anniversary events?,A: No.,"[1, 2, 3]"
Q: But you came to the museum last month?,"A: Icame after. No. I didn't think I should participate in this because, as I said, I hadn't","[1, 2, 3]"
Q: Yeah. So --,A: Okay.,"[1, 2, 3]"
Q: Back to Ecuador.,A: Back to Ecuador.,"[1, 2, 3]"
"Q: At childhood, so you've arrived?",A: Yeah.,"[1, 2, 3]"
Q: And you're living in a home with your aunt and uncle?,A: Yes.,"[1, 2, 3]"
Q: And what about the other aunts and uncle and the two boys?,A: They came too. They had -- they were the ones who had all their money.,"[1, 2, 3]"
Q: Okay.,A: Because they were able to -- they came from -- I think they came had from Hungary and Hungary at that time was not involved in the --,"[1, 2, 3]"
Q: Right.,A: -- in the trouble yet.,"[1, 2, 3]"
Q: So they could bring a lot with them?,"A: They were able to bring their money out at least, yeah.","[1, 2, 3]"
Q: And so they had their own home?,A: Yes.,"[1, 2, 3]"
"Q: And were all of those cousins, were those two cousins also involved in the Zionist group?","A: No, they were not Jewish. They had been --","[1, 2, 3]"
Q: Okay.,"A: They had been baptized at birth. I mean, they originally were Jews, but they had been -- they were not brought up as Jews. Interview with Eva Desrosiers 46","[1, 2, 3]"
Q: Okay. So they didn't --,A: Yeah. So they -- and we were close. They were younger than we were and we -- and they had bought -- their father bought a big farm and we used to spend our vacation there.,"[1, 2, 3]"
Q: Was it near Quito?,A: Yeah. Not too far.,"[1, 2, 3]"
Q: So your father even illegally started practicing medicine?,A: Yes.,"[1, 2, 3]"
Q: Did your mother work when you were in Ecuador?,A: No.,"[1, 2, 3]"
Q: No. They were able to --,"A: No. We did -- as I said, we were very, very lucky. Our family did very well. My father was loved by all his patients. My aunt was an artist and she got really interested in the artist and folklore of Ecuador and she promoted Ecuador all around the world. She -- the government of Ecuador, she decided to -- she would travel. She had always been a world traveler and she traveled all over at Indian chiefs and --","[1, 2, 3]"
Q: And did it influence her art?,"A: It influenced her art very much, and she started designing rugs that were exported, and when the United Nations were founded, Ecuador donated a huge rug that had been made by -- designed by her and made in her shop.","[1, 2, 3]"
Q: Wow.,A: To the United Nations.,"[1, 2, 3]"
Q: Wow.,"A: So I mean, the Fisch family name was very well known in Ecuador.","[1, 2, 3]"
"Q: And so as a newly turned nine-year-old, did you start school immediately or I guess it was summertime?","A: It was summertime, so in October I started third grade in Quito.","[1, 2, 3]"
Q: In Spanish?,A: In Spanish. By then I had picked up a little bit of Spanish. It wasn't as traumatic as coming to the states.,"[1, 2, 3]"
Q: Yeah.,A: Because I had made some friends and I had picked up some Spanish.,"[1, 2, 3]"
Q: And what about your school there? Were there a lot of other refugee children there?,"A: There were several, yes. And I was in a public school the first few years, and then when my parents got more money, I was sent to the American school where I relearned my English.","[1, 2, 3]"
Q: Did other refugees kids go to the American school?,"A: Oh, yes, yeah. In fact, all through my life I've been surrounded by Evas.","[1, 2, 3]"
Q: By Evas?,"A: Eva was a very popular name in Hungary, Czechoslovakia, Austria and Germany. And Vienn","[1, 2, 3]"
Q: By Evas?,A: My best friends -- I had three best friends and they were all called Ev,"[1, 2, 3]"
Q: By Evas?,A:,"[1, 2, 3]"
Q: Three Evas.,A: So there were four Evas.,"[1, 2, 3]"
"Q: The four Evas, yeah.","A: And, in fact, the one friend was -- her parents and my parents went to this hiking club together and they were friends from before they got married, and we were -- and our mothers were pregnant at the same time and the other Eva was three months older than I am.","[1, 2, 3]"
Q: Were all four Evas from Jewish families?,"A: Yes, yes.","[1, 2, 3]"
Q: And were they able to escape as well?,A: Yes. They all escaped -- this particular Eva came to the states and we renewed our friendship when we came to the states.,"[1, 2, 3]"
Q: Great.,"A: One went to -- and the other one went to New Zealand and the other one, I think they went to London, and her parents got divorced and her father ended up in South America in Utawi (ph) and I saw him once, but I didn't see the other two Evas.","[1, 2, 3]"
Q: Did she stay in England?,A: I think so.,"[1, 2, 3]"
Q: Yeah?,"A: Yeah. We lost -- we lost contact with them, but Eva that came to the states, she died last year.","[1, 2, 3]"
Q: Oh.,A: And we -- we renewed our friendship ended with like we had never been apart.,"[1, 2, 3]"
Q: That's so nice. Where did she live in the states?,"A: She grew up in -- first they all arrived in New York, and then she was in Atlanta, but then she ended up in Californi","[1, 2, 3]"
Q: That's so nice. Where did she live in the states?,A:,"[1, 2, 3]"
Q: Not a bad place to end up.,"A: And I visited her and she's visited me, and her husband and I were friends for -- I mean, we became friends when my husband was still alive.","[1, 2, 3]"
"Q: That's so nice. So you said through your life you've been surround by Evas. Were there Evas in Ecuador, too?","A: In Ecuador, the American school there were three Evas in my class, me and two others, and they both were from Czechoslovaki","[1, 2, 3]"
"Q: That's so nice. So you said through your life you've been surround by Evas. Were there Evas in Ecuador, too?","A: So, yes.","[1, 2, 3]"
Q: And --,"A: And there were other -- about -- oh, there were about -- through my school years I -- there were oh, always at least six or more refugee kids who --","[1, 2, 3]"
"Q: And then the rest of the kids, were they international or were they Ecuadorian?",A: They were Ecuadorian. One or two Americans.,"[1, 2, 3]"
Q: Yeah.,A: -- whose fathers --,"[1, 2, 3]"
"Q: Diplomats"" kids and things?",A: Yeah.,"[1, 2, 3]"
Q: Yeah. And so is that the high school you graduated from?,"A: Uh-huh, yes, uh-huh.","[1, 2, 3]"
"Q: And -- I mean, I don't want to skip anything.","A: No, no, but, I mean -- no, we were very much involved in the Jewish life in Quito, much more so than we had in Vienn","[1, 2, 3]"
"Q: And -- I mean, I don't want to skip anything.",A:,"[1, 2, 3]"
Q: And so probably -- that probably was the first place you really started learning about your culture?,A: Yes.,"[1, 2, 3]"
Q: Jewish culture?,"A: Yes, yes.","[1, 2, 3]"
Q: In Quito?,A: Yeah.,"[1, 2, 3]"
Q: Were there Ecuadorian Jews as well involved or was it all a refugee organization?,"A: There were no Ecuadorians. I mean, we all became naturalized Ecuadorians.","[1, 2, 3]"
Q: At what age did you become naturalized? Do you know?,"A: I didn't -- I waited until I was 21 because my parents got naturalized while I was still in school, while I was still -- while I was like 14, but they didn't want to get us naturalized because my brother would have had to do military service.","[1, 2, 3]"
Q: What an irony.,A: And that was -- Ecuadorian Army life was not exactly what they wanted for him.,"[1, 2, 3]"
Q: No.,"A: So they waited until each one of us turned 21, and we each became citizens on our own.","[1, 2, 3]"
Q: Right. And --,A: And I became an Ecuadorian citizen in 1951. Then I married in 1953 and became an American citizen in 1956 because they waived the residency. My husband worked for the U.S. government.,"[1, 2, 3]"
Q: Isee.,A: So I didn't have to wait five years to become a citizen.,"[1, 2, 3]"
Q: So you met him while he was on business --,A: He was working for the U.S. government in Ecuador in the same office where I was working as a secretary.,"[1, 2, 3]"
Q: Oh. I have to rewind.,A: That's way back.,"[1, 2, 3]"
"Q: So just back to your school years in Ecuador, did you -- did you mix with Ecuadorian kids too?","A: Oh, yes. I had friends among the Ecuadorian kids, yes, very good friends.","[1, 2, 3]"
Q: And what language did your family speak at home?,A: At home we spoke German.,"[1, 2, 3]"
Q: And in the neighborhood?,A: I spoke Spanish.,"[1, 2, 3]"
Q: And at school?,A: Spanish and English.,"[1, 2, 3]"
Q: Spanish and English?,"A: And when I went to the American school, but I had forgotten my English for the first few -- you know, I never had chance to practice until -- then I got it back when I went to the American school.","[1, 2, 3]"
Q: And I guess you hadn't studied it?,A: No.,"[1, 2, 3]"
Q: Or learned it as a kid learns in school or something?,"A: Well, I had learned to read and write.","[1, 2, 3]"
"Q: Uh-huh, but as far as grammar and all the crazy --",A: Yeah.,"[1, 2, 3]"
Q: -- structures and things?,"A: Yes, yes. And then I really learned it, yeah.","[1, 2, 3]"
Q: Yeah. And so you graduated from the American school?,A: Yeah. And then I went -- I went to Chile and I went to secretarial school.,"[1, 2, 3]"
Q: Okay. You needed to leave Quito to do that?,"A: I didn't need to. I -- my uncle came to visit us and he thought that I would have a better chance to meet a husband in Chile. Which I didn't, but I was bailingwheel (ph) secretary. I studied to be a bailingwheel secretary and I started working when I came back to Ecuador, and that's --","[1, 2, 3]"
Q: How long were you in Chile?,A: I was there two years.,"[1, 2, 3]"
Q: And then back to Ecuador?,A: Yeah. Interview with Eva Desrosiers 53,"[1, 2, 3]"
Q: And who did you work for in Ecuador?,"A: I-- I worked for the -- what is now an agency for international affairs, but at that time it was the Inter-American Institute -- Institute Americano -- well, yeah, and their cultural section of the Inter-American Institute, the predecessor of AID.","[1, 2, 3]"
"Q: Sure, yeah. And so actually I should ask before we get to 1951 or ""53 --",A: Yeah.,"[1, 2, 3]"
"Q: -- I should ask, do you recall the end of the war?",A: Yes.,"[1, 2, 3]"
Q: Because you would have been 15 years old?,"A: Fifteen, yeah.","[1, 2, 3]"
Q: Do you recall learning about the end of the war?,"A: Oh, yeah.","[1, 2, 3]"
Q: What do you recall?,"A: Iremember -- oh, my father was the president of the free Austrian association or whatever.","[1, 2, 3]"
"Q: Free Austrian Movement, yes.","A: And the day that Vienna was liberated he was supposed to give a speech at that -- at their meeting and that was the day that Roosevelt died, Franklin Delano Roosevelt died.And I remember he was in the shower getting ready for his -- to go to that meeting and I was listening to the radio and I heard that Franklin Roosevelt had died, and I banged on the bathroom door and told him. I remember that.","[1, 2, 3]"
Q: Did he go forward with his meeting?,"A: Yes. And he made -- you know, but he changed his speech.","[1, 2, 3]"
"Q: Yeah. This is maybe not a question for a childhood memory, so I understand if you don't --",A: Yeah.,"[1, 2, 3]"
Q: But in some of the more -- how do I say this? Some Austrian Jews who fled in earlier time and who were active politically in these different ways had different ways of viewing what had happened to Austri,A: Do you recall -- not now. We know now.,"[1, 2, 3]"
Q: But in some of the more -- how do I say this? Some Austrian Jews who fled in earlier time and who were active politically in these different ways had different ways of viewing what had happened to Austri,A: Yeah.,"[1, 2, 3]"
Q: But at that time do you think that your family viewed it as an invasion in occupation by --,A: Germany.,"[1, 2, 3]"
Q: -- by Germany?,"A: Oh, yes.","[1, 2, 3]"
Q: Yeah? And do you think they really blamed Germany --,A: Yes.,"[1, 2, 3]"
Q: -- for what happened?,A: Yes.,"[1, 2, 3]"
Q: Do you remember discussions about that and --,"A: Not specifically. Well, as I said, my father was very active with the free Austrian.","[1, 2, 3]"
Q: Right.,A: There were -- and there were mostly Jews.,"[1, 2, 3]"
"Q: Right, right. I know that --","A: But he was -- I mean, among his patients, he had -- he was -- he had German -- there was a group of Germans, not Jewish, but real German and Nazis in Ecuador.","[1, 2, 3]"
Q: Uh-huh. After the war?,A: No. Before -- during the war too.,"[1, 2, 3]"
Q: Even during?,A: Yeah. And some of them were his patients.,"[1, 2, 3]"
Q: Really?,A: Yes.,"[1, 2, 3]"
Q: I know that I'm -- I'm more familiar with the Free Austrian Movement in England.,"A: Yeah. Well, I'm sure that they were much more active.","[1, 2, 3]"
Q: They were bigger and stronger.,A: Yes.,"[1, 2, 3]"
Q: Ina sense geographically closer to --,A: There weren't that many Austrians in Quito.,"[1, 2, 3]"
Q: Right. But I know --,A: There were some.,"[1, 2, 3]"
"Q: The Free Austrian Movement was very -- was pushing the idea of -- at least if it's the same organization, to some extent it was pushing the idea that Austria was the first victim of the Nazis and the first victim of Germany, and they wanted that recognition with the allies.","A: Yeah, I guess so -- I don't know. It's hard to tell.","[1, 2, 3]"
Q: Right.,"A: Another thing that happened, I mean, after -- this happened, actually, just before my father died. He was approached by Israel that they wanted to name him Honorary Council in Quito.","[1, 2, 3]"
Q: Wow.,A: Because he had been very active in the Zionist movement.,"[1, 2, 3]"
Q: Uh-huh.,A: But the appointment arrived after he died.,"[1, 2, 3]"
"Q: Oh, no.",A: He died of a heart attack.,"[1, 2, 3]"
"Q: Oh, no. How old was he when he died?",A: He was one month before his 61st birthday.,"[1, 2, 3]"
Q: Much too young.,A: Yeah.,"[1, 2, 3]"
Q: That's interesting.,"A: So, I mean, he was -- he was quite a well-known person and very active.","[1, 2, 3]"
"Q: And so at the end of the war when you learned that -- so you learned that Roosevelt died and then you learned that the war, you know --",A: Yeah.,"[1, 2, 3]"
Q: Ultimately the war ended.,"A: Well, at least Vienna had been liberated.","[1, 2, 3]"
Q: Right. And did you -- did your family ever consider returning?,A: No. Interview with Eva Desrosiers 57,"[1, 2, 3]"
Q: Not a question?,"A: No, they didn't. No. They -- they were -- they were doing very well in Ecuador.There was no -- they didn't want to leave.","[1, 2, 3]"
Q: And you? Did you ever think of returning?,"A: No. And when I went back the two times I went back, I felt like an outsider. I --","[1, 2, 3]"
Q: You didn't have any feeling of home or nostalgia?,"A: [recognized certain things and, you know, but I wouldn't want to live there.","[1, 2, 3]"
Q: Lunderstand.,"A: No. Well, right now I'm happy in the states and I have my family here.","[1, 2, 3]"
Q: And so had Ecuador become -- Quito had become home?,A: Quito had become home very much so.,"[1, 2, 3]"
"Q: And so not only did your family not consider returning to Austria, but they wanted to stay put?","A: They wanted to stay put, and as I said, I wanted to go to Israel.","[1, 2, 3]"
"Q: Uh-huh, right.","A: After the war, most of the young people of my generation, the ones that were a little bit older than I was, they all wanted to come to the states, and I didn't want to go to the states. I went to Chile to go to school, and then I went back to Ecuador and then I was -- my idea was to go to Israel.","[1, 2, 3]"
Q: And you said you were planning that?,A: Iwas very serious.,"[1, 2, 3]"
Q: Studying Hebrew?,A: I was very seriously considering it.,"[1, 2, 3]"
Q: Uh-huh.,A: [hadn't made any specific plans yet.,"[1, 2, 3]"
Q: And then what happened?,A: Imet somebody.,"[1, 2, 3]"
Q: Yeah. Happens to the best of us.,A: I met somebody and he changed my life completely.,"[1, 2, 3]"
Q: Yeah. How did you meet your husband?,A: At work.,"[1, 2, 3]"
"Q: Oh, that's right, yeah. So you were working in the office that he came --","A: Yeah. I was the secretary of his boss. I was a bilingual secretary and he -- he was a flad (ph) pathologist and he was working in an experiment station in the jungle, and he came up to Quito and -- oh, and he came up to Quito and he stayed with friends of mine at one of the guys who was working there, an American.","[1, 2, 3]"
Q: Uh-huh.,"A: And he was sick, and so this guy said you should go see Eva's father.","[1, 2, 3]"
Q: And he did?,A: And he did and he would see my father in the morning and then date me in the evening.,"[1, 2, 3]"
Q: How did your father feel about that?,"A: Well, he didn't think much of it but he was there for -- and the day before when he was cured and he was going to go back to the jungle he asked me to marry him. Interview with Eva Desrosiers 59","[1, 2, 3]"
Q: Wow?,A: It was a very quick --,"[1, 2, 3]"
