Question,Answer,topics
Q: Did they put you to work?,"A: Well, during the two years, they mar-marched me -- they marched me out with other young guys my age, into the woods, I don't know, and we had to carry trees about this big -- this big and long from here to -- to there. Two -- two guys on this end, two guys -- carried it from here to there, I don't know. I don't know wh-why. I thought it was dumb. They made us work, you know.","[1, 2, 3]"
Q: What about your parents? Were your parents also put to work?,"A: I don't know. I don't know. It's a funny [indecipherable] I don't know what happened, no.","[1, 2, 3]"
Q: Okay. Were you all together during these two years?,"A: Yeah, til September 1943 -- 1943, they took my parents, me, more -- other people out -- way out somewhere in a field. They said to me, you -- you stay -- you are here.My mother over here, more women with her. My father over there with other men.And then they said to us, turn around. We had to turn around, and I saw in the distance cattle cars. Cattle cars were waiting for us. I went in the cattle car, I saw a little straw on the -- on the -- on the floor, and I saw one pail. One pail for so many people. We could -- we were just like this, we could not -- we could hardly bend to --ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp st October 8, 2015 to sit down, you know, [indecipherable]. And then they closed the cattle car, and off we went. And I got the list here of the next concentra -- next place where we went.","[1, 2, 3]"
"Q: And where was that? What was that, what was the next place?","A: Yeah, I have to --","[1, 2, 3]"
"Q: Oh, you don't remember?",A: No.,"[1, 2, 3]"
"Q: Okay, hang on just a second. [break] Okay, so you needed to consult some paper to remember the next place you went to.","A: Yes, was --","[1, 2, 3]"
Q: And that -- Lublin.,"A: Lublin, yes.","[1, 2, 3]"
"Q: And then you also mentioned off camera, that there was somebody you knew from Hamburg, who was in all of the camps with you. Can you explain?","A: That is Edgar. Edgar Cohen was his name. He went to school with me, and somehow we decided we're going to stick together no matter what happens, and we did. We were lucky th-that we were not separated.","[1, 2, 3]"
"Q: So, was he in the same cattle car with you --","A: Yes.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp 8 October 8, 2015","[1, 2, 3]"
Q: -- that went to Lublin?,"A: Yes, yes.","[1, 2, 3]"
Q: Okay.,"A: You can contact him, I have his address. He speaks very bad German. He's very Swedish, he got very --","[1, 2, 3]"
Q: Okay. So -- and your parents were in separate cattle cars? No?,"A: [had no idea what happened to my parents. All I know, I start crying in the -- I was crying already in the -- in the cattle car, worried about -- worrying about my parents. I never know until the -- but it must be 10 years now. Maybe 10 or 15 years ago I found really out, what happened to my parents.","[1, 2, 3]"
Q: What happened?,"A: Well, they shot them. They shot them and they throw them -- they throw the bodies in the burning barn. And I spent awful many years thinking about it. I said to [indecipherable] is it good not to know it, or is it better to know it?","[1, 2, 3]"
Q: Do you have an answer?,A: And neither one is --,"[1, 2, 3]"
Q: You don't -- you don't --,"A: -- salvation. Neither one. No. And my mother was very -- you know, everybody's valuable, any human life. She was very educated, she played the violin. She wasontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp 6 October 8, 2015 very musical. Sh-She loved opera like me -- like I do, I inherit all that. She liked art, she liked ev -- you know. She didn't know much about Judaism. Only on the high holidays, they went to the temple, [indecipherable] temple in Hamburg. That building is still standing, too.","[1, 2, 3]"
Q: Where did they take -- were you brought up in any religious -- with any religious instruction?,"A: Well, I was still lucky to --I still became, on my 13"" birthday, you get --","[1, 2, 3]"
"Q: Bar Mitzvah, no?","A: -- Bar Mitzvah. I still had Bar Mitzvah, but not in a-- in a synagogue. It was sort of a private home. And I re --I learned to read that, which I can't even do today any more, the Torah.","[1, 2, 3]"
Q: Yeah.,A: Yeah. I did that.,"[1, 2, 3]"
"Q: You did that. So when -- so when you were separated from your parents in that field in Belarus, that was the last time you saw them?","A: Mm-hm, 19 -- 1943, September.","[1, 2, 3]"
"Q: And how did you find out conclusively, what had happened to them? When did you -- what -- what kind of document showed you that?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp "" October 8, 2015","A: Mr. Norman(ph) in Germany, he's, like you, an interviewer. And I don't know, he f -- he interviewed me several times. And there's another organization o-or production, I don't know what it is, in Germany, they found that out. They found it out, and I'm not 100 percent sure if I have it documented on this -- wh-when we are through interviewing me, I will show you.","[1, 2, 3]"
Q: Okay.,A: You can take it with you.,"[1, 2, 3]"
Q: Okay.,A: You can play it and see if you find it.,"[1, 2, 3]"
Q: Okay.,A: That's --,"[1, 2, 3]"
"Q: Okay, so when you --",A: --the only documents I think I have.,"[1, 2, 3]"
"Q: So when you were in Lublin, at that point, you didn't know. You didn't know whether they were taken somewhere else --","A: No, not -- not -- no. All these years, 20, 30, 40, 50 years, I didn't know. It's horrible.","[1, 2, 3]"
"Q: What was Lublin? What -- what -- what took place in Lublin when you were there?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp 8 October 8, 2015","A: I don't remember. I don't remember. I don't remember Lublin, I don't remember Reichsdorf(ph).","[1, 2, 3]"
Q: Excuse me just for a second --,A: I went to Plaszow.,"[1, 2, 3]"
"Q: Okay. [break] Okay, so could you read off -- could you tell me about the various camps, and what you remember from each, okay?","A: Well, after Minsk, we were transported to Lublin, Reichsdorf(ph), Plaszew, [indecipherable]. And I don't remember. I don't remember what we did there.Then we went to Flossenbiirg.","[1, 2, 3]"
Q: In Germany itself?,"A: In Germany, that's in Bavaria, and I remember it was -- it's deep down in the valley, the building. I-- I remember that we had to get up at four o'clock, 4:30 in the morning, naked. Had to stand outside for two hours to be counted. And they always said, if somebody's missing, we're going to shoot so many people.","[1, 2, 3]"
Q: Did that happen?,"A: No, it did not happen, not that I remember. So that's when I -- in Flossenbiirg.Then we went to Kolyma. There we worked for -- there we worked for airplane piet -- pieces, to make parts for the airplane, I remember that. That was very difficult.Then there was a -- I remember there was a -- a Frenchman, he worked there, he wasontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp *deg October 8, 2015 not an inmate. He gave me, once in a while, piece of bread. He had an apple. And I wrote to him after World War II, until he died. His name was Mr. Parmentier(ph).Okay. Then we went to Obus(ph), I don't remember anything about Obus(ph).Then we went to Sachsenhausen, Oranienburg.","[1, 2, 3]"
Q: So that's close --,A: That's in Berlin.,"[1, 2, 3]"
Q: Yeah.,"A: Near Berlin. And I have to go back for a moment. In 1939, you probably know, that they had the Crystal Night in Germany.","[1, 2, 3]"
Q: I wanted to ask you about that.,"A: They had the Crystal Night, and they picked up my father, and all the Jews in Hamburg, and he was sent to -- he was sent to --","[1, 2, 3]"
Q: Sachsenhausen?,"A: Sachsenhausen. | think he was there for two months. And when he came home, he said to my mother, he had to sign a piece of paper not to talk what he saw, and he what -- what -- he never talked about it. And then we went to Braunschweig, I don't remember much there either.","[1, 2, 3]"
Q: What about Sachsenhausen? Do you have any memories of Sachsenhausen?,"A: Yeah, that's -- that was Oranienburg, Sachsenhausen.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp << October 8, 2015","[1, 2, 3]"
"Q: Yeah. Do you have memories of being there, and --","A: Well, yes. I don't know if I should -- we had to stay again outside in the morning, naked. And one guy was counting us. He was gay. And he looked at me, he told me to come forward, towards him. I did, and he asked me if I want to work wi -- or get a--work with him, get a job, it's called kapo. You heard of kapos?","[1, 2, 3]"
Q: Tell me who they were.,"A: Yes. So I liked the idea, and I didn't like the idea because I felt I was so young, and I should tell other people who are much older than I am, to go and do this, and do that, and -- and [indecipherable] -- I thought it was not my place to do. But I did it. So that's that. And then we come to Neuengamme. | can't remember which, to be honest with you, it was one of the ca -- one of the camps"" barracks. There was some gay people again. They said the Nazis are going to come any moment.They're going to -- they're going to go through the barracks. And they put us in the attic, Edgar and me, they put us in the attic, and I was there for several hours. So, if they would have come, they probably would have picked us and kill us. So they sa -- that's why I'm always very thankful to them. They were very good to me that way.","[1, 2, 3]"
"Q: So, there were other prisoners who told you about that, and they -- and that meant that they hid you in the attic? Is that --ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp "" October 8, 2015","A: They hid me in the attic, yes, but I can't remember which one it was. And now we come almost to the end. They took us on the train, and then they put us in Flensburg, which is very north of Germany.","[1, 2, 3]"
"Q: Near Denmark, I believe.","A: Yes. And they put us on a-- on a ship, on a freighter -- freighter type ship. Not -- we didn't know what they had in mind. They actually had in mind to sink the ship.And I have a book, a German book where another man was on the ship, and he knows the name of the ship -- I don't know the name of the ship -- but they didn't have time to do that because the American came already, so they were fleeing the Nazis. And we saw in the distance, we saw tiny, little boats coming from Sweden.The Red Cross came and took us down.","[1, 2, 3]"
"Q: Out of the boat, out of the ship.","A: Out of the boat, and saved us. I was brought to Sweden. I was already -- and the war ended se-seven of May, I think, deg45.","[1, 2, 3]"
"Q: Yeah, mm-hm.",A: I was already free on the seven of May. I was already in Sweden.,"[1, 2, 3]"
"Q: So -- you were in Sweden, so when they put you on that ship, was that early May, or was that late April?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp % October 8, 2015","A: That was -- that must have been early May. Early May, and I think some people -- yeah, there were some Germans still on it. They asked me, and I said I'm Polish. I --Icouldn't dare -- I wouldn't dare to say I was Jewish. My friend didn't look Jewish either. He also said, I'm Polish. Well, they know we didn't have any papers, so they had to believe us.","[1, 2, 3]"
Q: Mm-hm. And --,A: [indecipherable] what I'm telling you.,"[1, 2, 3]"
Q: Yes.,"A: I mean that's -- there's much more to it than this, but --","[1, 2, 3]"
Q: Would you like to tell me a little bit more?,A: I just -- I just really don't know. I don't want to make mistake. We were put in quarantine in Sweden --,"[1, 2, 3]"
Q: Okay.,"A: -- for several months. And then, during the day, we could go in the courtyard.There were hundreds of people every day, from the streets, people asking questions.Refugees who left Germany or other parts of Europe. Have you seen my -- you were in Minsk, have you seen my brother, have you seen my sister, and so on, you know. So one -- some woman said to me, have you seen my brother? I said, yes, I've seen him. I hate to tell you, but he was -- he was killed. His name wasontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp 8 October 8, 2015 Horowitz(ph), Hugo Horowitz(ph). So she said, would you visit me after you come out of this quarantine? I said yeah, I will do that. But in the meantime, they called them lottas(ph), those Swedish -- they work for the Red Cross, I guess, the type -- that type. She insisted that I go to -- go to her house. She had five sons. She said one -- she said one more or less doesn't make any difference. I was with them for two -- for several months. They were very good to me. Very, very good. Lovely people.","[1, 2, 3]"
Q: So this was in Sweden?,"A: In Sweden, in Helsingborg. This took place in Helsingborg. In the meantime, I visit this Jewish lady for -- from Hamburg. I visit her, and we became friends, and I went to America, we kept in touch. We became very, very close. They wanted adopt -- they wanted to adopt me, but I didn't want to change my name. Their name were Liebentowski(ph). Liebentowski(ph) had a relative. You probably can find that in the Jewish museum. [indecipherable] music. You will find that in some books, Jewish books, his name, Liebentowski(ph).","[1, 2, 3]"
Q: Liebentowski(ph).,"A: That was his cousin, I guess.","[1, 2, 3]"
"Q: And they were from Hamburg, and they had wanted to kind of take you in and adopt you. Were they also going to the United States?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp 4 October 8, 2015",A: I visit them -- I promised them that I would never leave this country. I wasn't happy in this country.,"[1, 2, 3]"
Q: In the United States?,"A: No. I found everything very strange. I always heard money, money, money. I always heard money. I thought it was so strange to me, the word money. But we c -- we -- I visit them all the time. I moved away from San Diego to San Francisco, and I visit them every year, two or three times. They came to me. In 1953, I met a gentleman from Slovenia. He also was in concentration camp, several camps, many camps, and --","[1, 2, 3]"
Q: Was he Jewish?,"A: No, no, he was Catholic, he was Catholic. And we lived together 46 years.","[1, 2, 3]"
Q: Oh my goodness.,A: Forty-six years. It was a per -- most perfect set up I ever had in my life.,"[1, 2, 3]"
Q: What was his name?,A: Anton Rsl.,"[1, 2, 3]"
Q: Anton Rsl.,A: [have his picture here somewhere.,"[1, 2, 3]"
"Q: Maybe you can show that to us later. Yeah, the -- his picture. So he had --","A: Yeah, it's --ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp *% October 8, 2015","[1, 2, 3]"
Q: Had he been in camps because -- had he been arrested --,"A: We had so much -- we had so much in common. We had the same ambitions, we wanted to live nice, peaceful, and we built even a house in San Francisco, it's still standing. Nice home.","[1, 2, 3]"
"Q: Can we cut, just for a second? [break] Gary, you mentioned -- you mentioned some of the episodes that you went through, and I want to ask you now about some much more personal things, and I -- I apologize in advance for the prying that this involves. But I think -- the reason why I am doing so, is so that people in the future would have a much clearer sense of exactly what kind of danger, what kind of suffering people went through when they had no power, when they were completely helpless. So, if we could start with this incident when you were in Sachsenhausen, and someone pulled you aside. What did that entail? This man pulled you aside, he was a kapo, is that correct?",A: Yes.,"[1, 2, 3]"
Q: And --,"A: Well, it-- when he looked at me, and I looked at him, I knew exactly -- I was -- my instinct told me, I knew exactly what it meant, right then and there, I knew that.","[1, 2, 3]"
Q: And what did it mean? What did it mean?,"A: Well, it meant that he wanted to, if I like it or not, I have to sleep with him. I have to have --","[1, 2, 3]"
Q: IT understand.,A: And I did this for several weeks.,"[1, 2, 3]"
Q: Was this --,"A: Several weeks, as long as I was in that camp.","[1, 2, 3]"
Q: Was this the first time something like that --,"A: That was the first time in Flossenbiirg, yes.","[1, 2, 3]"
Q: In Sachsenhausen?,"A: Yeah, Sachsenhausen, not -- not before.","[1, 2, 3]"
Q: Not before.,"A: No, not before, no.","[1, 2, 3]"
"Q: So in other words, it's your first sexual experience.",A: Yes.,"[1, 2, 3]"
Q: And it happens in this way?,"A: Yes. I had another I'd a -- it was not a sexual experience, when we were in ru -- in Russia.","[1, 2, 3]"
"Q: Okay.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp "" October 8, 2015","A: We went out to some -- someplace in the country. Was some big building, I don't know, was -- was to work some -- something there, and I--I walked away a little bit from -- from the building, I was all by myself, standing by a tree. And out of the blue skies came a soldier, German soldier. And he looked me deep in the eyes, and he said -- he said to me, you want to get away from all this? You want to go ma -- go with me? And I hesitated of course, I said yes, no, yes, no. Maybe it's a good thing I didn't do that, because I probably would be -- we probably both would be caught, and would be shot. So that was another experience and that -- gay experience.","[1, 2, 3]"
"Q: Did you know yourself, inside, did you know what your -- what your proclivity was? Did you know you were gay at that age?",A: Iwas just young.,"[1, 2, 3]"
Q: That's why --,"A: Ijust didn't -- I just didn't know. I didn't know. I thought I'll grow -- I thought I would outgrow it, you know? I didn't know. I didn't know. And I -- sex was not on my mind --","[1, 2, 3]"
Q: Survival --,A: -- in all th -- in all these -- you know.,"[1, 2, 3]"
Q: I can imagine that it wouldn't be.,"A: No, sex was not on my mind. Interview with Gary H. Philipp %8 October 8, 2015","[1, 2, 3]"
Q: Did these -- did you see -- did you see these types of things with -- with people around you?,"A: Well, it -- it -- it happened to my -- to my Edgar, it happened to him, too.","[1, 2, 3]"
Q: Did it?,"A: This man's name was Hoffman(ph), or -- I don't know, I don't remember. So Edgar -- but Edgar was not mad at all for this. And so one day he didn't want to do it, so this Hoffman(ph) took all his clothes away, stripped him completely of his clothes, he had no clothes, he could not get out of -- out of the barrack. He could not, and he cried. And he cried and he cried and he cried. So -- and he's a little smaller and -- than me, and --","[1, 2, 3]"
Q: Was this in Sachsenhausen?,"A: -- it was terrible. No, I cannot tell you what cam -- camp it was, but I remember the event, yeah, because he told me, and I saw the man. It was another prisoner.","[1, 2, 3]"
Q: It was another prisoner?,"A: It was another prisoner, probably a gay prisoner.","[1, 2, 3]"
Q: It is your --,"A: And Edgar's very straight, he's got a nice family, and he's a grandfather, and he was never that way.","[1, 2, 3]"
"Q: Well, regardless, it is exploiting the powerless.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp >> October 8, 2015","A: Yes, that's what they did.","[1, 2, 3]"
Q: It is --,"A: That's what they did with women, too, of course, you know. You know that.","[1, 2, 3]"
Q: Yeah.,A: With women.,"[1, 2, 3]"
"Q: And how -- how were you able to deal with this? I mean, I -- I can't imagine what is --","A: I just -- I just did from day to day, that's what you do. You cannot think of tomorrow, or day after tomorrow. You're just so -- I can't believe it, to be honest with you, I think about it night and day. I can't believe it today, that this happened, that this happened, this whole thing. That this happened to me. That I'm still here.","[1, 2, 3]"
Q: Of course.,A: Very stressful.,"[1, 2, 3]"
Q: All I could imagine is that it's one nightmare after another.,"A: Yes, I do have nightmares.","[1, 2, 3]"
Q: Still?,"A: Ido, yeah. I dream a lot.","[1, 2, 3]"
"Q: And it's about those times?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp *deg October 8, 2015","A: Yeah, it's always about power, and not having the power, and being -- can't do what you want to do, somebody's following you. It's always in that direction, yes.","[1, 2, 3]"
"Q: Thank you Gary, for opening up like this. I-- I apologize, and I appreciate it.","A: Yeah, you been very good.","[1, 2, 3]"
Q: Thank you.,A: You been very good during this.,"[1, 2, 3]"
"Q: Thank you. I'm glad to hear at least this much, that you had those decades together with somebody who was good for you.","A: Yes. It was a pi-- we had wonderful friends, wonderful friends.[indecipherable] didn't make any difference. They were perfect people at my -- but they all have passed on.","[1, 2, 3]"
"Q: And your friend also, your partner, his name again, can you tell me?",A: Anton Rsl.,"[1, 2, 3]"
Q: Anton Rsl.,A: R-s-1.,"[1, 2, 3]"
"Q: R-s-l, uh-huh, Anton Rs.","A: Yeah. We went to --1999, we -- we -- we went to Nice. We liked Nice. We went there three or four times. He got very excited one day in a store the last time.Somebody pushed themself in front of us. He got red in the face, I'll never forget it.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp *!October 8, 2015 Screamed at her. He said, you're like the ger -- like the Germans, the Germans do that. So next day was a special holiday in Nice. I can't -- you probab -- I don't know what holiday it was. It was a Sunday, too. We had breakfast, then we went for a walk. And all of a sudden, he said, I can't walk any more. So I leaned him against the wall, and then I saw a hotel. I managed to get him to the hotel, drank water, then we took a taxi back to the ho-hotel where we stayed, and called a doctor. And doctor -- and Anton was in pajama, laid on top of the bed. Couldn't find peace, couldn't -- couldn't stay put in one position. And the doctor came, opened the hotel do-door to the room, the door. And I had a gold -- gold watch on, hundred dollar watch. He said, oh, you have a beautiful watch on. I thought, uh-oh, that's the wrong doctor. I'm sure that be the wrong doctor. So he examined him. He said, I give him a shot. He be okay in two hours. It was the worst thing he could have done. In two hours he got up, he said -- I said, I'm going to call your friend in Yugoslavia, you talk to him. And I dialed the number, and he just -- he just slumped over. And I -- I caught him real quick, and I was holding him, I -- he probably doesn't know any more. He probably was already gone.","[1, 2, 3]"
Q: And that's how you lost him?,"A: So then I--I wrote a nasty note to the doctor, I said, I'm gonna sue you.Something is -- something is wrong here. Then I went to here, and somebody, aontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp * October 8, 2015 nurse, and I showed her what the doctor did. She said, that was the wrong thing to do. He could have lived. He had a heart attack. He needed to be rushed to the hospital.","[1, 2, 3]"
Q: Oh dear.,A: So that's how he died.,"[1, 2, 3]"
Q: What a bitter end.,"A: And then they were so cruel. When he was laying in the bed, there were so many people around him, I don't know what, and I was way back. He had a big cross here, a golden cross. They ripped that off and stole it. They stole that. I mean, they're awful. And then I couldn't get the ashes, I had to wait seven months -- six months I had to wait for the ash-ashes. They said they were -- that their crematorium or the funeral parlor was bankrupt, or something. I got the ashes sitting here. I don't believe it's his ashes. I don't believe it. It's just a tiny little thing, like that.","[1, 2, 3]"
"Q: Anton, had he been arrested? Why was he in concentration camps?","A: Why was he in concentration camps, that's a good question. It has something to do with Tito. Tito was after the students, I believe. I think the students were revolting, many years ago. Do you know anything about it?","[1, 2, 3]"
"Q: So he was not ar -- he was not arrested by the Nazis, he was arrested by the communists?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp *8 October 8, 2015","A: No, no, he was in different camps.","[1, 2, 3]"
Q: He was in different --,"A: No, he was in others, he was in --","[1, 2, 3]"
"Q: Are you saying Tizo(ph), or Tito?",A: Tito.,"[1, 2, 3]"
Q: Tito from Yugoslavia.,A: Yes.,"[1, 2, 3]"
Q: Okay.,A: He was Yugoslavian at that time.,"[1, 2, 3]"
Q: I see.,"A: But then later -- but his mother was in German concentration camp. They came to the -- they came -- the Germans came to their village, those -- with orange -- everybody out, everybody out, everybody out, and they took over. She had to leave the cows, everything -- everything they all had. And she was put in a concentration camp, but she survived. And he met her after the war. She came to Germany, | remember that very well. This was sit in the park, and -- and she died after that.","[1, 2, 3]"
"Q: Is there anything else, Gary, you'd like to -- like to add to what we talked about today, that you think is important for people to know about?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp * October 8, 2015","A: I don't know right now, to be honest with you. It went easy, better than I thought.","[1, 2, 3]"
"Q: Oh, good.","A: [had sleepless nights about this, I really did.","[1, 2, 3]"
"Q: I believe you, I believe you.","A: Mm-hm, I did. I really don't like to talk about it, and -- because it's -- it is terrible at night for me, the nights are terrible.","[1, 2, 3]"
"Q: I--I wish there wasn't such a cost, and I appreciate that despite the cost, you have agreed to speak with us. It is -- it is a real gift, and I thank you for it.","A: I thank you for taking the time, and I hope it -- I hope it never happens again like that, but --","[1, 2, 3]"
"Q: [hope so, too.","A: --it's unbelievable, you know?","[1, 2, 3]"
Q: Yeah. If there is anything that you would like to add --,"A: I mean, there's so many little details, it's just --","[1, 2, 3]"
Q: Okay.,"A: The Ukraines for instance, they volunteered to be -- work for the Germans and the -- we -- we were running, and they're having those big peitsche, in German --","[1, 2, 3]"
"Q: Oh, whips, or -- or clubs, clubs.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp 8 October 8, 2015","A: Yes, like you do -- use for horses.","[1, 2, 3]"
"Q: Yes, whips.","A: They would whip us with those, because we didn't run fast enough. I never forget it. That -- boots on until here, you know, black boots.","[1, 2, 3]"
"Q: To the knees, yes.","A: Yeah. They were terrible, the Ukraines. [indecipherable] working for the Germans. I remember that, too, another incident that I couldn't tell you where it happened, but it did happen to me personally, yes.","[1, 2, 3]"
Q: I know. How can one collapse four years into two hours? It is -- it is --,"A: No, that's it.","[1, 2, 3]"
"Q: -- it's just, you can't do it all.","A: You can't do that, and I've forgotten half of it.","[1, 2, 3]"
Q: Yeah.,A: You know? It's a good thing that I have.,"[1, 2, 3]"
Q: Yes.,"A: Because I'm -- can't -- you don't know any of these seven people from Hamburg, no? They're all dead.","[1, 2, 3]"
Q: I don't know them.,"A: They're all dead.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp *deg October 8, 2015","[1, 2, 3]"
Q: Wow.,"A: But Arthur Menke(ph) worked for the White House, he was an electrician. I think he should be -- he should be in the museum, I'm sure you must have something.","[1, 2, 3]"
Q: We'll take a look.,A: Arthur Menke(ph).,"[1, 2, 3]"
Q: Arthur Menke(ph).,"A: We went to school together, yes.","[1, 2, 3]"
"Q: Also in Hamburg, yes?","A: Yes, and Heinz Rosenburg(ph), Henry Robertson.","[1, 2, 3]"
"Q: Well then, you'll give me their names, and --","A: Henry Roberson, I have a book --","[1, 2, 3]"
Q: Okay.,"A: -- where -- where I'm mentioned, he mentioned my name.","[1, 2, 3]"
Q: Okay.,"A: Twice, I think, or three times, if you want to read it.","[1, 2, 3]"
"Q: I will take a look at it, afterwards, but for right now, what I -- what I'll do is I'll conclude the formal part of our interview, and then maybe we can film some of the photographs that you have, and you can tell us who they are.",A: Yes.,"[1, 2, 3]"
Q: Okay.,A: Okay.,"[1, 2, 3]"
"Q: So, with this, this concludes the United States Holocaust Memorial Museum interview with Mr. Gary Philipp, on October 8"", 2015, in Boca Raton, Florida.",A: I thank you for being so patient with me.,"[1, 2, 3]"
Q: You're welcome.,A: Thank you.,"[1, 2, 3]"
"Q: Okay. [break] Okay, tell me, who is this, Gary?",A: That's my father when he was --,"[1, 2, 3]"
Q: Nineteen years?,A: -- 19 years old in Berlin.,"[1, 2, 3]"
"Q: Okay, and this was taken in 1913, I believe.",A: 1913.,"[1, 2, 3]"
"Q: Okay. And his name again, so that we remember?",A: George Philipp.,"[1, 2, 3]"
Q: Georg(ph) Philipp.,"A: And in German, Georg(ph) Philipp.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp 8 October 8, 2015","[1, 2, 3]"
"Q: Okay. Thank you. Okay Gary, who is this?","A: That's my mother on the right, that's me in the middle, and that's my grandmother --","[1, 2, 3]"
Q: On the left.,A: --on the father's side.,"[1, 2, 3]"
Q: Okay.,"A: Taken 1930, in Hamburg.","[1, 2, 3]"
"Q: You were a cutie. Okay Gary, who is this?",A: That's my father.,"[1, 2, 3]"
Q: As a baby?,A: As a baby.,"[1, 2, 3]"
Q: Oh my goodness.,A: I don't know the year.,"[1, 2, 3]"
Q: Okay. How would you get ahold of such a photograph?,"A: My relatives in Spain, who fled Germany, saved them and sent them to me after World War II.","[1, 2, 3]"
"Q: Okay, got that. So he -- Gary, tell me, who is in this photograph?","A: """"m the -- I'm the one in the lederhosen.","[1, 2, 3]"
"Q: In the leather pants.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp *deg October 8, 2015",A: And then the third person is my mother.,"[1, 2, 3]"
Q: Okay.,"A: And on the far, far left, it's my father.","[1, 2, 3]"
"Q: Okay, then --",A: And the other people were friends of my parents.,"[1, 2, 3]"
Q: Okay.,A: Hoffman(ph).,"[1, 2, 3]"
"Q: Oh, that was also Hoffman(ph).","A: Hoffman(ph) in Hamburg again. Hans Hoffman(ph), | think.","[1, 2, 3]"
Q: All right.,A: Okay.,"[1, 2, 3]"
Q: And this was on Blankensee(ph).,A: Blankanase(ph).,"[1, 2, 3]"
Q: Blankanase(ph).,A: Like -- it's outside Hamburg. Very nice.,"[1, 2, 3]"
Q: Okay. And this was the lederhosen that you weren't allowed to wear any more?,"A: Yes, yes.","[1, 2, 3]"
"Q: Okay Gary, tell me, who is here, in this photograph?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp degdeg October 8, 2015","A: That's Anton on the right, and me on the left.","[1, 2, 3]"
Q: And what year was this?,"A: Eighty-five, 1985.","[1, 2, 3]"
Q: 1985.,A: Yes.,"[1, 2, 3]"
Q: And do you know where?,A: San Francisco.,"[1, 2, 3]"
"Q: San Francisco. Okay, thank you.",A: Ask me question.,"[1, 2, 3]"
"Q: Okay, so tell me Gary, what is this photograph of?",A: This is in the center --,"[1, 2, 3]"
Q: Okay.,"A: -- for Jews in Hamburg. When the airplanes was dropping bombs, we had to go down there. And you see in the far back --","[1, 2, 3]"
Q: Yes.,"A: -- by the curtain, you see doctor -- way to the left, Dr. Besser(ph) and his wife.","[1, 2, 3]"
Q: Dr. Besser(ph) is with the moustache --,"A: Yes, yes, yes.","[1, 2, 3]"
"Q: -- next to that little, round, sort of like switch?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Gary H. Philipp * October 8, 2015","A: Yeah, I can remember -- I can remember, my mother is somewhere there. She's the third person from the front --","[1, 2, 3]"
Q: I see that.,A: -- putting her head a little forward.,"[1, 2, 3]"
"Q: I see that, from the left --","A: It's my mother, yeah.","[1, 2, 3]"
Q: -- from the left hand side.,A: Yes.,"[1, 2, 3]"
Q: And you --,"A: And """"m--I'm the first one, having that little dog, the little Pekinese dog in my -- in my arm.","[1, 2, 3]"
"Q: And behind you I see this pattern thing, what's that? Is that a --",A: A what?,"[1, 2, 3]"
"Q: I see this sort of like sheet that's patterned, what's that?","A: That's a -- that's a curtain to keep the Jews separated from the Aryan people, who were sitting next door.","[1, 2, 3]"
Q: So that means that when --,"A: It's ridiculous, the whole thing is ridiculous, because if a bomb would come down, we would be all killed regardless if we were Jews or Christians.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Gary H. Philipp deg October 8, 2015","[1, 2, 3]"
Q: Absolutely.,"A: Yeah, absolutely.","[1, 2, 3]"
