Question,Answer,topics
"Q: How did -- do you remember when you first saw the Russian soldiers, and the",A: N-No.,"[1, 2, 3]"
Q: No.,"A: No, we don't remember that.","[1, 2, 3]"
Q: Okay.,"A: They were coming so slowly, yeah.","[1, 2, 3]"
Q: Okay. But you were going to school.,"A: Yes, we were going still to school by ru -- Russian, yes.","[1, 2, 3]"
Q: And did your lessons change? Did the lesson plan change when --,"A: Everything changed, every change -- yeah, my father lost the business. The --they were talking already that, who had money, who has ra -- rich people. They --they will have to leave your place where you live, and go on some small villages. Iknow my good -- not friends, but people that I know, they lost every busni --everything, everything, their homes, everything.","[1, 2, 3]"
"Q: So the businesses were taken away, the homes were taken away.","A: Yes, yes.","[1, 2, 3]"
Q: And your father's business was taken from him?,"A: Yes. He lost everything, yeah.","[1, 2, 3]"
Q: And what about your home? Were you kicked out of your own home and --,"A: No, this not was my home, we lived in an apartment, but we staying there.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.36Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: Okay, okay.","A: That -- we were not rich people, but we were comfortable people.","[1, 2, 3]"
Q: Okay. How did your father -- how was he able to earn a living when he lost his,A: For about two years --,"[1, 2, 3]"
Q: Yeah.,"A: -- I tell you the truth, I don't remember.","[1, 2, 3]"
Q: Okay.,A: But I know I'm still going to school.,"[1, 2, 3]"
"Q: Okay. And did they talk at home, your parents, when the Russians came, what --","A: No, we -- we were not -- that was very unexpected. We didn't expect them tocome -- to take over the pole -- par-part of Poland --","[1, 2, 3]"
Q: Okay.,"A: -- that they gonna take. Mo-More prepared that the German will come over, butthen --","[1, 2, 3]"
Q: So you were surprised to see them?,"A: Yes, we were surprised to s -- the --","[1, 2, 3]"
Q: Yeah.,A: [have to learn Russian language in school.,"[1, 2, 3]"
"Q: Okay. So that was one way that school changed, is that you were starting to --","A: Yeah, school changed. No Polish language any more in school.","[1, 2, 3]"
Q: Okay.,"A: You can talk to each other, but we had a subject, Polish wa-was a subj -- noPolish, no Latin. We had Latin in gymnasium, you know, that we had. Theystopped, too.","[1, 2, 3]"
Q: What about the religious studies that you mentioned?,"A: No religious study either, no.","[1, 2, 3]"
Q: No?,A: Because they don't bel-believe in anything.,"[1, 2, 3]"
Q: Okay.,A: No religion at all.,"[1, 2, 3]"
Q: Was there political subjects you had to study?,"A: No, no.","[1, 2, 3]"
Q: So you didn't have to study marx --,"A: No politics, no pol -- the one politics is the ru -- Russian motherland, that'swhat's impo -- was the most important --","[1, 2, 3]"
Q: Okay.,A: -- is the Russian --,"[1, 2, 3]"
Q: Motherland.,A: Yeah.,"[1, 2, 3]"
Q: So you learn -- did you learn Russian history? Is that --,"A: Oh yes, actually Russian history, Russian songs, Russian poets.","[1, 2, 3]"
Q: Okay.,"A: All the poets you have to know by heart, yeah.","[1, 2, 3]"
"Q: And the classes were taught in Russian, then?","A: Russian and Ukraine. We had another language, Ukraine, which was -- I wasvery surprised, what we need Ukraine? But with so many Ukraines on that side of --of Lvov specially, and then surrounding Lvov, that we learn. It's a very similarlanguage.","[1, 2, 3]"
Q: Did you learn it?,"A: It was difficult. It was -- not Russian, but Ukraine was more difficult than -- thanthe Russian.","[1, 2, 3]"
"Q: Well, there was tension between Poles and Ukrainians.","A: Always. Yeah, they hate each other, yeah.","[1, 2, 3]"
"Q: Did you sense that before the war, there wa -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.","A: Before the war? Ye -- no, I ha -- I knew they're talking about it, but not -- no s --any special incident or something like that, no.","[1, 2, 3]"
"Q: And what happened, did it change when the Russians came?",A: No.,"[1, 2, 3]"
Q: No.,"A: Not that I know of. I-- I was really not interested in that, so --","[1, 2, 3]"
"Q: Okay, okay. But did more Ukrainians come in to offi -- positions of some",A: No.,"[1, 2, 3]"
Q: No.,"A: No, no.","[1, 2, 3]"
Q: Was it all Russian then?,A: Yes.,"[1, 2, 3]"
Q: Okay.,"A: That was all Russian, yeah.","[1, 2, 3]"
"Q: Okay. And who ran the city then, was it Russians from abro -- or did they find","A: Yeah, tha -- on the -- or Russian, yes. Everything a -- that's was -- that -- it seemslike they gonna stay forever there.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.40Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: Okay.,"A: All the Russian came over, the Russian people came over. They were buyingeverything what you -- you can see in the stores. The stores were empty shelves,they were buying so -- everything what you can see.","[1, 2, 3]"
Q: Was -- that must have been surprising.,"A: Yeah, yeah.","[1, 2, 3]"
Q: Yeah. Did you hear much about -- about the Germans during this time?,"A: Yes, there were -- from the newspaper, everything. and then after a while you se-- you -- you saw the refugees coming.","[1, 2, 3]"
Q: So-,A: The refugees coming from the --,"[1, 2, 3]"
"Q: So there -- okay, so there were refugees coming during the Soviet occupation.","A: Oh yes, yeah, yeah.","[1, 2, 3]"
Q: Did you meet or talk to any of them?,"A: Oh sure, yes, I-- I knew s --I knew some. Yeah, I knew a lot. But they were, likeI said before, they were not too long there, because they deported them, almost allof them departed there to Siberia.","[1, 2, 3]"
Q: Okay. So these --,"A: Ina cattle -- cattle wagons.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.41Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: All right. So pretty soon then y -- explain this to me, because some people will","A: I really don't know why they did it, because they were homeless people?","[1, 2, 3]"
"Q: Were there other people who were being deported as well, not just the refugees?","A: Yes, some Polish people, some Jewish people, yeah. From -- like my husbandwas deported.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: Were you --,"A: Or some -- some were deported who were very, very rich.","[1, 2, 3]"
Q: Did you fear that your family might be deported?,"A: No, no.","[1, 2, 3]"
Q: So even though your father's business was taken away --,"A: Yeah, but we -- we don't belong to that group --","[1, 2, 3]"
Q: Okay.,A: -- that we are rich people.,"[1, 2, 3]"
Q: Okay.,"A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.42Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: Okay. Did you ever have any interaction with the Soviet authorities?,"A: No, no, never, no.","[1, 2, 3]"
Q: No. Okay. No one came to your home?,"A: No, no.","[1, 2, 3]"
Q: Okay. So your lives changed in the sense that --,A: My life change in -- in school.,"[1, 2, 3]"
Q: In school.,"A: The most thing was my school, that -- because I was only 14.","[1, 2, 3]"
Q: Okay.,A: So I was interested in my studies. I thought I gonna finish gymnasium.,"[1, 2, 3]"
Q: Yeah.,A: And think what to do after that.,"[1, 2, 3]"
Q: Did your teachers change in school?,"A: Yes, teacher -- because they didn't know Russian either, so you have newteachers.","[1, 2, 3]"
Q: Okay.,"A: What happened to the teacher from Latin, or-- or religion? That I don't knowwhat happened to them.","[1, 2, 3]"
Q: Was it harder for your mother to feed the family?,"A: Was difficult, yes. Was difficult. We have a beautiful theater in Lvov, beautifultheater. And we will -- something -- and I knew a play, so we went from school tosee the play. I don't remember any more the names.","[1, 2, 3]"
Q: And was this during the occupation time that you were able to go to see the,"A: It onl -- yeah, at the beginning yes. At the beginning, not later.","[1, 2, 3]"
Q: Okay. What about the movie cinemas? Were you -- were you --,"A: That wil -- we were private. Beautiful pictures, American picture fromGoldyn(ph) Mayer.","[1, 2, 3]"
Q: Metro Goldyn(ph) Mayer.,"A: Metro Goldyn(ph) Mayer, beautiful pictures. And -- but was private, I wasgoing every Saturday afternoon.","[1, 2, 3]"
Q: Really?,"A: Yeah, every -- I had to see some. And -- and the ticket was one zloty.","[1, 2, 3]"
Q: One zloty.,"A: One zloty, yeah.","[1, 2, 3]"
Q: Do you remember any of the films that you saw there?,"A: Iremember, but I forgot the names.","[1, 2, 3]"
Q: Oh.,"A: One I remember tha -- with Tyrone Power, ""The Suez Canal.""","[1, 2, 3]"
"Q: Oh real -- ""The Suez Canal?""","A: ""The Suez Canal."" That I never forget, yeah.","[1, 2, 3]"
Q: Okay.,"A: Yeah. And then was a -- another love story, with Jeanette --","[1, 2, 3]"
Q: MacDonald?,"A: Yes, with Jeanette MacDonald, yeah.","[1, 2, 3]"
"Q: Okay. Did you see ""Snow White?"" Did you see Disney's ""Snow White?""","A: Oh, yes.","[1, 2, 3]"
"Q: You did? No, you don't remember.","A: ""S-Snow White?"" Not Disneyland, no.","[1, 2, 3]"
"Q: No, no, no, but the very first Disney film, ""Snow White,"" came out in the late","A: I must have -- now I don't remember, but I'm sure I must have went.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
"Q: Okay. It's interesting to hear that in -- here in this part of Europe, during, you","A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.45Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: Now, when the Soviets came, did you -- were you still able to go to the movies?",A: Yes.,"[1, 2, 3]"
Q: Okay.,"A: Yes, yes.","[1, 2, 3]"
Q: Did the films change?,"A: They still -- yeah, they still have the films.","[1, 2, 3]"
Q: Okay.,"A: A lot of Russian films, but that was mixed in too.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
"Q: Okay. How did re -- did relations between people change after you had, you","A: Yeah, they did change, because they're not communists.","[1, 2, 3]"
Q: Okay.,"A: The communism was very, very high then, but not people that I know. Theywere not.","[1, 2, 3]"
Q: Okay.,"A: They were not, no.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.46Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: Okay. But di-- were people more careful around each other? Were they,A: Not that I remember.,"[1, 2, 3]"
Q: Okay. Okay.,A: No.,"[1, 2, 3]"
"Q: All right. And you had this wave of refugees coming in, Jewish refugees from","A: Oh yes, yes.","[1, 2, 3]"
Q: -- parts of Poland.,"A: A lot. A lot of them, yeah.","[1, 2, 3]"
Q: Were they te -- you say you knew some of these people.,"A: I knew someone, yes, the -- and they were deported, yeah.","[1, 2, 3]"
Q: And they were deported.,"A: They were deported, yes.","[1, 2, 3]"
Q: Did they tell you stories of what they had experienced?,A: They -- half of them didn't come back.,"[1, 2, 3]"
"Q: I'm not talking about Siberia, I'm talking about when they came from Germany","A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.47Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: -- and they were there for a while.,A: They were -- they were there whatever they cou-could carry --,"[1, 2, 3]"
Q: Okay.,"A: -- that were there, on their backs. And -- and --","[1, 2, 3]"
Q: And did they tell you what was going on in Germany?,"A: Yeah, they just hound them like -- like dogs, yeah. Like --","[1, 2, 3]"
Q: The Germans authorities?,A: Yeah.,"[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: They came to the homes, they came to the homes and they said, get out, get out,get out, yeah.","[1, 2, 3]"
"Q: And then they come eastwards to Lvov, and then they're deported.","A: And they were deport -- deported, yes --","[1, 2, 3]"
Q: Okay.,"A: -- they were deported. Terrible. They ca -- they came always at night, always atnight, yeah.","[1, 2, 3]"
Q: That would be the Soviet soldiers?,A: Yeah.,"[1, 2, 3]"
Q: Yeah. Okay. In your building -- did anybody from your building get deported?,"A: No, no. They were not -- not de -- that important people --","[1, 2, 3]"
Q: Okay.,"A: -- to be deported, yes.","[1, 2, 3]"
"Q: Okay. So this happens, you know the Soviets are there for almost two years.","A: Two year -- two years, yes.","[1, 2, 3]"
Q: Yeah. Then what happened?,A: Then -- then the German came over with the terrific bombs over our head. Wehad go running again to cellar.,"[1, 2, 3]"
Q: Second time.,A: For a few days we didn't see -- we couldn't get out --,"[1, 2, 3]"
Q: Okay.,"A: -- because it was very, very, very strong bombardment, and we saw the Russianrunning. They running. They didn't -- Poland didn't -- didn't defend themselves,and the Russian was run -- just not -- not -- they were not prepared either.","[1, 2, 3]"
Q: Okay.,"A: They were not prepared because the German with Russian, they were friends atthat time.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.49Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: Strange, huh?","A: Yeah, they were friends. And then, that's what happened, overnight, too.","[1, 2, 3]"
Q: Okay. So what happened for you --,"A: That was, I think, in June.","[1, 2, 3]"
Q: June 1941.,A: Yeah.,"[1, 2, 3]"
"Q: Yeah. June 21%, if--if I'm not mistaken.","A: Oh, then we knew what's gonna happen. Then we knew.","[1, 2, 3]"
Q: You did?,"A: We knew what's gonna happened, yeah. And we'll have lines and lines t -- f-forthe bread, we didn't have. We have -- but my mother had a very good -- good -- notthe Jewish look, so she stays in line, because whoever looked Jewish, they throwthem out from the line.","[1, 2, 3]"
"Q: So this is one of my questions: when the Germans arrived, how did your life","A: Very, very much so. First, we didn't have anything to eat.","[1, 2, 3]"
Q: Okay.,A: Especially Jewish people.,"[1, 2, 3]"
Q: There was a distinction made.,"A: Yes. And then -- so we said -- for many weeks we were saying, only my motherstaying in line. She was afraid to -- for me to stay, that I would be in line.","[1, 2, 3]"
Q: Did -- okay.,"A: So she was a-- and that's why we're [indecipherable] a little sugar, a little that,but it was very difficult to survive.","[1, 2, 3]"
Q: Okay. What was your father doing during this time?,A: He was hiding. He didn't go out from the room. He didn't room -- yeah.,"[1, 2, 3]"
Q: Okay.,A: But he couldn't hide for -- o-only a few months. Few months. And I rememberthat he went to this -- I don't remem -- but I know that he was caught on the street.,"[1, 2, 3]"
Q: Okay.,A: He was caught on the street with his friend --,"[1, 2, 3]"
Q: Okay.,A: -- and deported right away to concentration camp in -- in Lemberg. Maybe youheard about Janowska.,"[1, 2, 3]"
Q: [have heard of Janowska.,"A: Yeah, he was there, and that was in Lvov.","[1, 2, 3]"
Q: Okay.,"A: On the outskirts of -- of Lvov, yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.51Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: Did you find -- how did you find out about this? How did you find out that he,A: How we found out?,"[1, 2, 3]"
Q: Mm.,A: I--I don't remember how we found out. Maybe because he never came back.,"[1, 2, 3]"
Q: He never came back.,"A: No, never came back. He was there [indecipherable] maybe two months. He --he got typhus, the typhus fever, was it -- that's how it's called.","[1, 2, 3]"
Q: Okay.,"A: And he died, in the -- in -- in the camp.","[1, 2, 3]"
Q: Oh my.,A: Yeah.,"[1, 2, 3]"
Q: Oh my.,"A: So we don't know where -- how he was buried, where he was buried, we didn'tknow anything -- anything about it, yeah. He was only 42 years old.","[1, 2, 3]"
Q: And his name again was? Tell me his name again. Your father's --,"A: Solomon, but we call it Saul.","[1, 2, 3]"
Q: Okay. Solomon Schwettzer(ph).,"A: Schwettzer(ph), yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.52Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: Solomon Schwettzer(ph). Age 42.,A: Yes. Mm-hm.,"[1, 2, 3]"
Q: What was going on with your mother --,"A: Then they throw us else from our apartment, and they were starting to makeghetto, slobdo -- putting together as more as possible Jews together. Two fa -- threefamilies in one room.","[1, 2, 3]"
Q: Oh my.,"A: We were going from one -- one spot I remember, for Jewish section. We werethere a few months, they throw us out to another place e -- even smaller.","[1, 2, 3]"
Q: Okay.,"A: They catching people on the street that you -- they never came back, you neversaw them any more.","[1, 2, 3]"
Q: And so you were starting --,"A: And we were hiding, always hiding.","[1, 2, 3]"
"Q: So, when you say you were hiding, you were in the ghetto already, in this three","A: Yeah, but the ghetto was open. You could still move around. Get out, comeback, get out and come back, til it started -- we call it akeja in Polish.","[1, 2, 3]"
Q: Okay.,"A: When they catching people on the streets, and going from ho-house to house.Raus, raus, raus, that's what they did that.","[1, 2, 3]"
"Q: Okay. And when they -- when you were hiding, does that mean you were hiding",A: No.,"[1, 2, 3]"
Q: You were hiding inside the g --,"A: I was hiding, I remember once --","[1, 2, 3]"
Q: Okay.,"A: -- Thad the girlfriend, she had some papers --","[1, 2, 3]"
Q: Okay.,"A: -- that she write -- they didn't touch her, the Germans -- Gestapo --","[1, 2, 3]"
Q: Okay.,"A: -- they didn't touch her, because she is working for them, she was sewing orsomething. And she has a layout -- we didn't have closet they were built in -- in the-- in the wall, we have a separate -- separate unit. So she has a big, big, from wall towall a closet, and she covered the whole room. That didn't -- no -- nobody is bes --behind the closet, that she has only one room and the kitchen, no more. So we werehiding there for a few days, my mother, my sister, my grandmother that time. Andwe were there for a few days -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.54Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: And this was --,A: -- hiding behind the -- behind the closet.,"[1, 2, 3]"
"Q: Okay. And that was outside the ghetto, or inside --","A: That was part of ghetto then, yeah.","[1, 2, 3]"
Q: Part of ghetto then.,A: Yeah.,"[1, 2, 3]"
"Q: A-And if you were in the ghetto, what was the advantage of hiding? Were they","A: In the ghetto you couldn't find. I wasn't in the get -- I was in the ghetto open,open ghetto.","[1, 2, 3]"
Q: Okay.,A: But not -- you couldn't hide. It's no room where to hide.,"[1, 2, 3]"
Q: Okay.,"A: Or maybe some people did underground, something I don't know.","[1, 2, 3]"
"Q: Okay. All right. Were you found? Did somebody find you, or was it a successful","A: No, no, we -- we didn't hide. We -- were just in that tiny, tiny room, my mother,my sister, my grandma and that's all. We -- we were [indecipherable] what's gonnahappen -- gonna happened.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.55Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: I know, but you mention this time when you're in the closet at this friend's",A: Few days.,"[1, 2, 3]"
"Q: Okay. My question is, why were you hiding at that time?","A: Because they were going from room to -- from apartment to apartment, catchingall the Jews out.","[1, 2, 3]"
Q: I see.,"A: Taking all the Jews, yeah, whatev -- specially men. Specially men. But then what-- didn't matter who. So we were not in the closet, behind the closet was a room, and","[1, 2, 3]"
Q: So you were in the room.,A: And we were in the room behind the closet.,"[1, 2, 3]"
"Q: Closet. I ha -- okay, now I understand.",A: Yeah.,"[1, 2, 3]"
Q: So the closet was like a false wall.,"A: Yeah, that's -- no wall -- no apartment behind the closet.","[1, 2, 3]"
"Q: Okay, so there's nothing behind there.","A: Not -- nothing behind, yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.56Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: I see. And you were in there.,A: Mm-hm.,"[1, 2, 3]"
"Q: And when they -- when there was no more rounding up of people, then you came",A: Then I came out. Then was quiet.,"[1, 2, 3]"
Q: Okay.,"A: Then was quiet again for a few days, or for few weeks --","[1, 2, 3]"
Q: Okay.,"A: --so you can move around. And then, you never knew -- then, he came, get out,raus, raus, this section there that you could live.","[1, 2, 3]"
Q: Okay.,A: And that should be empty -- emptied out in -- in some streets --,"[1, 2, 3]"
"Q: Yeah, yeah.",A: -- in--in Lvov.,"[1, 2, 3]"
Q: Okay.,"A: So we were there again, in the very, very tiny, tiny -- it was just one room, wehad one room. It's -- it-- and Polish people were selling -- selling the apartments,and we bought that tiny, tiny room with a -- with a toilet outside -- outside with theopen, you know -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.57Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: Yeah, yeah.",A: -- how was the toilets that time?,"[1, 2, 3]"
Q: Like an outhouse. Like an outhouse.,A: Yeah.,"[1, 2, 3]"
Q: Okay.,A: And flies. And the flies flying around.,"[1, 2, 3]"
Q: Was this on the outskirts of --,"A: Outskirts, all -- already outskirt of -- of Lemberg, yes.","[1, 2, 3]"
Q: Li- okay. But not inside the ghetto?,"A: No, not yet.","[1, 2, 3]"
Q: Not yet.,"A: No, not yet.","[1, 2, 3]"
Q: Not yet.,A: Yeah.,"[1, 2, 3]"
"Q: Okay, so you bought -- so people were selling and you bought that tiny room --","A: Yes, yeah.","[1, 2, 3]"
Q: -- with the outhouse and the flies.,"A: We -- we knew that's only temporarily, only temporarily, that's all.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: All right. So what happened after that?,"A: After that, I don't know how that man -- a man came around and he said, I cantake you out from the -- from the ghetto on -- on the outskirt.","[1, 2, 3]"
Q: Okay.,"A: You can go wherever you want, but you have to have some papers. And that'swhy I have those papers. We wrote those papers. The Polish people were makingtheir false kennkartes.","[1, 2, 3]"
Q: Okay.,A: But you have to have papers with your picture.,"[1, 2, 3]"
Q: So it was false I.D. cards.,A: Yeah,"[1, 2, 3]"
Q: False identif -- okay.,A: A kennkarte.,"[1, 2, 3]"
"Q: Eine kennkarte, eine kennkarte. And this was a Polish man who came around?","A: Yes, yes.","[1, 2, 3]"
"Q: And so he was offer -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.","A: No, that was a Jewish guy who knew -- who knew Polish people, that's whattheir business there, they're making a -- as a business, they copy. They copyfantastically. Oh, the cop -- copied the -- how it's supposed to be.","[1, 2, 3]"
Q: Okay.,A: The kennkarte with my picture.,"[1, 2, 3]"
"Q: So that meant that you were able to avoid being enclosed in a ghetto, is that","A: That's what the -- almost closing, almost on closing.","[1, 2, 3]"
Q: Okay.,A: So I left my -- everybody --,"[1, 2, 3]"
Q: Okay.,"A: Everybody. My mother, my sister, my grandma, my aunt.","[1, 2, 3]"
Q: Did -- did they get this kennkarten as well?,"A: No, no.","[1, 2, 3]"
Q: Why not?,"A: They never did, because it was too late already. I just did -- left the ghetto withthe horse and buggy.","[1, 2, 3]"
Q: Okay.,"A: Someone took me with my papers, with my little suitcase, and I was going out --out, I don't know where. We went -- I ha -- wi-with another friend, with anothergirlfriend. She had the same papers.","[1, 2, 3]"
Q: Okay.,"A: And we went to kra -- took the train, we're going to Krakow. Why to Krakow?I don't know.","[1, 2, 3]"
Q: Okay.,"A: But I had my aunt in Krakow, in ghetto. So she went --","[1, 2, 3]"
Q: She was in the Krakew ghetto?,"A: Yeah, in the Krakow ghetto. She went to warsha -- Warsaw, my friend, and Iwent to -- to see my aunt in ghetto. I didn't know what to do, where to go. I have alittle money with me, of course my mother gave me. And I went to -- and I stay withher.","[1, 2, 3]"
Q: In her ghetto?,"A: Yeah. Then we're starting a -- a liquidation day ghetto. So, I don't know how --how I moved out from that ghetto. I moved out on the s -- ou-outside the ghetto.","[1, 2, 3]"
Q: So [have a question here. You were in the ghetto -- first you have this little,"A: In1--in Lvov.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.61Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
Q: In Lvov --,A: Yeah.,"[1, 2, 3]"
"Q: -- that you buy, and then your moo -- and then you're there for a short while, and",A: Th-That was included. They included --,"[1, 2, 3]"
Q: So it was included in --,A: -- that part.,"[1, 2, 3]"
Q: -- into the Lvov ghetto.,"A: Yeah, into the ghetto.","[1, 2, 3]"
Q: All right.,"A: Yes, they did.","[1, 2, 3]"
Q: And you then get these false papers --,A: Yes.,"[1, 2, 3]"
Q: -- but your mother and your sister and your aunt -- grandmother --,A: They were there.,"[1, 2, 3]"
Q: -- they were there --,A: Yes.,"[1, 2, 3]"
Q: -- but they don't have time to get them.,"A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.62Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: You leave that ghetto, and you get to Krakew to your aunt. How do the two",A: I don't know how they looked.,"[1, 2, 3]"
Q: Okay.,"A: I couldn't tell you how they looked. Ghetto is ghetto, you closed in, you can'tget out.","[1, 2, 3]"
Q: Okay.,A: Ba-Barbed wires -- barb wires were all around.,"[1, 2, 3]"
"Q: Okay. But the ghetto in Lvov, was that in the center of town, or a part of town?","A: No, it's a little further.","[1, 2, 3]"
Q: It's a little further.,"A: No -- not -- not that much outs -- outside, bu-but much, much further, not in themiddle of the city, no.","[1, 2, 3]"
"Q: Okay. You see, Warsaw was in the middle --",A: It's too nice.,"[1, 2, 3]"
Q: Yeah.,"A: It's too nice, the city was too nice to make a ghetto there, yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.63Interview with Irena BachDecember 12, 2015","[1, 2, 3]"
"Q: And Krakow. Krakow ghetto is also on the outskirts, or in the center, or where","A: No, it was almost -- like Lvov, a half and half.","[1, 2, 3]"
Q: Okay.,"A: They -- they took half of outskirts, too.","[1, 2, 3]"
Q: Okay.,"A: But I was there on the one day -- no, a few days, few days. And I was walkingthe streets, the streets don't -- didn't know where to go. Someone approached me, hen---oh, you see, he told me, I th--I thought you must be Jewish. How would herecognize me, I don't know, because I had -- I --","[1, 2, 3]"
"Q: And you were walking on the streets of the ghetto, or outside?",A: Outside. Outside the ghetto.,"[1, 2, 3]"
Q: Okay.,A: I was outside. Then I was already afraid to go back.,"[1, 2, 3]"
Q: Got it.,"A: Because I knew I gonna ke -- be caught there, and I will never get out.","[1, 2, 3]"
