Question,Answer,topics
"Q: And that's why he could go into the English Army. Because a lot of German Jewish refugees ended up being, well, quarantined, imprisoned not in bad prisons, but, nevertheless, treated like enemy aliens.",A: Don't tell me.,"[1, 2, 3]"
Q: Yeah.,"A: No, I remember he wrote me, he had to make a testament and say something happened to him, no, he put me in in his testament and I get the money. I'm glad nothing happened to him.","[1, 2, 3]"
Q: So when did you next see him?,"A: Isaw him in 1950, when he went to Israel. It was -- he was then living in Israel. He was a soldier, and they had like a -- well, a soldier girl from the Army, where they went for food and things, no, like a restaurant, and over there he met a girl, she was from Hungary, Jewish, and -- but he left, it was the +, so he went to Israel, and then she followed him, and he married her. When he married her, after a while he found out she was ten years older than him.","[1, 2, 3]"
Q: Really.,A: This was -- then he didn't like it as much. She should have never told him her age.,"[1, 2, 3]"
Q: Yeah.,"A: And he liked to go away on trips for a month or so, and then he would say -- then he said, ""Yeah, I'm going to visit my sister,"" and this was not true. He never came to visit me in Argentina. And when I came to Israel and I met her, she hated me. And she -- when we lived in Argentina, she wrote to my father-in-law that her husband give all the money what he has to me, and this is no. He lied to her, so she hated me.","[1, 2, 3]"
"Q: Such complex human relations sometimes, you know.","A: Yeah, yeah.","[1, 2, 3]"
Q: And such painful ones.,"A: Werner went with my brother in Israel, I don't know if looking for a job or -- and when Werner went and bought something to eat, he gave him, no; and when he bought something, he hided it not to give up. He was like my mother.","[1, 2, 3]"
Q: Oh.,A: A tight one.,"[1, 2, 3]"
Q: Isee.,A: It happened.,"[1, 2, 3]"
Q: It is disappointing.,A: Yeah.,"[1, 2, 3]"
"Q: So your mother -- you know, your mother is in Uruguay and sends you these --",A: The papers.,"[1, 2, 3]"
Q: She sends you the papers --,"A: Yeah. And she paid the ship, the boat trip to --","[1, 2, 3]"
Q: And how -- how is it that between the time your father went underground and ended,A: I?,"[1, 2, 3]"
Q: Uh-huh.,"A: Ididn't know where to go. By accident only that the book fell down and came outwith the letter in with that my mother had sent me in ""38.","[1, 2, 3]"
Q: Isee. So it was a complete accident?,"A: Yeah. And she was not living no more at the address, but the people what receivedthe letter know where she was living, so they went over and gave her the letter.","[1, 2, 3]"
Q: And what were you doing -- what kind of work were you doing by the time you left?,A: That I left?,"[1, 2, 3]"
Q: Uh-huh. In Berlin.,"A: And then started the war and I went looking for a job, and they sent me to Siemens,Seimens__. I worked -- there were all Jews there, a hundred Jews, and we were -- Iwas soldering.","[1, 2, 3]"
Q: You were soldering?,"A: The things with the fire, no?","[1, 2, 3]"
"Q: Yeah, that's right, it is called soldering.",A: Yeah.,"[1, 2, 3]"
Q: And so it was metal bits that you were soldering together?,"A: Yeah, yeah, yeah. It was things for the -- for the war.","[1, 2, 3]"
Q: For the war. So it was military?,"A: Yeah. But the people that oversaw us and teached us were very nice over there, verynice. And then in December, I told what was the manager of all of us that I was leaving,that I was going to South America, and he said, ""Why you are leaving? The war will be finished soon."" He didn't know about concentration camp and all this.","[1, 2, 3]"
Q: Uh-huh.,A: The Jews know all over this a lot of parents from people that never came out from Sachsenhausen.,"[1, 2, 3]"
Q: Uh-huh. That's true. That's true. So-- but everybody -- you say the majority of the workers in Siemens were Jewish?,"A: No. The workers, yeah.","[1, 2, 3]"
Q: The workers.,A: But not the people what oversaw us.,"[1, 2, 3]"
Q: Uh-huh. And --,"A: And I had to make money. I was very fast in the war, and some people would be a little slow, and then I say to them, ""I work for your part, and what you get paid you give me half of it.""","[1, 2, 3]"
Q: And did that work out?,"A: This Ihave so, and if this was not, I had money. I needed money when I would go.My stepmother wouldn't give me money for a taxi or to Hamburg for a visa or so.","[1, 2, 3]"
Q: So -- but your -- her sister --,A: Yeah.,"[1, 2, 3]"
Q:  -- was holding your money for you?,"A: Yeah, yeah.","[1, 2, 3]"
Q: Okay.,"A: She never told her. But she found out from the lady what paid me, I make the bookkeeping for her.","[1, 2, 3]"
Q: Isee.,A: But she become friendly with her.,"[1, 2, 3]"
Q: Isee.,"A: At the last call and said, ""Oh, my sister, she was a false(ph) and Jew, she put -- hold your money, and she didn't say anything that you earned something by the"" -- whatever . I don't like to discuss.","[1, 2, 3]"
Q: Yeah. What happened to the twins? You say she had twins?,"A: Yeah. No, they had challa(ph).","[1, 2, 3]"
Q: Uh-huh.,"A: And came the doctor and sent them to the hospital, and one had the challa(ph) and one was only -- one what gave the challa(ph) to other children, but didn't desire -- how do you say it, didn't --","[1, 2, 3]"
Q: Wasn't sick themselves?,A: No.,"[1, 2, 3]"
Q: Okay.,"A: And when they come to the hospital, they gave each child an injection or something, and she which shouldn't go died.","[1, 2, 3]"
Q: Oh.,"A: And when the doctor said she didn't need to go to the hospital, only she has this challa(ph), and only keep her isolated. She doesn't know if one has to go the other has to go, too, and this one that didn't need to go, she died.","[1, 2, 3]"
Q: Oh.,A: Yeah.,"[1, 2, 3]"
"Q: And the other one, did she get better?",A: Yeah. The other one I have no relationship now since I was away from Germany.,"[1, 2, 3]"
Q: Uh-huh.,"A: And my stepmother always, ""Look, Jutta, look at this, look at this,"" so the child didn't like me much. But I had to take them to -- I was out in years -- in the city with a car to the parks and so on. And the best thing in the parks, who was sitting around, people what didn't have jobs, and they had lice.","[1, 2, 3]"
"Q: Oh, dear.","A: And what are they kept there? With lice. And so she said, ""Jutta, you are dirty. You have lice."" And then I took the children to the park, and we were sitting on the bench, and we came home, she had lice, too.","[1, 2, 3]"
"Q: You didn't have much choices there, did you?","A: Yeah. I couldn't go with the two children. I was a child myself, and that's a busy street with cars and and all the -- aye yai.","[1, 2, 3]"
Q: In 19 --,"A: Okay. And my stepmother then one day, one of the times that the was on the phone, ""Yeah, you didn't send me food, packages."" I said, ""How can you send packages?"" I have to be -- I was married without money, too, and had two children.","[1, 2, 3]"
Q: So didn't seem to have much understanding?,A: Yeah. She -- she liked to exploit me.,"[1, 2, 3]"
Q: Yeah.,"A: And I had a little jewelry what I gave her while Jews couldn't have jewelry, no, gold.It was what my father gave me when I was 13 years, a gold watch with a gold arm band, and I keep it when -- after the war to give it back, and I asked her for it. ""Oh, I needed to sell it. I needed the money."" ""Okay."" I never saw her. When I was in Berlin and called up, she didn't like to see me. I think she was afraid.","[1, 2, 3]"
Q: So she stayed and survived the war?,"A: No, she was not Jewish. She only found out that after --","[1, 2, 3]"
"Q: So even if she converted, it didn't matter?","A: Then when my father left, I'm sure she went out. I'm sure.","[1, 2, 3]"
Q: When did you stop living at home with her?,A: What?,"[1, 2, 3]"
Q: When did you stop living at home with her?,"A: When I left Germany in April -- not in April. In January 21 it was, I think, 1941.","[1, 2, 3]"
Q: Okay. So the war has already started?,A: Yeah.,"[1, 2, 3]"
Q: Do you remember what Berlin was like?,"A: Yeah, when I came to Lisbon, we went with the train, all Jews were in the train in the section from Berlin to Lisbon. For nearly a week we were -- it was all Jews but occupied with the Germans.","[1, 2, 3]"
"Q: And did I understand correctly that -- that this train was sealed; that is, were you able to get on and off of it or not?","A: Nobody has -- maybe the know that it was, at least from the +, but my mother paid everything. But they were all Jews in the section. We covered five days with sitting day and night sitting in the section, and then one night we stopped in Spain, we went to a hotel I remember, and the first time after so many days that I could wash myself, and I was sitting in a bath in the bath things washing, and I was so tired that I fell asleep.","[1, 2, 3]"
Q: In the bath?,"A: Yeah. But there were two girls that were in the same kupe as I, and they came in the hotel, they had the same room number, they came in to see what I am doing, and they found me in the bathtub.","[1, 2, 3]"
Q: Oh.,"A: So I'm glad that they came in, I could be -- they said, ""Jutta, Jutta, don't sleep.""","[1, 2, 3]"
"Q: Well, that shows just how tired and exhausted you were.","A: Everyone. And my father was waiting for me in Paris +, and I don't know where we were parked, it was far from the station, but it wasn't Paris.","[1, 2, 3]"
Q: Were you able to get off of the train in Paris?,A: Nowhere. I didn't know where to go. And my father didn't find me.,"[1, 2, 3]"
Q: And so that's why you never saw him again?,"A: Never. And he said he had money he was giving that if I could see that he could go get a permit for -- to him to this country or that my mother never helped me. She was full of this hatred against my father, and she was the guilty one.","[1, 2, 3]"
Q: So your mother in Uruguay?,A: Yeah.,"[1, 2, 3]"
"Q: Yeah. So you get on the boat by yourself, is that right, in Lisbon?","A: Yeah, I got on the -- yeah, everything was arranged from the join(ph), from the Jewish organization, but she had to pay, no.","[1, 2, 3]"
Q: Uh-huh.,"A: And then on the ship I met Werner with his family, his mother -- mother, sister and father.","[1, 2, 3]"
Q: And what was your first impression of him?,"A: Oh, he was . Lcould with him talk about everything. He was very nice. And then I had another admirer on the ship, he came from Switzerland, Jewish from Germany,","[1, 2, 3]"
Q: Uh-huh.,"A: -- and even I couldn't go on the toilet, he was waiting outside. Terrible, terrible. I couldn't stand him. And then it was cool, and he brought me something to cover on the outside, and I didn't want it. ""Here."" ""Okay."" Then one day when he saw that I was not interested in him, ""Can I have my blanket back?"" ""Yes, here, you have it."" I didn't ask for it. Yeah, I was good looking.","[1, 2, 3]"
Q: Still are.,A: Yeah.,"[1, 2, 3]"
"Q: And we will take some pictures later, we will film some of the pictures --",A: What?,"[1, 2, 3]"
Q: We will film some of the photos that you have --,A: Yeah.,"[1, 2, 3]"
Q: -- and that proves it. So what -- what happened when you got to Uruguay and you meet your mother again after so many years?,A: Yeah. The first I see -- I see that she was speaking bad about my father. How could she speak bad when she doesn't have a relationship with him.,"[1, 2, 3]"
Q: Yeah.,A: My brother left her.,"[1, 2, 3]"
Q: So that was hard to take?,"A: I think she was a hard lady. She thinks that she was right. Okay. And she was a liar.Oh, I could not stand it when she spoke to people and said these things that are not real, and then she say to them, ""Ask my daughter, ask my daughter, Jutta, Jutta."" ""Mama."" She wanted that I lie for her with.","[1, 2, 3]"
Q: So it wasn't easy?,"A: No. I feeled sorry for her. Maybe she was an unhappy person, I don't know. But she married two husbands, or three husband, who knows.","[1, 2, 3]"
Q: And one of them took her to Uruguay?,"A: Yeah,in_ what I met, he was from -- he was a German. No, he was a Hungarian, Hungarian, but he was a man with money --","[1, 2, 3]"
Q: Hungarian.,"A: -- and she married the money. And he was a nice man, a very nice man.","[1, 2, 3]"
Q: Uh-huh.,"A: Iliked him. And then the second man she married -- Werner, what was the second man? He was from -- WERNER PREUSS: Argentina.","[1, 2, 3]"
Q: Uh-huh.,"A: From Argentina, yeah. And he had the same name, Goldstein.","[1, 2, 3]"
Q: As the first one?,A: Yeah. Werner was the test -- the witness.,"[1, 2, 3]"
Q: Uh-huh. To the second wedding?,A: I-- I don't know if it was the second. Maybe it was the third or fourth.,"[1, 2, 3]"
Q: Yeah. And did you stay in Uruguay?,"A: Yeah, he died there.","[1, 2, 3]"
"Q: No, you. After you arrived in --","A: No, we went to Israel. When we married, we went --","[1, 2, 3]"
"Q: No, no. I want to find out how -- did you get to Argentina in some way?",A: Yeah.,"[1, 2, 3]"
Q: Tell me about that?,"A: The husband, this one, the Goldstein, Zoltan(ph) Goldstein, he lost his job, couldn't find another one.","[1, 2, 3]"
Q: The Hungarian one?,A: Yeah. But he came as a kid to Germany.,"[1, 2, 3]"
Q: Uh-huh.,"A: And so we went to Buenos Aires and there he find a job, but he died. Before he died, I went to see him in the hospital with my daughter, she was two years old or two-and-a- half, two-and-a-half already, and I said, you know, ""Zolly, I am leaving, I'm going to Israel."" ""Oh, yeah. I was home to visit you, but you don't know where I am.""","[1, 2, 3]"
"Q: I didn't understand that part. You said you told him you were going to Israel, and what did he say?","A: Yeah, I was -- we already were prepared.","[1, 2, 3]"
"Q: Oh, yeah.","A: I didn't -- with my mother I didn't read -- speak. But then my daughter was born, she came to the hospital and made a tragedy. ""Yeah, children, who will pay all this, I have to pay it,"" and she didn't give a penny, no, never.","[1, 2, 3]"
Q: Difficult.,A: Yes.,"[1, 2, 3]"
"Q: Not only difficult, very --","A: Yeah. And the doctor came and said, ""Is this lady what was here"" -- I became sick and fever, no -- never, no. ""Who was it?"" I say, ""My mother.""","[1, 2, 3]"
Q: Very hard.,A: But later she wanted to move in with me in Treundan(ph).,"[1, 2, 3]"
Q: Oh.,"A: My cousin said to me, she went to Paris, the last one -- she doesn't live anymore.She died in ""95.","[1, 2, 3]"
Q: Uh-huh.,"A: She went to Paris, and she lived by a nephew, the son from a brother of her, and he was married, and she nothing more than could speak than bad about his wife, made her to fight, so he said to my mother, ""Better you move out.""","[1, 2, 3]"
"Q: Well, yeah.","A: Yeah. And my cousin told me her brother -- my mother's brother was the same way, and the parents divorced, but they were already the children grown up.","[1, 2, 3]"
Q: It sounds like you had a lot of disappointments.,"A: No, I was not disappointed. I have two ears, and one that goes in and the other out.","[1, 2, 3]"
"Q: Well, that's the way somebody can survive, you know.",A: What can you do?,"[1, 2, 3]"
Q: Yeah.,A: You cannot change it.,"[1, 2, 3]"
Q: So was the first time you went back to Germany when you went with your husband?,A: Yeah.,"[1, 2, 3]"
Q: And what kind of a feeling did that leave with you?,"A: No doubt it was. No,Icame when _. I was a guide taking groups from Argentina to Germany.","[1, 2, 3]"
Q: Uh-huh.,"A: And the funny thing is it was a bus -- it was a car, a big car, it was Europe, and when we were in Germany I had to tell the people that I was Jewish. I could not talk before they know that I was Jewish.","[1, 2, 3]"
"Q: You mean, the people that you would take on tour?",A: They were from Argentin,"[1, 2, 3]"
"Q: You mean, the people that you would take on tour?",A: They were not German.,"[1, 2, 3]"
Q: And you -- you had to tell them that you are Jewish?,A: Not to the people. To the chauffeur --,"[1, 2, 3]"
"Q: Oh, I see.","A: -- or the guide that I had in Germany. One of them said, ""I didn't ask you. I am not interested."" ""Very good.""","[1, 2, 3]"
Q: Oh. That's kind of cold and brusque.,A: Yeah.,"[1, 2, 3]"
"Q: Did you visit back to where your street was, where you had grown up?",A: Yeah. It doesn't exist now. The house is not there. It is now a small house there.,"[1, 2, 3]"
Q: Uh-huh.,A: Yeah.,"[1, 2, 3]"
"Q: I think I was with Werner. Q: Yeah. Have -- well, I guess I'm at the point where -- are there -- is there anything that we haven't talked about that is important to add to your story? Is there anything that we have not talked about that -- that you think is important to add to your story?",A: No. Itis a simple life.,"[1, 2, 3]"
Q: I don't think so. It sounds like it was quite a challenge.,A: Yeah. I -- I am born a happy person.,"[1, 2, 3]"
Q: Yeah.,"A: Isay always be happy, happy and healthy.","[1, 2, 3]"
Q: Yeah.,"A: Iam not -- I don't understand when people, how do you say, mad of other people, you know, or --","[1, 2, 3]"
Q: Or angry all the time?,A: Angry and you would like this and this. I cannot understand this.,"[1, 2, 3]"
Q: Uh-huh.,"A: We were happy when we had nothing, and I am happy now that I don't need anything.","[1, 2, 3]"
Q: Uh-huh.,"A: Werner always say, ""Don't worry, we have enough that we live.""","[1, 2, 3]"
Q: Yeah. Well --,A: Iwas not money hungry.,"[1, 2, 3]"
Q: I would like then to thank you for talking with us today.,"A: Oh, you're welcome.","[1, 2, 3]"
Q: Thank you very much.,A: And I have two nice very good children.,"[1, 2, 3]"
Q: Tell me their names.,A: Ishow you the photo of my children.,"[1, 2, 3]"
"Q: Okay. When we start to -- when we start filming photos, which we will do momentarily.",A: Yes.,"[1, 2, 3]"
Q: I'll just close the interview.,A: Yeah.,"[1, 2, 3]"
"Q: Excuse me. Oh, we are rolling? Okay. So, Mrs. Preuss, tell us who is in this photo right here?",A: This is my father.,"[1, 2, 3]"
Q: Your father.,"A: This is me, and this is my brother.","[1, 2, 3]"
Q: And your brother's name was?,A: Heino. Heino Popower.,"[1, 2, 3]"
Q: Heino?,A: Heino.,"[1, 2, 3]"
Q: Heino.,A: But he changed it to Henry Power.,"[1, 2, 3]"
Q: To Henry Power. And do you remember when this was taken? You must have been like four or five years old?,"A: Yeah, six and three years there.","[1, 2, 3]"
"Q: Three years. So it would have been 1924 or ""25 or something?",A: Yeah. And then my brother is three years and eight months older than me.,"[1, 2, 3]"
Q: Isee. I see. So it was your father with his two children?,"A: He was a young man, yeah.","[1, 2, 3]"
Q: Very young man.,"A: My father was born in 1897, and my brother was born in 1919. 1919.","[1, 2, 3]"
Q: And then now we will see another photograph of your brother. That's you.,A: My father was 22 years old when his son was born.,"[1, 2, 3]"
"Q: He was a young man to become a father, yeah.",A: And my mother was 24. She is two years older. She was.,"[1, 2, 3]"
Q: And then there is your brother Heino?,A: Heino.,"[1, 2, 3]"
Q: Who became Henry?,A: But he never -- he -- we always in Germany called him Heinz.,"[1, 2, 3]"
"Q: Ah, I see.","A: He must be 17, 16, 17.","[1, 2, 3]"
"Q: Okay. Rolling? So this is your brother right here, and you said this is when he was in -- a young man?","A: Yeah, he must be 17.","[1, 2, 3]"
"Q: Isee. Can we now pan to this photograph? Can I move it or not? Let me turn it. Let me turn it. This one. It looks like -- tell me, who is in this photograph of the two men there?","A: Well, one is my father, I think. It say over there.","[1, 2, 3]"
Q: That's over here?,A: Icannot read.,"[1, 2, 3]"
Q: It says your father.,A: And one is his brother.,"[1, 2, 3]"
Q: His brother-in-law.,A: Yeah.,"[1, 2, 3]"
Q: Uh-huh. Okay.,A: Icannot read. These are my grandparents.,"[1, 2, 3]"
"Q: Oh, we will film them in a minute.",A: And here it says -- who is it? You can read the letter.,"[1, 2, 3]"
"Q: I think his brother, but I can't really -- okay. Are we done with that one? Okay. And then we will -- on this one, let's focus on that, right here, and this -- VIDEO OPERATOR: Hold on. Q: Okay.","A: Both men, I'm sorry that he -- Werner? WERNER PREUSS: What?","[1, 2, 3]"
"Q: I think his brother, but I can't really -- okay. Are we done with that one? Okay. And then we will -- on this one, let's focus on that, right here, and this -- VIDEO OPERATOR: Hold on. Q: Okay.",A: You could read it better.ontectnetonancedjusetneey for tarher biormatoerabouttfisestecion,"[1, 2, 3]"
"Q: Okay. Can you tell us who is in here? It sounds like -- it looks like your grandparents, yes? Don't move it, don't move it, don't move it. Just --","A: No, Werner has -- WERNER PREUSS: But where is the pictures when you were the children? Why you take these pictures? This isall from","[1, 2, 3]"
"Q: Okay. Can you tell us who is in here? It sounds like -- it looks like your grandparents, yes? Don't move it, don't move it, don't move it. Just --",A: Yeah.,"[1, 2, 3]"
"Q: But this is your father's mother and father, yes? Is this right? Do you have another -- hang on. Let's cut it, please. Q: Allright. So who is in that photo there?",A: Gittel(ph).,"[1, 2, 3]"
Q: Gittel(ph)?,"A: Yeah. And what was her name, Werner, her maiden name? I forgot it. I forgot at thismoment. s+. Gittel, Gittel --","[1, 2, 3]"
Q: Ozorof(ph) or something?,A: Yeah.,"[1, 2, 3]"
Q: Ozorof. And your grandfather's name was what?,A: Joel.,"[1, 2, 3]"
Q: Joel Popower?,A: Popower.,"[1, 2, 3]"
Q: Uh-huh. And you were named after her?,"A: No, they didn't accept that in Germany. It was not in Germany.","[1, 2, 3]"
"Q: Because it was Gittel, and rather than -- and so that's how you became Jutta?","A: Yeah. They said, ""Oh, you mean Jutta,"" and so all the people what went to give the name for the child for the first born said, ""Yes, Jutta,"" so I became Jutta.","[1, 2, 3]"
Q: Isee. Okay. Thank you.,A: You're welcome.,"[1, 2, 3]"
"Q: Allright. So now we will take some of -- Q: Allright. So what is this photo?WERNER PREUSS: This picture was taken in 1939 in a working camp in Germany. It was not a camp really. It was a farmer's town where all what you see you there, we had to work for the local farmers. Q: And this is outside Berlin? Q: Oh, so they -- horse farms?WERNER PREUSS: Yeah, yeah. Q: Horse farms. Q: Okay. And you are in here, too? Q: You're in the last row I see? Q: Yeah.","A: Newspaper.WERNER PREUSS: No, in the magazine which we got all the time forthe ___, and somebody from Israel called me and say he saw the one of his friends, and he was also in this camp, but he -- afterwards, he was sent to Auschwitz later where he met his wife and lives in Israel.","[1, 2, 3]"
