Question,Answer,topics
"Q: And that was okay, to go there, it was allowed?","A: Yeah, oh yeah, of course. And in the meantime, of course, we had organized --there was a very well-known bookstore in Bratislava, it was called Der Steiner.Steiner Buchhandlung.","[1, 2, 3]"
"Q: Steiner Buchhandlung, uh-huh.","A: Yeah. And they had the big house, summer home, with a garden, which had afence. And they allowed all of those young groups of Jewish children to do whateverthey wanted in their garden, because we saw that we couldn't go there, because theywould beat us up in -- you cou -- would walk up about 10 minutes. It was a very nicearea, and there were the summer homes.","[1, 2, 3]"
Q: And was this bu -- was this bookstore owned by a Jewish --,"A: Steiner familie, yeah.","[1, 2, 3]"
"Q: Yeah. Jewish family, yeah.",A: Yes. All that -- about 200 years.,"[1, 2, 3]"
Q: What was going on -- uh-huh?,"A: One of this -- one the -- one of the sons of the owner went with me to school, andwe went to school, and he died about almost two years ago, in Jerusalem. He wasworking for Yad Vashem --","[1, 2, 3]"
Q: Oh really?,"A: -- when he retired, yes. His name was -- in Hebrew was David, but we called himZiggy. Siegfried Steiner.","[1, 2, 3]"
Q: Siegfried Steiner.,"A: Yes. And his sister was Rially(ph) in Hebrew, and she was the [indecipherable]the leader of the group of Jewish children which I belonged to.","[1, 2, 3]"
Q: Did you --,"A: We would meet there, and talk there, it was all Zionistic organization.","[1, 2, 3]"
Q: What was the name of the organization?,"A: What was the name of the organization? One was -- one was Maccabee Hatzair,that was mostly the sport. Bakhovka(ph) was the swimming club, and then was -- Ithink it was B'nai Yehuda(ph), I'm not sure. Aki -- B'nai Akiba.","[1, 2, 3]"
Q: B'nai Akiba.,"A: B'nai Akiba, I think, yeah.","[1, 2, 3]"
Q: What was going on with your brother with the -- all these things that were,"A: My brother had his group, where he belonged to.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.34Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: Okay.,"A: But the Steiners were very good friends of ours. The parents were friends, andwe were friends with the family. By the way, the sister, Rially(ph) Steiner, she diedvery early in Auschwitz. We know that. And then was there a -- a very good friendof my brother's, his name was Leo Lachner(ph). He died a few years inSwitzerland, he was a -- I think he was a composer in Switzerland. They were oldfriends. I don't know if [indecipherable]","[1, 2, 3]"
"Q: It -- it's fine. I-I mean, the more names you can recall, the better it is.","A: Oh, I can --","[1, 2, 3]"
Q: Yeah.,"A: My -- my -- the first and second year was the -- we had one main teacher in deut --in deut -- in gymnasium. It was called the Deutsche Statzial(ph) gymnasium, and hisname was Dr. Erbian(ph) Goy(ph), and he was very, very nice to us.","[1, 2, 3]"
Q: And he was German?,A: I don't know what he was.,"[1, 2, 3]"
Q: Okay.,A: Probably. He taught in a German gymnasium.,"[1, 2, 3]"
Q: Yeah.,"A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.35Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
"Q: So, were there Slovak people who showed that they didn't like what was going","A: I don't know, we didn't -- I don't -- didn't have much contact with --","[1, 2, 3]"
Q: Okay.,A: -- with people.,"[1, 2, 3]"
Q: Okay.,A: We tried to survive.,"[1, 2, 3]"
"Q: Yeah, yeah.",A: And learn.,"[1, 2, 3]"
Q: Yeah.,"A: But when we had these [indecipherable] in the -- the garden, or ever we were,was mostly reading, and studying. Then came two teachers, two young women fromBerlin, refugees. They survived, and they came to -- and they started a religiousschool for the few girls over there, that was also in Steiner garden.","[1, 2, 3]"
Q: So it was a refuge.,"A: It was a refuge, yes, yes. I was still in contact with his wife. I was in very closecontact with him til -- til he died. He lived [indecipherable]. His cousin was -- was inthe store til the end, til now.","[1, 2, 3]"
"Q: I don't understand that very well, he was in a store?","A: His cousin.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.36Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: Yes?,A: Stayed in Bratislava.,"[1, 2, 3]"
Q: And owned a store?,"A: And owned the store, yes.","[1, 2, 3]"
Q: Store.,A: The same Steiner Buchhandlung.,"[1, 2, 3]"
Q: Wow.,A: Yeah. There are books about them. I'm sure of-- I'm sure there are in washing --in your museum.,"[1, 2, 3]"
"Q: Well, it's important to know about this from different people, and different","A: Yeah, but I mean there -- I'm sure there are.","[1, 2, 3]"
"Q: Yeah, okay, okay.",A: Yeah.,"[1, 2, 3]"
"Q: When you were arrested with your mother, were your brother and father left",A: They were not home.,"[1, 2, 3]"
Q: So they would have taken you all?,"A: Yeah, they would have taken anybody they saw.","[1, 2, 3]"
"Q: Okay. And when they took the two of you, you left an empty house?","A: No, full house.","[1, 2, 3]"
Q: An empty house of people.,A: Yeah.,"[1, 2, 3]"
"Q: Of people, but a full house of items.","A: A full -- yeah. That was -- before that though, everything was already taken; theradio, and -- and the -- all jewelry, it was already all taken by the state.End of File OneThe following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.38 Interview with Alice Tyroler May 8, 2013 Beginning File Two","[1, 2, 3]"
Q: This is a continuation of the United States Holocaust Memorial Museum,A: [inaudible],"[1, 2, 3]"
Q: Yeah. And we were talking about -- we were talking about the requisition and the,"A: I don't know, they just made an announcement, you have to bring it there andthere, and you took and you brought it.","[1, 2, 3]"
Q: Did you do this yourself?,"A: I remem -- no, I didn't do it.","[1, 2, 3]"
Q: Okay. What is it that you remembered?,"A: [remember that I missed the radio very much, because there were no TVs oranything. And well, whatever jewelry there was, and good things, pictures, and youknow, something.","[1, 2, 3]"
Q: What was -- what happened to you after you were at that police station?,"A: After the police station, they took us on the train, and took us to Novaky.","[1, 2, 3]"
Q: And what is Novaky?,"A: Novaky was a camp that had -- was a forced labor camp, and also selection, some-- they went sometimes both to Auschwitz from there too.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.39Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: I see. Did you know about those selections at the time?,A: Yeah.,"[1, 2, 3]"
Q: Did people know where they were going?,"A: We had an idea, yes.","[1, 2, 3]"
"Q: Okay. So, this was in 1942?",A: Yeah.,"[1, 2, 3]"
Q: Had by that time you heard about what was happening to the Jews in other,A: Oh shu -- yes.,"[1, 2, 3]"
Q: Okay.,"A: They were -- I mean, I don't know what you would call them in English, theywere [indecipherable] they took messages from one place to another one. I mean,the whole world knew what was going on. Here they knew what was going on.","[1, 2, 3]"
Q: When -- how was your mother when you got to Novaky? You were together?,"A: Yes, we were together for a short while.","[1, 2, 3]"
Q: Who too --,A: My father and my brother stayed here in -- stayed there.,"[1, 2, 3]"
Q: In their home?,A: No.,"[1, 2, 3]"
Q: In the -- where?,A: Somewhere.,"[1, 2, 3]"
"Q: Uh-huh, they were hiding.","A: In Nanny's -- in Nanny's home, yes.","[1, 2, 3]"
Q: Okay.,"A: And he was working also for -- that was illegal, something illegal, Jewishorganization, my brother. And my father was an expert, and he was hired by acompany that belonged to the state. That gave him the privilege to wear the littlestar. There were big yellow stars, and little stars. And the important, working -- ifhe's in -- good enough to work, he had the privilege to work in very little star.","[1, 2, 3]"
"Q: And it -- was it so that when you and your mother were arrested, that it was at that","A: I think so, I don't know --","[1, 2, 3]"
Q: Okay.,"A: -- really, yeah.","[1, 2, 3]"
Q: Okay. And you didn't know what was going on with them because you were at,"A: We had no idea, yeah.","[1, 2, 3]"
Q: Okay. What was --,"A: And after a while, my father got a permission to bring my mother out, and I wassupposed to follow a week later. And she didn't want to go, she didn't want to leave The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.41Interview with Alice TyrolerMay 8, 2013me there. But I was able to communicate with my brother, through the nanny. Youknow, it --","[1, 2, 3]"
Q: Yes.,A: -- somehow were --,"[1, 2, 3]"
Q: How were you able to do that when you were in the camp yourself?,A: We were able sometimes to send out the note.,"[1, 2, 3]"
Q: Okay.,A: When you found somebody who will take it.,"[1, 2, 3]"
Q: How was your mother's --,A: And he --,"[1, 2, 3]"
"Q: Uh-huh, excuse me.","A: --he--- my brother said then, you can't come yet, you'll come probably in a weekor two, but we are not sure. We can't get it in writing. So I really -- we decided to tellmy mother then the permission was promised for me to go, so she would go. And I --we'd-- we -- we were told then, if she doesn't go now, we can't go any more. Shehad to go first.","[1, 2, 3]"
Q: And she eventually --,"A: She eventu -- she gave in, yes. Because if I can't come a week later after her, thenshe would have spoiled the whole thing.","[1, 2, 3]"
Q: Yeah.,"A: But I wasn't sure that I could go, and I -- I was glad to get her out.","[1, 2, 3]"
Q: Yeah.,"A: Because I knew when she's out, she would be safe, because [indecipherable]was there, and they will do whatever they can. And I stayed, and I told her I really --was almost a lie, but I did anyway. So.","[1, 2, 3]"
Q: So what happened?,"A: She went home too, and she officially was able to live with my father and -- overthere.","[1, 2, 3]"
Q: Okay.,"A: Somewhere, I don't know where.","[1, 2, 3]"
Q: Okay.,"A: They were not in hiding any more, because he had gotten the job.","[1, 2, 3]"
"Q: What about your brother? Was he included in that safe -- safety net, or --",A: I don't think so.,"[1, 2, 3]"
Q: Okay.,A: He was in -- he had to make his own.,"[1, 2, 3]"
Q: Okay.,"A: But they were somehow in contact, but he had to make his own. We never talkedabout the time, never, after the war or anything, never. It was too painful. My father-- then later on it came to it -- then they withdrew my father's permit of working. I The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.43Interview with Alice TyrolerMay 8, 2013have somewhere some paper, where the release of him from his employment, he'snow free -- the state is now free to deport him, my mother and my brother and me.Whoever they can find, they can take. I have it in writing from the -- from the Slovakstate, but I have to find it, I didn't really --","[1, 2, 3]"
Q: It would be very interesting to see that document eventually.,"A: IfI can find it, Pll let you know.","[1, 2, 3]"
Q: Yeah. Do you know what he was an expert in?,A: My father?,"[1, 2, 3]"
"Q: Yeah, that he --",A: Tex -- textiles.,"[1, 2, 3]"
Q: So he was hired because of his expertise in textiles?,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: And he was hired, I don't know what he was hired for.","[1, 2, 3]"
Q: Okay.,"A: I didn't talk to him about it, because I never saw him any more.","[1, 2, 3]"
Q: How did that -- how --,"A: Then he, my mother and my brother --","[1, 2, 3]"
Q: Yeah.,"A: -- went to the nanny, into the apartment in hiding. She had the sister. She lived --they lived together in the same apartment. Those two women agreed to save theirlives.","[1, 2, 3]"
Q: What were their names?,"A: The nanny was Anna Weiss, and the -- Francisca Yahan(ph).","[1, 2, 3]"
Q: Yahan(ph).,A: Yeah. Francisca Yahan(ph) and Anna Weiss. Anna Weiss was the nanny.,"[1, 2, 3]"
"Q: Okay. But all this was going on, and you didn't know about it because you were",A: [knew [break] let me put it in.,"[1, 2, 3]"
Q: Okay.,A: Here you have Frieda -- Frieda nerv --,"[1, 2, 3]"
Q: [have --,A: Gizzy(ph) Fleischman.,"[1, 2, 3]"
Q: Gizzy(ph) Fleischman.,A: Yeah.,"[1, 2, 3]"
Q: This is book is [speaks foreign language here],"A: [indecipherable] Gizzy(ph) Fleischman, yeah.","[1, 2, 3]"
"Q: Okay, and it's --","A: Pll just tell you, and she's coming in -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.45Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: The store.,"A: --into my store, yeah.","[1, 2, 3]"
Q: Okay. And this is acknowledgement in a book by Mr. Oskar(ph) Noiman(ph),"A: This fell off, I am sorry.","[1, 2, 3]"
"Q: Okay, that's okay. So --","A: I don't know how to do that, otherwise I wouldn't make --","[1, 2, 3]"
"Q: Okay, now we're fine. So, we were talking about --",A: Yeah.,"[1, 2, 3]"
Q: We were talk --,A: The beginning of Novaky.,"[1, 2, 3]"
"Q: Yeah. I mean, you were in Novaky as all of this was going on.",A: Yeah.,"[1, 2, 3]"
"Q: So, you didn't know what was happening?","A: No, I had no idea what was happening.","[1, 2, 3]"
Q: And did that permission for you to leave a week later ever come?,A: No.,"[1, 2, 3]"
Q: It never did?,A: No.,"[1, 2, 3]"
"Q: So, how did -- how did you -- how did that affect you?",A: Iwas very happy that my mother was out. I was free to do whatever I wanted. Iwas working underground anyway.,"[1, 2, 3]"
Q: So why don't you tell me a little bit about that underground work?,"A: Underground is nothing much, it's the -- for example, we had the -- do you wantto tape that?","[1, 2, 3]"
Q: Yeah.,"A: Okay, let me think, I have to think about it.","[1, 2, 3]"
Q: About the underground activities?,"A: Yeah, I have to --","[1, 2, 3]"
Q: Okay.,"A: [heard about it, I was too young to do too much.","[1, 2, 3]"
Q: Okay.,A: There were mostly men in there.,"[1, 2, 3]"
Q: Okay.,"A: And we had the connection with Auschwitz, there was one man who went backand forth, until they caught him.","[1, 2, 3]"
Q: That's quite amazing.,"A: Yeah. I don't remember his first name, his last name -- we called himHelfgott(ph). The blond young man who spoke fluently German, and went back and The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.47Interview with Alice TyrolerMay 8, 2013forth, and we ask him where he went, he said, don't ask. And one nice day he didn'tcome back, so they caught him.","[1, 2, 3]"
"Q: Was he a guard, was he a prisoner?","A: No, he was one of us, yeah. There was, for example, they brought in, at thecertain time in -- I don't know if you ever heard, there was a so-called Siestejprapore, which is the sixth division of Jewish soldiers. In order to go like to themilitary, everybody had to go. They wore green uniforms. The Jewish group woreblack uniforms, and were doing the ugly and difficult work, digging and -- well, thatwas it. And they came in in about 1943, they brought them -- transferred them fromthe military into the camp.","[1, 2, 3]"
Q: As prisoners?,"A: No, as -- yeah, as inmates from the camp. Never -- never saw the pr -- yeah, as aprisoner. Okay. So, there was a group of young men, and one of them came withtyphoid from -- but he didn't come with his group of soldiers, he came from anothercamp, but that was a political camp, that was not a Jewish camp.","[1, 2, 3]"
Q: Okay.,"A: He was called Elaver(ph), and there they had political prisoners. And I knew --we knew his family -- I knew from home his family, but he came alone. His fatherwas a psychiatrist who was killed by one of his patients, but before. And his name The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.48Interview with Alice TyrolerMay 8, 2013was Janko(ph) Sakay(ph). And you couldn't bring him -- didn't bring him in thebarracks, so they brought him in a tent.","[1, 2, 3]"
Q: Okay.,A: And I--I took care of him. Wasn't afraid of that.,"[1, 2, 3]"
Q: You didn't catch the typhoid?,A: No.,"[1, 2, 3]"
Q: Did he -- did he get better?,A: Yes. He became a editor of a newspaper.,"[1, 2, 3]"
Q: Underground newspaper?,A: No.,"[1, 2, 3]"
"Q: I mean, after the war.",A: Afterwards. After the war.,"[1, 2, 3]"
"Q: After the war, okay. So tell me a little bit about your daily life in Novaky.","A: When the -- when those soldiers came in, they came of -- say about 200 -- I reallydon't know how many came over there. The camp was divided into three[indecipherable]. Okay, and there was barbed wire, like -- like a camp. I lived on thethird one, the third, on top. And there were over there, barracks for families. I was inthe barracks for families because I came in with my mother. And then were thebarracks for young men, separated. And the joke was I never went into the barrack. Ididn't -- I wasn't interested to go into the barrack with all the guys. And one day, in The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.49Interview with Alice TyrolerMay 8, 2013camp, there was a -- for some reason they built a swimming pool in camp. I think thereason for it was, what they did in Theresienstadt, to -- when somebody comes in,some Red Cross or something, they show them how good they treat the people. Idon't know. That was my interpretation, I don't know. And over there, I was a gre --I was a very good swimmer, so -- so we swam over there. And one day I heard -- itwas on the -- I think it was on a Su-Sunday. Was after work, we were there, and Iheard they had brought Gizzy(ph) Fleischman in there, okay? So I got up in thebathing suit with just like a robe, and I went after her to see if I can help her, becauseI knew she's in trouble, because they -- they held her separate in a prison.","[1, 2, 3]"
Q: And -- okay. How -- who was Gizzy(ph) shl -- Fleischman?,"A: Gizzy(ph) Fleischman was the aunt of my brother's best friend, who lived tilabout two years ago, in Australia.","[1, 2, 3]"
"Q: Okay. And how was she well-known, how was she famous?","A: She was very, very active in, as you saw, in that c-camp, in the underground.","[1, 2, 3]"
Q: Okay. Do you know what her -- role she played?,A: No. People didn't talk. And I was too young. I was a [indecipherable] but shewas already about 40 years old or something.,"[1, 2, 3]"
"Q: So did you go, and did you find her?","A: Yes, I found her. I found her and I -- they let me in, the guard, because she wasbeing interrogated, and she was in a separate room held.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.50Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: Okay.,"A: She was not in the barracks with the other people, because she was too important.And I made her --I met her, she was very happy to see me. And then I said, I see youtomorrow, and find out where you are and what's going on, and see you -- theydidn't let me stay very long. But she was being treated normally, I mean, not -- andthen two days later, she was gone. She was taken to Auschwitz. And this way, at thetime when I went down, somebody else walked next to me, a big guy. It was myfuture husband -- became my future husband. We met over there because he came inwith his military, and his sister was married to a man -- next to Novaky, next to thecamp, was a city. There was a --","[1, 2, 3]"
Q: What was the city?,A: Prievita(ph).,"[1, 2, 3]"
Q: Prievita(ph).,"A: Prievita(ph), yeah. There was a liquor and marmalade factory, and he was thedirector there. The factory belonged to a Jewish family, they were calledHymar(ph), and my later brother-in-law, they were called Grott(ph). He was able topay the guard off, my --","[1, 2, 3]"
"Q: This Mr. Grott(ph), was he Gentile?",A: No-,"[1, 2, 3]"
Q: He was Jewish?,A: -- was a Jew.,"[1, 2, 3]"
Q: Okay.,"A: The Hymars(ph) were Jew, too.","[1, 2, 3]"
Q: Okay.,A: They were also Jewish.,"[1, 2, 3]"
Q: But how was he able to stay and be director of that marmalade factory?,A: They let them stay for a while.,"[1, 2, 3]"
Q: Okay.,A: Because they exported.,"[1, 2, 3]"
Q: I see.,"A: They let them stay. I don't know what the deal was over there where it was, butthey were there. Wasn't official any more, but he was there. He was not officially thedirector any more, but he was. And he was there visiting because his sister was incamp with two boys. Her two boys were three and six years old. We brought them in1968 here, because my sister-in-law took them into the home after, because thesetwo boys, the mother with the two boys were caught and taken to be shot. But theydid not shoot the boys, because the peasant who -- there was one woman peasant,there were two little boys, nice looking, good little boys, with the mother, and theywere going to shoot them three. And the peasant begged the German soldier, give methe boys, I don't have any children. So they told her, take them.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.52Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: Like kittens.,"A: Yeah, take them. Shot the mother in front of the kids.","[1, 2, 3]"
Q: Oh my God.,"A: The six year old remembered, the three year old doesn't. So, now, are we finishedwith Novaky, or you want to hear more?","[1, 2, 3]"
"Q: Oh no, I-- I want to know a little bit more.",A: Okay.,"[1, 2, 3]"
Q: I want to know --,"A: Okay, I worked in two or three places. I worked in -- there we made -- we madethe backpacks for the military, and then I worked in the kitchen a little bit. The moreyou worked, the less you were -- the more they let you stay, okay. So, I wasn't veryscared, I -- because I was young and stupid, so [indecipherable]. So I stayed there inthe barracks, had a lot of good friends, and started to go out with this man I met onthe way to the pool.","[1, 2, 3]"
Q: So this man who followed you to --,"A: He didn't follow me, he went on the same street, on the same road.","[1, 2, 3]"
"Q: Ah, okay, so when you went to see Gizzy(ph) shle -- Fleischman, it was by","A: By coincidence, and he went to his -- to the bra -- to the sister of my futurebrother-in-law.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.53Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: Got it. The one who was shot --,A: Yeah.,"[1, 2, 3]"
Q: -- eventually.,A: Yeah.,"[1, 2, 3]"
"Q: Yeah, okay. And so you started to date him.","A: We started to date, yeah --","[1, 2, 3]"
Q: And what is his na --,A: --as much as we could.,"[1, 2, 3]"
"Q: Of course, in the -- in the middle of Novaky.","A: In the middle of Novaky, yeah.","[1, 2, 3]"
Q: What was his name?,A: Paul.,"[1, 2, 3]"
Q: Last name?,A: Tyroler.,"[1, 2, 3]"
Q: Tyroler.,"A: Tyroler, yeah.","[1, 2, 3]"
Q: Yeah. And where was he from?,"A: He was from Rutke(ph), from Slovakia.","[1, 2, 3]"
Q: Okay.,"A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.54Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: And what about him --,A: He was very --,"[1, 2, 3]"
Q: What --,"A: He was very -- he was in Hashomer Hatzair, that was a Jewish organ -- also aJewish organization, it was more the free -- free thinking --","[1, 2, 3]"
Q: What about him appealed to you?,"A: I don't know. I don't know. I was 16, he was 21. I don't know.","[1, 2, 3]"
"Q: But you know, it is unusual that a romance would start sp -- you know, to grow in","A: Oh, what do you mean? What do you think, they didn't have boyfriends, orsomething?","[1, 2, 3]"
"Q: Well, tell me about that.","A: I don't know. We started to -- he used to come -- he -- he lived on the first objekt,he used to come after work sometimes. And because his brother-in-law had -- theywere called the guardista(ph) th-the Hlinka guarde --","[1, 2, 3]"
Q: Okay.,"A: -- that was the -- the group of -- of people who supervised the camp, it was the --","[1, 2, 3]"
"Q: Mm-hm, got it, okay.","A:--no---I don't know, it's actually -- what you would call them -- they were calledHlinkova garda. Hlinka was a big anti-Semite, and of course, very glad to kill the The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.55Interview with Alice TyrolerMay 8, 2013Jews. Because my brother in -- future brother-in-law had connection with the guards,he gave them money, or whatever --","[1, 2, 3]"
Q: Right.,"A: -- they let him come visit his sister, you know.","[1, 2, 3]"
Q: Okay.,"A: They were still official legal outside at this time. And -- what did I want to say?That came very -- came very good later on when the camp was -- when the uprisingcame. But over there in camp, it was nothing special. Nobody s -- nobody starved todeath from hunger. It was a difficult life, we worked very hard, and --","[1, 2, 3]"
"Q: Were -- I mean, but were there many selections to Auschwitz?",A: Not any more.,"[1, 2, 3]"
Q: Was it a filtration?,"A: Not any more after I came. Yeah, they stopped it.","[1, 2, 3]"
Q: So it became a work camp?,A: Forced labor camp.,"[1, 2, 3]"
"Q: Forced labor camp, okay.",A: With lots of -- with lots of old people and children and whole families.,"[1, 2, 3]"
Q: Okay. [break],A: I sound even worse now.,"[1, 2, 3]"
"Q: So, you were saying about Paul -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.",A: Yeah.,"[1, 2, 3]"
"Q: -- about your -- he wasn't your husband then, but -- but --",A: A friend.,"[1, 2, 3]"
Q: Pardon -- your friend.,A: Yeah.,"[1, 2, 3]"
Q: That he was able to pay off a guard.,"A: He -- no. He -- there was a doctor, the doctor of the camp, was Dr. Schpera(ph).He was a friend of my later brother-in-law.","[1, 2, 3]"
Q: Okay.,"A: You know, with the [indecipherable] family. So he was able to [indecipherable]and my f--","[1, 2, 3]"
"Q: I'm going to test a little bit more -- [break] Q: This is a continuation of the interview with Mrs. Alice Tyroler, on May 8"",",A: Paul.,"[1, 2, 3]"
"Q: Paul. There was a doctor, you were saying, in Novaky --","A: No, there was a doctor in camp. His name was Dr. Schpera(ph). He was a localdoctor, and when the camp was established, they, of course, made him the doctorover there. We did not have much medication, the joke was, it was iodine andaspirin, that you went to buy.","[1, 2, 3]"
Q: Okay.,A: Because they didn't give us much medication. And he went out every day on thebicycle --,"[1, 2, 3]"
Q: Okay.,"A: -- to -- with the prescription, and whatever they needed, and came back. Besidesthey brought back the BBC news, every day, to the right place.","[1, 2, 3]"
Q: So the camp was rather well informed.,"A: Very well informed, yes.","[1, 2, 3]"
"Q: How many inmates were there, let's say at its height?",A: I don't know.,"[1, 2, 3]"
Q: Do you know approximately how many it had?,A: Must be a couple of thousand. I can find out for you.,"[1, 2, 3]"
"Q: Okay, it's not a -- okay, that's fine. And what were you -- you mentioned earlier","A: We ro -- made knapsacks and they made all kinds of things. They made clothing,they made men's shirts. Was many [indecipherable]","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: So I, when I finished with my work, with one shift of that, I went to the shirtmanufacturing department and folded them.","[1, 2, 3]"
Q: I see.,A: I was good at folding shirts.,"[1, 2, 3]"
"Q: Were there many fatalities, or ca-- in Novaky?","A: No, not too many.","[1, 2, 3]"
"Q: Okay. And how did the guards treat the prisoners, or the inmates, however you",A: No problem.,"[1, 2, 3]"
Q: No problem?,"A: They didn't give us problems, no. We lived -- I mean, we behaved properly, andone thing that I remember, one of the girls who was ill, was there alone, about myage. She cracked up and she got hysterical, and --","[1, 2, 3]"
Q: And what happened?,A: They took her out. Probably --,"[1, 2, 3]"
"Q: So, in that kind of atmosphere, where, compared to other places, other enclosed","A: It's a-- was -- yeah, was one of the easiest ones.","[1, 2, 3]"
"Q: But then, how do you explain that your future brother-in-law's sister is shot in",A: She wasn't in there. That was after -- after we -- the -- that happened after --,"[1, 2, 3]"
Q: After what?,A: After the whole -- the camp ended at some time.,"[1, 2, 3]"
"Q: Oh, I see.","A: Yeah, sure.","[1, 2, 3]"
Q: I see.,A: That was already in the mountains.,"[1, 2, 3]"
Q: I see. So how long were you in Novaky?,"A: Iwas in Novaky from -- I think it was July, or -- July -- I think it was July, I'm notsure, deg42.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.60Interview with Alice TyrolerMay 8, 2013","[1, 2, 3]"
Q: Okay.,A: To August 44.,"[1, 2, 3]"
