Question,Answer,topics
"Q: To raise his hand, yeah.",A: -- and he won't. He doesn't know what she wants from him.,"[1, 2, 3]"
Q: Right. But you --,"A: But I thought it was very charming, I thought it was beautiful. And -- and you know, it looked very cheerful. And my parents rushed me back up home. So when you ask me what did I know, it's again one of those very, very unclear -- I did know, and yet I didn't understand why I was being rushed back into the apartment.","[1, 2, 3]"
Q: So it didn't feel dangerous to you?,A: Didn't feel dane -- in fact it felt very gay. It felt very merry.,"[1, 2, 3]"
Q: So when they took you back upstairs you don't recall you --,"A: I -- but I certainly understood their haste, and their -- that they were upset. I understand -- understood that very well.","[1, 2, 3]"
Q: You understood that.,A: Yes.,"[1, 2, 3]"
Q: But you didn't know why.,"A: At the moment I did not know why, no.","[1, 2, 3]"
Q: Right.,"A: So, at -- th-th -- th-that's one of the curious things of what a child of 10 does and doesn't understand of that large political picture.","[1, 2, 3]"
Q: Right. And they didn't sit you down and say here's the [indecipherable],A: No.,"[1, 2, 3]"
Q: -- and why would --,"A: You know something? It's so interesting -- we -- we talk a lot about what is and is not told us. I mean, we are now doing a -- a wrap-up of -- of an event, how -- did I ever sit my children -- I happened to have written a book about it. But if I hadn't, would I have sat my children down --","[1, 2, 3]"
Q: Right.,A: -- and explained it?,"[1, 2, 3]"
Q: Explained it?,"A: I mean, explaining the facts of life is -- is one of those awful things that nobody knows how to do.","[1, 2, 3]"
Q: Right.,"A: And explaining the facts of history and of politics, is -- if we don't -- we don't -- we don't do it.","[1, 2, 3]"
Q: We don't do it. We don't do it.,"A: Can you imagine the moment in a life? I -- is it after breakfast? Is it at breakfast? Do you say, when you've had your bath, put on your pajamas and I'Il tell you something?There is no time.","[1, 2, 3]"
"Q: Right, right.",A: We don't explain things to each other.,"[1, 2, 3]"
Q: It's -- it is interesting.,A: It's -- it's -- it's very interesting --,"[1, 2, 3]"
"Q: It's very interesting, yes.","A: -- that th -- we -- that is -- you know, is it our culture, or -- or -- or -- or is it just hu- human that we don't actually have -- it's not part of what we do, to tell each other, to explain things.","[1, 2, 3]"
"Q: Well, especially to children. I-I-It's as if e-either we think that children don't need to know --",A: Or -- yeah --,"[1, 2, 3]"
Q: -- or they get so --,A: -- yeah.,"[1, 2, 3]"
"Q: -- they get it anywa -- somehow people get it. I mean, often we don't explain to each other, right?",A: Exactly. I'm really very interested in this. There's -- I kno -- I know the -- the -- they - - there's now a kit that you can get from the Smithsonian about interviewing your relative. But certainly that -- but -- but that's an un -- it's an un-unnatural thing. It's a -- it's a--,"[1, 2, 3]"
Q: It is unnatural.,A: -- it's an artifact.,"[1, 2, 3]"
Q: And it's very hard.,"A: Very hard to do, yeah, yes, yeah.","[1, 2, 3]"
Q: Much harder to do than someone you don't know.,A: I think it is. I -- I did debrief my grandfather for my book and I got him to tell me his childhood stories. But it was be -- for a purpose. It -- it wouldn't have occurred to me to do that.,"[1, 2, 3]"
"Q: To do it otherwise, yes.","A: It's funny, one of the curiosities.","[1, 2, 3]"
"Q: So I know, when I ask somebody who is a child, did your parents explain, there are ways in which I know there's no explanation --","A: There's no explanation, yeah.","[1, 2, 3]"
Q: -- and yet I want --,"A: -- yeah, yeah.","[1, 2, 3]"
"Q: -- Iw -- I want to know, because maybe there was something. But you felt something in their bodies. That's -- you did feel tension.","A: Oh, for sure.","[1, 2, 3]"
Q: For sure.,A: Yes.,"[1, 2, 3]"
Q: So you knew something was wro --,A: And you become agitated yourself.,"[1, 2, 3]"
Q: Right.,A: I nearly became frightened.,"[1, 2, 3]"
"Q: And you don't have -- you -- and how -- and anyway, how would you understand it [indecipherable] really.",A: I mean how -- what -- what [indecipherable],"[1, 2, 3]"
Q: What would you --,A: -- yeah.,"[1, 2, 3]"
Q: So --,"A: Now, it's interesting, when I did ex-explain, I -- I used that scene in my book, be -- the conversation between my Uncle Paul and my father. That explains in the book to somebody who doesn't know, what was happening. But I don't think that was ever -- I -- I don't think that happened. That's the way a writer -- I mean the writers -- the -- one of thing -- the first thing writers have to do is to introduce the reader to what they're talking about.","[1, 2, 3]"
Q: Right.,A: But in life that doesn't happen.,"[1, 2, 3]"
Q: You have to create something that doesn't --,"A: Yeah, you have to -- you have to i-in -- you know, you go to an Ibsen play and in the first [indecipherable] the bil -- the beans have to be spilled of what you have to know before you can start the story. Not in life, you don't do that.","[1, 2, 3]"
"Q: Right. So when is the first time that you experienced something that has to do with the Nazis, besides seeing the flags and --","A: I think that's it, that was it.","[1, 2, 3]"
Q: That was it.,"A: And then of course, the next thing is that at school, in the weeks before Hitler, everybody became intensely Austrian. And my -- the teacher had made us -- in our class we had made posters that said [speaks German here]. Red, white, red to the -- to -- to the death.","[1, 2, 3]"
Q: Wow.,"A: It's in -- interesting that I suppose there was still an assumption, at least in my school, from the top down I assume, that we were refusing to be annexed by Hitler. On the day we came home after the annexation, they brought big sacks into which we stuffed these posters that we had made, very rapidly.","[1, 2, 3]"
Q: To hide them.,"A: Because now we were on the other st -- th-the other side had won. And I remember that very, very, very clearly, the teacher tearing down, mak -- making -- and making us stuff it and tear it up. And that one of the children said, hey can I take a -- can I take home the one that I made? And the teacher saying, don't -- are you a stupid fool? Put it in there quick. Some -- some really rude -- rude word, and -- and in a great agitation, be -- be -- I mean you can't -- you could get -- you could go to jail fo-for --","[1, 2, 3]"
Q: For that.,"A: -- presumably, for having that. And the next thing was -- I don't know if it was on the same day, but certainly within the next -- within the next moment of experience, that the Jewish children were ha -- were made to stand aside the -- i-it wasn't -- the word Christian was not the one that was used, Aryan. The Aryan children sat in the front rows, then you left a couple of rows free so that there would be no contamination, which I say now, I don't think that was said then.","[1, 2, 3]"
Q: Right.,"A: And the Jewish children sat in the back. And the next thing that happened was that the Jewish -- the Christian children, the Aryan children were moved to a different school, and my school became ther -- the -- the -- the area school for Jewish children. And the other great e-event in those days was that the teacher who was sent in, not a Jewish teacher, who was assigned to teach the Jewish children in my class, came in -- in an Austrian volksschule, in Austrian [indecipherable] the chi -- you behaved very well. I mean, you not only sit with your hands like that, but when the teacher comes in you rise to your feet. The teacher told us to take out our books -- take your books and read, she said. And then she went to the window and stood with her back to us and we could see her crying. You could see her -- her -- her shoulders heaving with sobs. And there was not -- I mean, they fa -- the old cliche, you couldn't hear a pin drop. The effect of a -- of a grown-up crying and us all sitting there pretending that we were reading while sh --","[1, 2, 3]"
Q: [inaudible],"A: -- bu-but [indecipherable]. I mean, I remember that, I can -- I can -- I can -- I can picture it, I can know exactly where everybo -- everything was in that room, that was such a -- such a -- such a -- a memorable moment.","[1, 2, 3]"
Q: What did you think she was crying about?,"A: Oh, I think we understood. We understood that she didn't want to be -- sh -- it was -- it was a demotion. I don't know what wa --","[1, 2, 3]"
"Q: So it wasn't the situation, it was her --","A: It was ac -- first of all, this was a grown-up crying. It was a grown-up crying cause she had to teach us. Oh, that was perfectly clear to me. It was clear to me then, it was clear to me -- it's clear to me now --","[1, 2, 3]"
Q: Right --,A: -- it was clear to me then.,"[1, 2, 3]"
Q: -- right.,"A: You know, it's inter -- i-if I were writing that, I would have to find some way of -- of how a child phrases that to herself.","[1, 2, 3]"
Q: Right.,"A: And I can't do that backwards. I-I mean, I don't know how to do that, but I certainly understood it. I think we all understood it.","[1, 2, 3]"
"Q: And what ha -- wa -- you knew you were Jewish. However, you were not religious --","A: Yes, yes.","[1, 2, 3]"
"Q: -- you knew, sort of, you were Jewish, right?","A: -- yes, yes. That's a very interesting k -- thing, isn't? How did I -- what did that mean?","[1, 2, 3]"
"Q: How did you know this? I mean, why didn't you think you were an Aryan kid?",A: No problem --,"[1, 2, 3]"
Q: There was no --,A: -- no confusion about that at all.,"[1, 2, 3]"
Q: That's interesting.,A: Very interesting. I -- I -- I've never asked myself that question. I -- I don't know. But there was no problem.,"[1, 2, 3]"
"Q: So when the -- when the Aryan kids leave, and it's only Jewish girls now --",A: Only Jewish girls.,"[1, 2, 3]"
"Q: What do you th -- wh-wh -- does something go on in your head like what the -- what is happening, why are -- why -- why are these kids leaving, what -- were -- or are you so confused to --",A: The word Hitler takes care of --,"[1, 2, 3]"
Q: Everything.,"A: -- of all of this. Of all of this, yes. There are these events, one after the other, and they're all clearly understood. It was clearly understood that our maid -- we had -- we always had one maid, usually sent us by my grandmother from Fischamend, from the village of Fischamend, some -- some -- some daughter of one of the customers, or -- and she had to leave because j -- Jews were not -- because Christians were not allowed, Aryans were not allowed. I mean, how did I know the word Aryan? That -- that -- that --","[1, 2, 3]"
Q: Did you have a relationship with her? You knew her?,"A: You know, I don't really remember which one she was. We always had a girl, they never -- did never --","[1, 2, 3]"
Q: [indecipherable],"A: -- didn't necessarily stay very long. Not very much, no, no. I knew my grandmother's maids better, when I went to stay with my grandmother. There was somewhat a relationship. I don't think there wa --","[1, 2, 3]"
Q: Did she live there?,A: She -- there was --,"[1, 2, 3]"
Q: There were --,A: -- th -- [indecipherable] the kitchen --,"[1, 2, 3]"
Q: Right.,"A: -- and there -- there was a -- a -- a rotten little room behind the kitchen and when my mother later on in -- in -- in -- in England was the cook, she said to my father, this -- di- did we really make our maids sleep in a room like that? Shame on us.","[1, 2, 3]"
"Q: Shame on us, right.",A: Serves me right.,"[1, 2, 3]"
"Q: Now the rule in Germany, I don't know what it was in -- in Austria, it was what, Jews could not have maids under the age of 45.",A: I don't --,"[1, 2, 3]"
Q: Only over 45.,A: I don't think -- I don't think that was --,"[1, 2, 3]"
Q: That was poss --,"A: If it was, I -- I would -- didn't know.","[1, 2, 3]"
Q: You didn't know.,"A: Ido remember -- and I remember it now, that my father would not acknowledge the -- the presence of a maid. He would look like this. If the maid was walking this way, my father m -- I could remember -- I remember my father sort of, you know, edging away from the co -- from the air contact --","[1, 2, 3]"
Q: Really?,"A: -- with this foreign body, yes.","[1, 2, 3]"
Q: That's interesting.,"A: But I remember how -- she didn't wait at table, but she brought stuff in and took stuff out. My mother did the cooking.","[1, 2, 3]"
Q: Uh-huh. And did she do the --,"A: For the longest time we had not a ma -- live-in maid, but a woman called Frau Raizy, who had a little boy called Eric who would come and play with me under the piano. And when I went back to Vienna I looked up Eric and we went to visit his mother. There's that wonderful story which is useless to tell because it a -- it only works in German. My mother said something to Frau Raizy, that she should do something that -- Frau Raizy was quite small and had little raisin eyes, that she should do something about that. And Frau Raizy said, [speaks German here]. Now, a shass is a fart. And the only way to","[1, 2, 3]"
Q: [indecipherable],"A: -- it's -- but it's more, the fart has entered her -- her sole of her foot like a splinter. I me -- there's no way to do that. And my mother, who was about to get up on her high horse, put her back head and roared with laughter. And from that on, the two women were very good friends and in fact Frau Raizy took some degree of care of my grandparents. Her hu -- her husband was a -- was a -- was a -- was a Communist.","[1, 2, 3]"
Q: Uh-huh.,A: And she -- she took some degree of care of my -- of my --,"[1, 2, 3]"
Q: Interesting.,A: -- she bought them food.,"[1, 2, 3]"
"Q: So if you played under the piano, it meant you had a grand piano in your house. Did you have a --",A: We had a baby grand.,"[1, 2, 3]"
Q: You had a baby grand.,"A: No, I think -- is there something between a baby grand and a grand? Because I think it was bigger than a ba -- I have a baby grand at home and it seemed to me that piano --","[1, 2, 3]"
Q: A little bit smaller.,A: -- was longer than that.,"[1, 2, 3]"
"Q: Yeah, there is.",A: Yeah.,"[1, 2, 3]"
"Q: Sure, cause they're different --","A: Yeah, yeah, yeah.","[1, 2, 3]"
"Q: -- you know, there's [indecipherable]",A: And it was a Blutner.,"[1, 2, 3]"
Q: It was a Blutner?,"A: Yeah, I have to --","[1, 2, 3]"
"Q: Yes, it's very good.","A: -- [have to di -- spell that. It was a Blutner, yes.","[1, 2, 3]"
Q: That's a good piano.,"A: And underne -- it was fun playing with Eric. And I -- I -- as I said, I -- I looked up Eric an-and the conversations were not very -- very satisfying.","[1, 2, 3]"
Q: They were -- they weren't satisfying?,A: No.,"[1, 2, 3]"
Q: So school changes.,"A: School changes, my f -- our maid has to leave, and I don't remember what her name was.","[1, 2, 3]"
Q: Right.,A: I'm surprised that there was a maid because -- because it was really Frau Raizy who had been our cleaning -- cleaning help.,"[1, 2, 3]"
Q: Uh-huh.,"A: But there was a maid. I remember that, that she had to leave. And my father lost his job, and cou --","[1, 2, 3]"
Q: And do you remember your dad lo -- losing his job?,A: [remember that he no longer went --,"[1, 2, 3]"
Q: To work.,"A: -- to the office. I remember once my mother taking me to pick him up at the end ofa day, we were going to go perhaps do something or other. And it was extremely grand. It was one of the baroque banking houses, and I remember my father coming down a stair.This may be an imaginary memory, but there it is. And I remember saying to my father -- we are going back to my -- to the early -- I saying to my father, what is it like up there, what -- and my father didn't have enough imagination to answer me. He just said, oh, I -- I sit and I write numbers. Unsatisfactory.","[1, 2, 3]"
"Q: Right, right.",A: I wanted to -- I was asking a novelist's question.,"[1, 2, 3]"
Q: Yes.,A: Tell me what it's like so that I can imagine you.,"[1, 2, 3]"
Q: Likes -- right.,"A: You know, that was -- I -- I get back to that in a bit. I always needed -- I wa -- I wonder whether mo -- all children need to have a -- a mise-en-scene. You need to know how to -- if you want to think of your parents --","[1, 2, 3]"
"Q: Right, right.","A: -- or anybody, you need to s -- you know --","[1, 2, 3]"
Q: You have to have a picture.,"A: -- where they are. You have to have a picture, yeah.","[1, 2, 3]"
"Q: Right, yeah, yeah. Yeah.",A: My father was unable to --,"[1, 2, 3]"
Q: To create that.,"A: My Uncle Paul could do this, you see.","[1, 2, 3]"
Q: Right.,"A: But my a -- father was never able to do that. But he was fired, and I know that he got a certain amount of money. What would you call the money that you get when you -- when you are dismissed from a job?","[1, 2, 3]"
Q: I forget. But there is a -- there is a --,A: There's a -- there's a severance pay.,"[1, 2, 3]"
"Q: Severance pay, right.","A: Severance pay. The reason I remember it, because at that point also, now I have -- I'm not going to tell you how I think our apartment was taken from us, because I do think that is imaginary, I really don't re -- there were too many years I did not remember how that happened. I just knew that we had to leave, and that we then went to live with my grandparents in the house in Fischamend. And I remember my father saying to my grandfather, what I should do is put my severance pay into the shop.","[1, 2, 3]"
Q: Uh-huh.,"A: And my m -- grandmother saying -- turning to my mother and saying, your husband is as -- is a fool -- my husband is a fool, your husband is a fool. You're going to put money into a shop when the Nazis are going to take it away from us? I mean, it is so -- there is that, knowing and not knowing.","[1, 2, 3]"
Q: But she knew.,A: She knew --,"[1, 2, 3]"
Q: She knew something.,"A: -- that my father -- my father had just been thrown out of his apart -- job and his apartment and he's going to put it -- what are we -- what -- what does the human head do with these facts? But I mean, of course the aw -- aw -- German Jews had been doing that since deg32.","[1, 2, 3]"
Q: Right.,"A: Hanging in there, thinking it was going to go -- all go away.","[1, 2, 3]"
"Q: And isn't it human that if you move to another place, they're not here.",A: Oh.,"[1, 2, 3]"
"Q: So, it's safe. The -- so geography seems to protect you.","A: Yes, yes.","[1, 2, 3]"
Q: Or at least you want to believe it.,"A: Yeah, right.","[1, 2, 3]"
"Q: But what did pe -- I mean, she said this, she clearly was --",A: She understood it.,"[1, 2, 3]"
Q: She understood it.,"A: I mean, she -- they all understood it, but she faced it.","[1, 2, 3]"
Q: Right.,A: She looked it in the eye.,"[1, 2, 3]"
"Q: Right. And did your mother face it in a similar way, do you think?",A: Don't know.,"[1, 2, 3]"
Q: You don't know.,A: I don't know. My Uncle Paul certainly did.,"[1, 2, 3]"
Q: He did.,"A: My Uncle Paul arrived one day from the University of Vienna from which he was about to be thrown out. He was a medical student who had screwed around being a -- being a Socialist, being a poet, you know, doing all these things, not getting on with his -- with his studies. And he came out with his ear lacerated, cause he got into a fight, from which time on he stayed out in Fischamend, which -- which I loved, because I loved to have him around. Then there come the, you know, the series of events I -- I -- I don't even know how to put them chronologically. There is a -- a September. There is a -- no, how could it be a September? We had left in August. There is a -- what I remem --","[1, 2, 3]"
"Q: You left Vienna in August of ""38, right?","A: We -- we -- no, we --","[1, 2, 3]"
Q: Or is that --,A: -- left in mar -- in April.,"[1, 2, 3]"
Q: In April to go to fishen --,A: To Fischamend.,"[1, 2, 3]"
Q: Right.,"A: April, May, in -- within months of Hitler coming.","[1, 2, 3]"
Q: Right.,"A: April, May, June. I -- I can't -- I -- I mean, I -- I really can't do it. I -- I don't -- it was re -- I know that we were back in Vienna in August, so --","[1, 2, 3]"
"Q: Right, right.",A: -- sometime before then.,"[1, 2, 3]"
Q: Okay.,"A: [know that I lived for several months in Fischamend, and that my Uncle Paul --","[1, 2, 3]"
Q: Was there.,"A: -- was my teacher, taught me there because I could not go t -- I ha -- I could not go to the -- th -- to the village school because it was -- because I was Jewish. Now, the village school was of course the school where my uncle and my -- Uncle Paul and my mother have gone as children.","[1, 2, 3]"
Q: Mm-hm. How old is your Uncle Paul?,A: My Uncle Paul was --,"[1, 2, 3]"
Q: About. Is he in his twen --,"A: -- seven -- my mother -- I can only do this, my mother was born ""04 and Paul was seven years younger, so he was -- do the arithmetic, four plus seven.","[1, 2, 3]"
Q: Four plus --,A: Oh 12? Six --,"[1, 2, 3]"
Q: Yeah.,"A: -- 11, yes, 1911 --","[1, 2, 3]"
Q: Right.,A: -- when he was born.,"[1, 2, 3]"
"Q: Okay. Uh-huh. Let's stop the tape, instead of moving on. Q: Lore, when you were in Fischamend, were there Nazi kids -- were there young people who were Nazi supporters?","A: Oh, I would think universally, yes. My -- there were the kids that my Uncle Paul and - - and my mother had gone to school with, who had -- you know, had been -- been anti- Semitic, but it didn't amount to very much. I mean, my mother used to say that they had a -- a --a game that was called the old bird seller. And the old bird seller was a Jew, and my mother always had to be the bir -- old bird seller, and -- and she was disappointed cause there were other -- other parts like being birds, or being somebody else that she would have liked. But it didn't amount to anything very much until -- you -- you see, this is to -- seems to me so interesting about this whole thing. One understands meanness of many kinds, one understands anti-Semitism or racism, but you have to wait for a -- a -- a regime that not only permits but mandates that meanness and that racism. And then you get hell on earth. These young -- these young people were just automatically mean, anti- Semitic people until Hitler came. And then there was the day on which they put ladders up against the windows of my grandfather's house and walked in -- came -- first they s -- they sat on the windowsills, and then they came in and helped themselves to whatever was in the house. These were the age group of my -- of my -- of my -- my mothers and uncles -- they had gone to school together, or their -- or their -- or their children, or their - - or their younger brothers and sisters.","[1, 2, 3]"
Q: So they're in their 20's --,"A: The people who -- who wrote Kauf nicht bi Juden, don't buy from the Jew, in red -- in blood colored letters on the outside of the house or on the windows, and across the street and across the pavement, those were all the people that my -- my parents -- my -- my uncle a-and my mother have grown up with.","[1, 2, 3]"
Q: Did this frighten -- cause you -- you're sitting in -- in a house --,A: Oh --,"[1, 2, 3]"
Q: -- was this frightening finally?,"A: You know, lots of people have asked me -- have complained about my book, that it seems to be so cool and I can only -- only say yes, that it is -- e-everybody waits for the expression of -- of horror, and I -- it's there, but I can't -- I can't bring it to the surface.","[1, 2, 3]"
Q: Right.,"A: Some psychological damage, or some -- I mean, I -- I -- I refuse to put it into words if it isn't there in the feeling.","[1, 2, 3]"
Q: Right.,"A: But it certainly is missing. What is the reaction? You know, we'll come across it when -- when -- when we talk about my leaving home. Where -- where was the -- where was the -- th-the depth, th-the -- the intensity? I don't know where it is.","[1, 2, 3]"
Q: You don't know where it is.,"A: I don't know where it is. | remember being horrified when they -- the nats -- the young Nazis came and took my father an -- the men, my father, my uncle and my grandfather to the police station, and I -- to beat them up, I think is too -- too strong a word, but they certainly smacked my father and broke his glasses. And that shocked me. That -- that seems to me --","[1, 2, 3]"
"Q: Mm-hm, mm-hm.","A: It shocked me in a sense that I have a -- a memory of having seen that, which I could not have done because it was done at the police station.","[1, 2, 3]"
"Q: Right, right.","A: I remember being frightened because my bed had to be pushed way up against the wall away from the windows because they kept throwing stones until all the windows were broken. I mean, that must have terrified me, and yet terror is not -- is not what I can come up with in memory.","[1, 2, 3]"
"Q: Right, right.",A: That's a -- some kind of failing -- a failure of -- of -- of response on my part.,"[1, 2, 3]"
"Q: But let me ask you something. When you were younger, before all of this started, how would you describe yourself emotionally as a kid? Were you very restrained? You're somehow treated as an adult by your mother --","A: Yes, yes --","[1, 2, 3]"
"Q: -- because of the inadequacy of the relationship, right?","A: -- yes, yes, yes.","[1, 2, 3]"
Q: So do you then somehow feel as if you have to exhibit a certain --,A: No.,"[1, 2, 3]"
Q: No.,A: I did not feel that it was required of me to be brave. That's not --,"[1, 2, 3]"
Q: Uh-huh.,A: -- that's not at all what it is. It's a habit. It's almost like somebody preparing to be a writer. Let me observe this.,"[1, 2, 3]"
Q: Uh-huh.,"A: Let me see how this looks, how this operates, rather than a gut a-anger, or gut grief.And I can't answer the question because I've certainly thought about it, and I don't know how it works. I don't know how my emotions or my responses operate, I just don't know.","[1, 2, 3]"
"Q: Now, le-let me -- then let me ask you the people around you, because it -- it sounds as if you're taking stuff in as opposed to giving it out. You -- you -- you want to get a sense of what the circumstances are. What is -- what's happening with your mother, with your father, with Paul? Are they reacting in a similar way, that -- that you can remember?","A: I watched -- I watched that awful wonderful -- wonderful awful movie, ""Mrs.Miniver"" the other day.","[1, 2, 3]"
Q: Uh-huh.,A: They seemed to react in a cool fashion.,"[1, 2, 3]"
Q: Yeah.,"A: As if you watch what's happening, you -- you know, you -- you -- you deal with things as they come, your house has just been --","[1, 2, 3]"
Q: Right.,A: -- broken up.,"[1, 2, 3]"
Q: Right.,A: I think it's -- it was -- I wonder whether that isn't how many people --,"[1, 2, 3]"
Q: Reacted --,A: -- in fact go through --,"[1, 2, 3]"
Q: -- yes.,"A: -- [think we -- when we look for the high drama, I think we are thinking of literature rather than --","[1, 2, 3]"
Q: Rather than human --,A: Human [indecipherable],"[1, 2, 3]"
"Q: And your mother in -- in the movie, ""Into the Arm's of Strangers"", said something about herself. ""I just -- e-essentially I went with whatever happened. I could deal with whatever happened."" So it was -- she didn't sort of dwell on the fact that --",A: No.,"[1, 2, 3]"
"Q: -- now she was going to be a cook, or now she was going to be a maid.",A: You do what -- what --,"[1, 2, 3]"
Q: What has to be done.,"A: -- has to be done. And I think that's how -- my father, it seems to me, was hanging onto himself. I have a vision of him looking as if he was trying to not throw up.","[1, 2, 3]"
Q: Mm-hm.,"A: He was co -- so concerned with staying on his feet, and not being -- coming ill again, that's what -- that's what he was up to.","[1, 2, 3]"
Q: Right.,"A: And then, you know, there were things -- i-in the -- the extreme reaction is not one that I remember -- any of us. It is curious, isn't it, because it's almost as if the reader orthe hero longs for some -- some -- the reaction to disaster, and here is disaster happening all around you.","[1, 2, 3]"
"Q: On the other hand, if you react too much, you cannot then act in -- within the context of the disaster.","A: Maybe so. Do you remember that famous photograph which is -- all -- wa -- something I carry almost in my head, of the little boy in the middle of the group of --","[1, 2, 3]"
Q: Warsaw.,A: -- th -- yes.,"[1, 2, 3]"
"Q: With his hands up, yes.","A: Now, what is the reaction of those people? They look horrified, but nobody is howling and screaming.","[1, 2, 3]"
Q: Right. That's right.,"A: [have one other s -- answer to this question. When my mother and I were flying from the Dominican Republic finally, to New York, we were in a plane. It started fra -- in -- in the Dominican Republic. It was full of Dominicans and my mother and me, and it was one of those horrible flights which goes all a -- which seems to descend or fly all the way.And all the Dominicans, ay, mamita, ay [indecipherable]. And my mother and I were sitting there with our -- with the white knuckle, holding on, saying not a word. And then the plane would steady up and I remember there was one toothless woman who turned around kind of shamefacedly and grinned at us. And then there would be another drop, ay, mamita, a didi -- Dios mio. There is the -- is there a different reaction that -- that you expect o-of yourself, or I -- it is a puzzle.","[1, 2, 3]"
Q: It is a -- it's --,A: It's a puzzle.,"[1, 2, 3]"
Q: -- it is a puzzle. But I have the feeling that -- that often the response comes much later with people.,"A: Yes, it comes in terms of my not being able to bear to go to the movies in which there's going to be a minimum of respo -- of -- of suspense.","[1, 2, 3]"
"Q: You also wrote somewhere -- maybe it was in the introduction to the -- the novel, that you don't actually like being in the movie theater, in the darkness.","A: I don't like it. I'm afraid -- I'm afraid it's going to bother me, it's going to put me through something.","[1, 2, 3]"
Q: That you don't --,"A: I mean Ik -- when somebody in a movie once again goes into an empty room to look through somebody's desk that they're not supposed to go into, I close my eyes.","[1, 2, 3]"
Q: Cause that's --,"A: I -- there is -- I -- there's a -- there's a danger here. I mean, I know nothing's -- I been there -- I've seen that scene many times. I cannot bear --","[1, 2, 3]"
Q: You've [indecipherable],"A: -- I mean, I -- I -- I've -- well, cannot bear, I find it excruciatingly uncomfortable and unpleasant to be in a situation of -- of -- of danger. I lie in bed -- now my -- I have a wonderful bed. My bed, if I look out to the right, I look all the way down to the Empire State Building. I look over to the Empire State Building and I think, look, it's still there.","[1, 2, 3]"
Q: Right.,"A: There's no war on at the moment. That's, I think, what has happened. But screaming and crying and howling at the time did not happen.","[1, 2, 3]"
Q: At the time it [indecipherable],A: Did not happen.,"[1, 2, 3]"
"Q: What -- what -- wh-what you see, in terms of the rest of your life is --",A: Isam--,"[1, 2, 3]"
Q: -- 1 -- is this -- there is a -- there is a danger that's always present --,"A: Yes, yes, yeah.","[1, 2, 3]"
Q: -- which is not present in man -- in -- in people who haven't been through stuff.,"A: Is it not? I know people -- I -- you know, I'm -- I'm eager not to claim emotions for those of us who've been through this experience that are not universal. I really want to be careful not to do that.","[1, 2, 3]"
"Q: Mm-hm, right, right.","A: There may be -- there may be more -- more expectation of -- of disaster, of calamity, which is the last line of my book.","[1, 2, 3]"
"Q: You mean, in more people?","A: Ye -- in more -- more in me than in most, but I suspect it is not -- it's not a sp -- it's not a specialty. I mean, it's -- it's -- I think it is a human -- human experience.","[1, 2, 3]"
Q: But it's a human experience within the context of experiences that are -- that match in some ways what you're talking about.,"A: Yeah, yes.","[1, 2, 3]"
"Q: That where people have experienced external dangers, that they hold -- that they can't get rid of, because how can you get rid of it?","A: I -- yeah. I will also tell you that any time I'm supposed to go on a trip, including to Washington, I have a -- a week bef -- it is preceded by a week of having every illness under the sun. So, you know, it -- it plays itself out somehow.","[1, 2, 3]"
Q: In some -- in some other way.,"A: I get a cold, I get diarrhea, I get -- I get dizzy. And then I'm on the train and ""m having a lovely time. So it's there somewhere.","[1, 2, 3]"
"Q: Yeah, yeah.",A: It's -- it's -- it's gone underground and takes its place a-at -- in a -- it is -- comes up.,"[1, 2, 3]"
"Q: And I don't know if it's not a rhetorical question to say, what did you feel at that moment, because I -- I don't know.",A: [have no answer.,"[1, 2, 3]"
Q: I know. Yeah.,"A: I was certainly frightened, but I was not out of control frightened.","[1, 2, 3]"
"Q: Right, right.","A: I left -- when I left my parents in Vienna, I was not out of control unhappy.","[1, 2, 3]"
Q: Right.,"A: I did something else, I was saying wow, I'm going to England.","[1, 2, 3]"
"Q: England, right. You have to leave Fischermund [indecipherable]",A: -- ermend.,"[1, 2, 3]"
Q: Fischermend.,A: Yeah.,"[1, 2, 3]"
Q: Does everybody have to leave? Does your -- your grandparents?,"A: As I remember it, and I think this is correct, my grandmother, who was persona non grata, because she had a big mouth, as we say, she had expressed her -- her irritation with the customers when -- who came into the -- into the -- into the -- loudly. My Uncle Paul, my father and my mother and I had left. I don't know -- no, my mother and my grandfather stayed behind. Well, let me just say what happened was that they backed the -- backed a -- a truck against the door. By the way, Obama -- Barack Obama the other day used a f -- a simile which -- which -- which was wonderful. He said, wait til the -- the Republicans back their garbage truck against the door and dump it. And that called up the truck --","[1, 2, 3]"
Q: Truck.,"A: -- that the Nazis pulled up against my grandfather's house, and emptied it out, and then made him sign a gift to the vinter -- vinterhelfs fund. The Winter Help Fund. And it's es-essentially emptied the store out of -- of anything that was saleable, and it got closed down.","[1, 2, 3]"
Q: Hm.,"A: And after that -- that was -- after that -- you know, here -- here is the sort of -- first of all the blood red words on the wall.","[1, 2, 3]"
"Q: Right, right.","A: Then one -- my grandfather's assistant, a young man, came up one day on some message, on some trumped up message and found us listening to the radio, the o -- I forget wh-what the -- I-I mean, so it was what is now radio-free Europe, but I forget what it is. Think it was British broadcasting --","[1, 2, 3]"
