num,question,answer
307,And what kind of movies did you see?,"I saw Polish movies and the j — Jewish movies also, sometimes. It was very funny about the movies. My oldest th — sister always took me with her friend, to the movies. But as a k-kid, I wanted to go more to the movies, of course. So I went, and I had some change, and I bought cigarettes, and I gave it — I gave it the guy in the back, which worked with the motor, because there was no electric, he had the — and I gave him the cigarettes, he let me in. And this went on for a while, til he told me, I know who you are. And he said, if you could bring me two pair of pants, or three pair of pants, Ill let you in forever."
308,"Oh my goodness. Interview with Arie Letzter * May 22, 2016","So I said to myself, you have a good case. I’m going to see for my father. Never your life."
309,No?,[indecipherable]
310,He didn’t say — he didn’t say —,"I don’t do it, nothing. I didn’t want to see him any more. This was it."
311,Ah. And so you couldn’t go to the movies after that.,"Only my mo — my sister, if she took me."
312,I see. I see. Oh well.,"Well, other kid could have done it, I mean."
313,Yeah.,I did just — my father gonna take — no.
314,"One of the reasons I ask this is, did you see newsreels in the movies, 1-in the cinema?","Sometimes. Sometimes they had. Not too many, but they had. Sure, of course."
315,And did you ever see any newsreels from Germany?,"I don’t remember so much of it, but I must have seen it. Not too much."
316,"Okay. I would — I would not think — I would think that Polish cinemas — or cinemas in Poland would not be showing German newsreels, but I’m trying to get a Interview with Arie Letzter “° May 22, 2016 sense of how much you saw the actual — did the — did you ever see a Nazi, for example, before the war? Did you ever see Hitler giving a speech, or hearing him give a speech?","Maybe once in a while I heard, but not too much."
317,Okay.,Because the wa — we didn’t have radios.
318,"Right, right.","And we kids were very occupied. School was til one o’clock, from eight til one. Came home, had something to eat and went back to Jewish school."
319,"Ah, in the afternoon.","Afternoon. And we came home around six, seven o’clock in the evening."
320,That’s a long day.,"And then we had to go — they — which they gave us work for — from their Polish school to learn — to know, the next day."
321,Homework.,"Homework. So my mother used to sit with me and go through everything, til I knew exactly what’s what what."
322,Were you a good student?,"Medium, but good, not bad. I never had problems. Only once, I think. Interview with Arie Letzter "" May 22, 2016"
323,Only once.,"Yeah, he hit me [indecipherable]"
324,Because you didn’t know an answer?,Because — yes.
325,Did being Jewish have anything to do with it?,"I don’t —I felt this way, but I didn’t — be-because it happened also to ti — Christians, so — but the principal which came in, which I told you before —"
326,Yeah.,"— he just walked in, and just went to him, a kid that was six, seven years old, eight years old."
327,"Poor — the poor kid, you know.",Yeah.
328,Poor kid.,And he was a good student. I remember him na — his name.
329,What was his name?,His name was Aaron.
330,Aaron.,Yes.
331,"Do you kno — remember his last name? Interview with Arie Letzter . May 22, 2016","No, no, no."
332,Okay.,"He was a— some kind of rabbi’s son, or something like this. But he was very good in school. For no reason he — just because he couldn’t stand it [indecipherable]"
333,"Nothing that children — I mean, gives it — a child a sense of fear, of insecurity.","That’s what it is, I mean."
334,Yeah.,"School was terrible, I mean, me — my — I used to sit til 10, 11 o’clock at night, with my mother."
335,To do the homework.,Yes.
336,Let’s go to September first. You say alarms were sounding. You saw planes overhead.,Yes.
337,Did you see any Polish soldiers in the streets at all?,"A couple days later, yes."
338,"Okay. Interview with Arie Letzter ” May 22, 2016","I saw a lot of Polish soldiers with horses. Somehow, was not far from my grandmother, I just walked there. All of a sudden I was surrounded, but I couldn’t understand what’s going on, because Kolbuszowa was not a city which there was a en — engineering of fabrics, of sov — of something, you know, very important"
339,"Mm-hm, no factories.","— no factories, yeah. So I couldn’t understand this whole thing."
340,"Well, what was — what was going on? Did you ever find out?","I— just they wanted to protect the city, so there it was."
341,"Oh, okay.","They tried to make a front, of somewhere."
342,Was there fighting going on near kolbusz —,I don’t know. That’s why Is — it was a meeting on the —
343,From the family.,"— from the family, what they should do. So they decided that the women will stay home, and the men should go away, because they are not going to touch women. [indecipherable]"
344,"The women were safer, yeah.","It was safer. And when the Polish gover — soldiers will push them back, they’ Il come — they’ll come back. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter * May 22, 2016"
345,Okay.,"So my grandma, which had the connection with the Graf — oh yes, then my name came up on the table. I was 14 that time, and some uncle there said, why he should leave, because he’s a child. Why should I leave? My mother insisted. He is tall for his age, I want him to go."
346,And did you?,Yes.
347,So tell me about the leaving. Who left — who le — you left together with other family members?,Yes.
348,Okay.,The men —
349,So your father?,My father.
350,Your two brothers?,My three — three brothers.
351,Okay.,"And a uncle with the son, and a — an uncle which has just got married to my mother’s sister. We were eight people, something like this. Interview with Arie Letzter * May 22, 2016"
352,Were you the youngest?,"I was the youngest, yeah."
353,Okay.,"And she came — went to the Graf and they get a — got a pair of horses, with a wagon. This was on Tuesday we left already. Friday was the war started."
354,So three or four days later?,"Yeah, because — and sar — Saturday — Sunday, she couldn’t go to the Graf. On Monday she went on the Graf, and Tuesday we left."
355,Where did you go?,"We left. We were trying to go to the Romanian border, which was far away, we didn’t hear of something like this, you know."
356,Did you have a wagon’?,"We had a wagon, yeah, of course."
357,"You had the wagon, and the two horses.","Two horses. As soon as we went out from the city, there was so much traffic already. And one wheel broke down right away. So anyway, was people there to fix it up, whatever it was. And also a lot of people — which they didn’t, by chance, have horses for riding, put the valise on our things. We walked most of the time."
358,"Okay, so the suitcases were in the wagon, and the people were walking — Interview with Arie Letzter ” May 22, 2016","Mostly. Some — maybe two or three people on the wagon, whatev — and I realize now that the horses were not such strong horses. That this was the best thing. You know, it came to me, you know, that was — everything — the war comes through up here all the time. Why such weak horses? It would be good horses, they would have taken us away from us."
359,That’s true.,"It just came not long ago to me, why the — why the weak horses? Because they saw horses, the police, they want to take away. But when they saw this kind of horses —"
360,They let them go.,Let them go.
361,Did you think the Graf had given you bad horses on purpose?,I don’t know this. But that was a good idea.
362,Okay. Okay. And so you’re on the road and the road is filled with other people also trying to leave?,"Yes, and once in a while a— a German plane came and threw a bomb, to make panic."
363,"And did it? Interview with Arie Letzter ~ May 22, 2016","Yes, sure, of course. I saw right away where was a fire, after they throw down a bomb, on whatever it is, with this panic, make confusion the people which, of course, from other cities they already run also."
364,"Were these mostly Jews on the roads, or Poles as well, or everybody —","Po-Poles, no. Poles didn’t run."
365,Okay.,"And — not that I know about it. Then we went — not far from us was the first little city, a smaller city. And I remember a policeman took a rifle, and he start shooting to the plane, a plane, a German plane. And I said to myself, if this is going to be the war, that he has a rifle to put the Germans, this not a good thing. For myself I felt this way, I didn’t talk about it. This not really good. Be not good."
366,Not good morale.,No.
367,No.,"In the morning we went again. We went beside it. Later we had to go through a city, Lezajsk."
368,Lezhansk(ph)?,Lezajsk.
369,"Lezhansk(ph)? Interview with Arie Letzter ~ May 22, 2016",Yeah.
370,Okay.,Because there was a bridge there.
371,Okay.,"And we were afraid if they go to bomb the bridge, we wouldn’t be able to go —"
372,Across.,"— to crossing, but we wanted. And they didn’t; we made it."
373,Okay.,"So we went to — but we walked a lot, a lot. Later on we walked mostly at night, because like this was not so much traffic."
374,Okay.,"And if we went to the — I found out we gonna go to — to the romane — Romanian border, but it was already closed up, they could — you couldn’t go any more."
375,They didn’t let you in.,No. So we went to the Russian border.
376,How far was that from Kolbuszowa?,"I don’t know, a couple hundred kilometers."
377,"Okay. Interview with Arie Letzter * May 22, 2016","And the horses didn’t make all the way, they didn’t. I mean, was not far, about 50 kilometers from e — from the Russian border. But we went as far as to the Russian border, one kilometer. So one [indecipherable] kilometers from the border. Szumsk [indecipherable]"
378,Szumsk’,Yes.
379,"Was it the Ukrainian border, or was it — because —",Was Poland.
380,"Okay, so Szumsk was in Poland?",Yes.
381,And on the other side was Soviet Ukraine?,S-So-Soviet Union already.
382,Soviet Union.,Yes.
383,Okay. And was shumz — Szumsk already — this is the first week of — the first week after —,Was more than one week.
384,"Okay. Interview with Arie Letzter *° May 22, 2016","Was already a week and a half, a week, nearly two weeks. By the two weeks we were already Szumsk."
385,"Okay. Now, at that point, had you seen any German soldiers at all, or just the planes overhead?",Just the planes.
386,Okay.,"Iremember we were alone on the road. Was not far from the border, Russian border. And two planes started to go down on us."
387,Shooting?,"Shooting. They wanted to shoot — coming to shoot us. And I was running myself, a lot of went under the — under the — the [indecipherable] you know. But something happened, a miracle happened, that somebody was shooting to them. So they picked themself up, and went [indecipherable] let us go."
388,Maybe it’s that guy with his rifle.,Yes. Yeah.
389,"Yeah. So that’s — that’s your — as close as, let’s say Germans — you — German soldiers, military, got to you.",The German soldiers didn’t never got to me.
390,"Never got to you, okay. 57 Interview with Arie Letzter May 22, 2016",No. We didn’t — I didn’t see nothing.
391,Okay.,"Because, you see, they had already made a pact with the — with the — with the Germans, the Russians."
392,Did you know about this pact?,"No, nobody knew about it."
393,Okay.,And — but they knew about it.
394,"Well, what was the pact?","The pact, to divide Poland in two."
395,Okay.,"And I remember on a Sunday, I think it was, and you know, I — as a kid I saw — I saw — I wanted to be in middle everywhere. My uncle — uncle, he was single, he says, why you go mixing? Take it easy about it. I saw two soldiers coming with machine guns, on horses."
396,Polish soldiers?,Russian soldiers. They came to us.
397,"And? Interview with Arie Letzter May 22, 2016","[indecipherable] and they went to the — of where they ge — the government was in control, Polish government was in control there, whatever it was. And th-they were ready to shoot, but they didn’t shoot nobody, because nobody knew who they are. Didn’t even know who they are. But I saw them, the first thing, I saw them."
398,So the very first soldier — foreign soldiers that you see —,It’s the Russian.
399,It’s the Russian soldiers. In Szumsk.,In Szumsk.
400,Okay.,"And then they start going, then the tanks are — start coming."
401,Okay.,"And we didn’t know what it — this is all about us. Then we saw they took half of Poland. Then it came out that they took over half of Poland. And the people were very nice there in Szumsk. And the Christians wanted to make a pogrom, they were calling to make a pogrom."
402,Really?,"Yes. So they ask the government, the Russian government to do that. They said, you cannot do that. We don’t do — make pogroms any more. So they didn’t."
403,"So did you feel safer there? Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ~ May 22, 2016","We didn’t know so much about it, you know. Everything was so fast. We’d have — especially me, I didn’t want to talk so much, you know, I just listen. And — but they want — it was officially they ask for a pogrom. And they didn’t let them do it. Course, they want to take everything out from the stores from there."
404,I see.,"And they went as far, divided Poland."
405,Okay.,"So we stayed. We want to know how far they’re going. So they went through Lwow, til not far from our city, about another 50 kilometers, 150 or something."
406,So Kolbuszowa was 50 kilometers on the other side.,Hundred and fifty.
407,Hundred and fifty.,Yeah.
408,Okay.,"And I— I’m not sure exactly. And so when they stopped everything, we still were waiting because the railroads didn’t work, and this didn’t work. Anyway, we decided — my father decided with the uncles, that we go to go to Lwow, because it’s a bigger city, and it’s near to our home."
409,"Oh, I see, okay. Interview with Arie Letzter ."" May 22, 2016","And so in case maybe we have to go home, but we — we not going to leave my mother and two sisters alone."
410,Okay.,"So, it came out that we shall register if somebody wants to go home to Russia. So, we registered. And then they came and took us to Siberia, instead of going home."
411,Tell me about that. Tell me about —,"Anyway, living in Lwoéw, my father had people which he knew before —"
412,Okay.,"— special like a woman — I mean, married woman which had four daughters, and she lived in Lwéw, How my father found out about her, I don’t know — where she lived, and of course, they knew each other very well, the [indecipherable] near my father’s age. And she had the extra room on the side, so she gave over t — to the people which come from my city, to —"
413,Kolbuszowa —,"— from Kolbuszowa, if somebody has — should go there. And every Friday night, we were invited for supper. Every Friday night. They were very good of — the husband was a very good man, and they were rich, looks like it to me, yeah. But, the Interview with Arie Letzter "" May 22, 2016 father-in-law was not such a nice man. He didn’t want us there, to come even, Saturday night. But the husband was very nice."
414,So the woman had a husband and a father-in-law.,Yeah.
415,And so his father wasn’t very nice.,"Yes, right, yeah, that’s right."
416,"The husband was fine, but the father-in-law not so much.","Yeah, right. And the kids were very nice too. Four daughters he had."
417,Nice for young boys.,"Oh yeah, beautiful daughters. And —"
418,How long were you there in Lwow’?,"We were there about 10 months, something like that."
419,This is quite a while.,"Yeah, well they had to make a living, also. So —"
420,"Did you know in this time — excuse me, I’m interrupting, but did you know in this time how things were going for your mother and your sisters? Do — was there any letters, or news?","Di— were — people come, sometimes the people were — the — the — let’s say my uncle, which was — got married, I told you before, and — Interview with Arie Letzter °° May 22, 2016"
421,"Yeah, that’s right.","— he went back — he didn’t told us nothing, he smuggled himself in. Of course, his wife was pregnant."
422,Oh.,"So he smuggled himself in, and he was there, he didn’t tell us nothing. And he was a very big help to my mother, and my two sisters, for the whole family. He took care, you know, he was very — a working man, a very nice man. And we thought we gonna go to — to my mother, to sister, because they — we cannot leave them. We are — want to be together. So one night we was — we — we were sleeping in our apartment, which was my uncle — two uncles and a cousin, and me, and my father. My two brothers were sleeping somewhere else. And about two o’clock in the morning, Russian soldiers came over. They want to see my uncle, the single uncle. They told him to get dressed, and he knew. He hated them so much."
423,Did he?,"Oh, he knew about the Russians. He was very intelligent, all with books, always with books, and — so he wanted to actually jump from the window. It was the third floor. They catched him, and they took him away, and we were waiting til lom — daytime will come, because my two brothers were in a different place; we wanted to Interview with Arie Letzter “ May 22, 2016 know where they are, if they were safe, of course. But we decided not to sleep any more, we gonna go out the town for —"
424,"So, not in that place.",Not —
425,You weren’t gonna stay —,Not — not in the same place.
426,Did your uncle come back?,Which u — which uncle you ta —
427,The one that jumped out the window.,"He wanted to jump out, but they took him away."
428,"Oh, I see. So he didn’t come back.","No, no, nobody come back. And I found out later that he took his life anyway, he jumped down from a train. He didn’t want he — he didn’t want the Russians, he hated them like —"
429,"What kind of ye — I mean, you mentioned before that the Russian authorities prevented a pogrom from happening.",Yes.
430,But you mention also that your uncle wer — didn’t — hated them.,"This same uncle which I’m talking, he jumped — who wanted to jump — Interview with Arie Letzter “ May 22, 2016"
431,The same.,"— he said, don’t go near them. I hate them."
432,And did he give you reasons why?,"Because he read a lot, and he was older, of course, and he knew everything about they make pogroms when they came the first World War. So he said don’t — be — and they made pogroms in now city in Poland. So he knew all about them. He said, don’t go near them."
433,Okay. Okay. So —,"You know, a boy, I was so [indecipherable] I want to see."
434,"Of course, of course, you know. Curious.",Yeah.
435,"And what was the rest of the family’s attitude? I mean, ye — the other boys, the other men. Did they have any opinions one way or the other?",Which ute — which men are you talking about?
436,"I mean, your father, and another uncle, and so on.","Well, they were not so good of — between them, because you know, we live in the same place, and specialty that my uncle, he married my aunt, my mother’s sister, he was not such a nice man, and he never made a living. And all of a sudden Interview with Arie Letzter °° May 22, 2016 the war, he found some way how to make a living, he thought he took over the whole thing, you know."
437,What kind of living?,"Well, ca — black market."
438,Okay. Okay. And so your father disapproved?,"My father didn’t want to argue with him. Even — even his son said to — he should — but he couldn’t, because all his life, he never made a living."
439,Okay. So there was tension between —,"Yeah, was tension."
440,— there wa — between the men.,"Yes, was [indecipherable] and we di — my father decided that we will go outside the town, and live in the — in the woods, you know, in — until — because they only came at night."
441,Okay.,"And this was going on nearly a week, and my father said, this not a good idea any more because they’re gonna get us anyway. So —"
442,And you were sleeping in the woods at night?,"Yeah. Hiding. Because my father was afraid, if we sleep separately, we going to be — to taked — we gonna t-take — we lose ourselves, like this — Interview with Arie Letzter °° May 22, 2016"
443,That your brothers were —,— like this we were one family.
444,Yeah.,We were [indecipherable]
445,"Your brothers had come back? They had — after your uncle was taken, they returned to you and your father?",Then my father — we di — were not — not without them any more.
446,Okay.,We were all together —
447,Okay.,"—1n the woods, and we bought things, prepare ourself in case we have to leave. And after five days, we saw there’s no end, it’s — was going on. Because during the day, everything was okay. They didn’t look for us, nobody. Only at night they came. And I myself saw — I —I-—I had a bottle of wine. It was on the black market, it was across the street here. The Russian soldier come over, he wanted to buy the bottle. So I said, well, you can buy it. Give me ch-chevernces(ph), three chevernces(ph). Was chevernce(ph), was traded lira, the rubles, whatever it was. He took out, they gave it to me."
448,"And he took the bottle. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter °"" May 22, 2016","And he took the bottle, yeah. I came home, I said, I sold the bottle. My father wanted to kill me. What did you do? I’m not sure it was wor — wine, he says."
449,What could it — oh. Oh ho.,"He wanted to kill me, he says, what did you do? I said, he wanted the bottle, I gave him the bottle. It was unbelievable. It was some kind of a bottle, half wine, half not, I don’t know."
450,Okay.,"But they saw a bottle that — they only looked for bottles and drink and beer, with everything it is."
451,"Were people afraid, in general? Did you get the sense that people were afraid?","They was afraid because it started up already, but you couldn’t get what you wanted. Bread was hard to get, you have to stay in line. Sometimes you stayed in line and you didn’t get nothing. Was nothing left. And the stores sold out everything. It was har — very hard to get some food. And was — is not easy. Anyway, my father decided that we gonna go to us — to them and then be here, be [indecipherable] because they were looking for us, whatever it is."
452,Your — did you know that they were looking for you?,"[ll tell you what, we did. My father was very smart, he says, we gonna go home Interview with Arie Letzter “° May 22, 2016"
453,Okay.,"— and live in one place. Maybe they’ll come tonight, they’ll come for us. They never had to wait for this — that woman which took care of the building. So, otha — she was happy that we came, now she can tell the officers, the Russian officers that they’re here, and you can take them away. And that’s what happened. Took a s — officer from the street."
454,They took you from the street?,Yeah. She took —
455,An officer from the street?,"Yeah, and said here, they were looking for them. Here they are. So it was not far where the — the jail was. Was a jail which the — and so we were together. And my father had to prepare himself for a lot of things. He had a bottle of vodka, not because he wanted to drink, because if some kind of infection comes over, he said to him, we need this for these things. So he wanted just a bottle of vodka to the guy, the officer. My father said no. Not giving you nothing. Anyway, they took us to this place, and the officer went to a bigger officer and told him that he has a bottle of vodka, he doesn’t want to give it over. So, he came, he looked at us, this father with three sons, and maybe he was Jewish, the officer. He said, leave him alone. My father saw this, he still needed some — something to buy from drugstore, whatever Interview with Arie Letzter ."" May 22, 2016 that it is. So he asks the officer, can I go out? I'll leave mine sons here, to buy what I need still. You can go. They let him out. He knew he is gonna come back. And he came back, and around 12 o’clock at night, one o’clock in the morning, we’re put on trucks, open trucks. And there were two soldiers, one one side, and the other side. And they showed us, they put in bullets. In case somebody jumps or something, we’re gonna kill you. And put us in trains."
456,What did the trains look like?,Terrible.
457,Describe them.,Did you see the “Dr. Zhivago?”
458,Mm-hm.,That’s what the trains were there.
459,But describe them for me.,"There in the middle was a toilet, covered up. And there was one shift, another shift, and another shift. There were a lot of people, I don’t know how many, 40 — 50 people, with nothing. Move around."
460,Were there children as well?,"No, I was the youngest, I think."
461,"You were the — were there women there? 70 Interview with Arie Letzter May 22, 2016","Yeah, women also there."
462,There were also women?,Yeah.
463,Okay.,"[indecipherable] there too. And of course I went to the tallest thing, there was a little window, small window that’s —"
464,Okay.,"— and I could look out, and I was young, so I wanted to be up there, I went up there. And I was crying, of course. I didn’t want my father shall see nothing. And I used to see small houses in Russia already, with lights at night, you know, it — how I envy these people so much."
465,So you were on the — wa — did you know where you were going to be taken?,No.
466,Did anybody tell you why you were being put on the train?,"No, nothing."
467,But you had register — be — is it — were you arrested because you were registered?,"Looks like it, yes."
468,"De - Interview with Arie Letzter m May 22, 2016",Because they knew exactly where we are.
469,And why would they — did you ever understand why you were taken?,"By them, there’s no answer. The government, the Russian government, you don’t ask questions. And there’s no answers for nothing."
470,Did you have those questions in your mind?,"Of course you — I didn’t do nothing to nobody, why do they take us?"
471,Did you ask your father why they are taking you?,"No, I didn’t want to aggravate him."
472,"Okay. What was hi — what — you — it was your father, your brothers and yourself?",Yes.
473,Yi— the one uncle had already been taken.,"He was on a different train, he —"
474,Was a different —,"— was different because he was single, this — put him somewhere else, and he jumped out."
475,And he jumped out.,"He killed himself. Interview with Arie Letzter "" May 22, 2016"
476,"Were there — by this point, were there any other men from Kolbusz- Kolbuszowa with you?",Ma ~— no.
477,"No, it was just you — your — your immediate family.",Yes.
478,The four of you.,Yes.
479,And did they tell you how long you would be on the train?,"Nothing. Nobody gave you no information. At night, at two in the morning, they wake you up and they gave you something to eat."
480,What was that?,"A piece of bread, a p — a piece of herring, and some kipiatok. You know what kipiatok means? Hot water."
481,Uh-huh.,Whatever. Only at night.
482,So during the day you got no food?,No.
483,Did you have any food with you?,"No. We had maybe something, but not much. Not much. Interview with Arie Letzter "" May 22, 2016"
484,"Did you know you wer — I mean, you — it sounds like you were prisoners.","Oh yeah, of course we were prisoners, of course. And this was going on for six, seven weeks, t-til we reach our destination."
485,"Were there — was this mostly Jews, or were there Poles in the — in the wagons? Who was there?","In the wagons we didn’t see others, but when we — when we came to that place where they wanted us, there were some officers, Polish officers, different kind of people, single people. Was a mixture of people. And was already October."
486,"So you — if I can go — if I can try and do this chronologically, you leave Kolbuszowa four or five days after the war starts.",Yes.
487,It takes you a number of weeks —,"Oh yeah, sure."
488,— to get to Szumsk.,"Right. Two t — two weeks, at least."
489,"Yeah, two weeks. There you live for about 10 months —",Not in Szumsk.
490,"— in —1-1n Szumsk, then you go to Lwow.","Lwow, yeah. Interview with Arie Letzter m May 22, 2016"
491,Yeah. And in Lwoéw you live about 10 months.,"Yes, something."
492,"And both Lwow and Szumsk are taken over by the Soviets, based on the pact —","Yes, yes, right."
493,— with the Germans.,"Exactly, yes."
494,"And while in Lwow, one uncle goes back to Kolbuszowa —",Yes.
495,— who — whose wife is pregnant.,"Right, correct."
496,And does he ever return to Lwow?,No.
497,"No, he goes back, he stays —","No, he stays there, yeah."
498,— he stays there.,This was the whole thing about it.
499,"Okay, he stays there. He’s with his pregnant wife, he helps your mother and your sisters as much as he can.","He — they lived together later on there. 75 Interview with Arie Letzter May 22, 2016"
500,I see.,This wa —
501,"But you do — you don’t know about this at the time, or —",That what?
502,— about what goes on in Kolbuszowa.,We had some mail to Siberia from them.
503,"Okay, that’s later.","Later on, yeah. But my mother wrote — not a letter, but a card."
504,Okay.,This way the Germans could see what’s written.
505,I see.,And that’s why they let it go through.
506,I see. So we’ll come to that.,Yes.
507,We'll —,Yes.
508,We’ll come to that. But when you’re on the train —,"Yes? 76 Interview with Arie Letzter May 22, 2016"
509,— do you have any idea of what’s going on with your mother and your sisters in Kolbuszowa”,We didn’t know nothing.
510,Okay.,"Actually, that time was not so bad yet. It was bad, but —"
511,Yeah.,— was 1939.
512,"Exactly, yeah. So, by the time you’re on the train, it is no longer 1939 —",Was ’°40.
513,— it’s 1940.,"Right, exactly, yes."
514,"It’s 1940, and it’s close to October.",Yes.
515,So — and it takes about seven weeks.,"Yes, it took seven weeks."
516,It took seven weeks. Was there any conversation going on on that train?,Nobody knew nothing.
517,Were people crying? Were you the only one who —,"I were crying, nobody saw me crying. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter "" May 22, 2016"
518,Okay.,I was on top. I didn’t want it — my father shall see it.
519,Yeah.,"Because he couldn’t help me anyway. Whatever he could, he was trying to help me, but I was not the only one. There were other two brothers."
520,"So where, eventually, was that destination, that you were taken to?",Severny(ph) kalchuk(ph).
521,How do you say it?,Severny(ph) kalchuk(ph).
522,Severny(ph) kalchuk(ph)?,Yes.
523,And what was this place?,"This place, it looked — it was in the woods, deep in the woods. It looks like it — that they built up th-this barracks for us, special. For people like us. Didn’t take too long to make it, these kind of things. The barracks, and — and they put us there, in the barracks."
524,"Did they tell you at any point — at that point, why you were there?",Nobody there.
525,"Nobody. What you were going to be doing there, what was your status? Interview with Arie Letzter _ May 22, 2016","Yes, there was — there was status. There was a man which showed us how to cut down a tree, and clean it up. And he was a very tall man, and very —"
526,A Russian.,"— strong. A Russian, strong and other — there’s a special word for this. I forgot the words, anyway. And he showed us. Took him about a half hour, by himself, he cut down a big tree. He clean it up. But he was very strong. So somebody asked him —I was standing on the side — how is life here? He says, you’ll live, he says, you’ ll live. But you wouldn’t want to have a woman in your life. That’s how bad it’s going to be. In Russian he said that [indecipherable] a dirty word."
527,"Okay. Can we stop for a second? [break] So let’s roll again. I needed to understand a little bit of what this meant, and — and if I understand what you’re telling me, is that this Russian, who was so tall, and strong, and able to cut down the tree —",Yes.
528,"— said that it would be — that you’ ll live — that everybody would live, but they would lose all their desires.","Right, exactly."
529,Okay. And he said it in a crude way.,"In very crude way, yes. 79 Interview with Arie Letzter May 22, 2016"
530,Okay. And that was the only news that you had of what was awaiting you?,"Well, we saw something else there. That was a couple of horses that went a little deep in the woods. They were killed by wolves. So a lot of people went there to take the meat there, from it. It was just like this, just happened. There were a couple horses, and they just went to de — a little deep in the woods, they got killed."
531,By this point were you hungry?,"Oh yeah, we were hungry, and that — there was a terrible thing there. They gave us food which we couldn’t eat. They used to give us fish soup. So we only saw bones with eyes, like this fish — from big fish. And the smell of this was so strong, that I couldn’t eat it. My family couldn’t eat it. Went by one day — the piece of bread was good, one day, two days, three day — took a week, we get used to it, and was good later on. You have no choice. The body got used to it."
532,"So when you arrived, you were put in these barracks. What did they look like?","The barracks look new. There was enough wood to — to be warm, which sometimes is not so good, because when it’s very cold outside, it’s even colder, because when you warm, you go out in this when you’re warm — if you’re a little cooler, it’s not so cold."
533,You have much more to adjust to when you’re warm.,"Yeah, exactly. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter i May 22, 2016"
534,Was it a very cold place?,"Very cold, very cold. We ha — we used to go to work to cut down the trees, you know? And we had to look at each other when we went home, if — see the faces, if the nose is white, or the cheek is white, so you had to take snow and rub it in, the circulation will come back. If not, it will fall off."
535,"Oh my, mm-hm. Was — were there guards? Was this surrou — did you have —",There — there was no need for guards. Where you gonna go? You’re surrounded only in the woods. You don’t know nothing there.
536,"Was there anybody who — in authority, in control?","Yes, yes."
537,And who was that?,His name was Volgapolof(ph).
538,Volgapolof(ph).,"Something like this, Dulgapolof(ph), yeah. Nice man. He had a wife, and a kid there. Dolgapolof(ph), Dolgapolof(ph)."
539,Dolgapolof(ph).,"Yes. And he was very shrewd man, very —"
540,"A what — a shrewd man. Interview with Arie Letzter "" May 22, 2016","— shrewd, yeah, yeah. But he was also sent there because of this, that somehow, you know, they knew where — they always took people for nothing, they put them somewhere, for no reason at all, sometimes good places, sometimes the good pla — some the worst places. I remember one day I couldn’t go to work. Was so cold, I couldn’t work. I said to myself, this time I’m not going to go to work. So I went out, I had to go to the toilet, whatever, it was outside. And he saw me, Dolgapolof(ph) and he told me to come over, so I went over to him. He says to me, why don’t you work? I said, I wa— I’m very cold, and I’m 15 years old, and the law says about 15 years old, I don’t have to work. What’s your name? So I told him the name, and took a red pencil, and make a mark there. But he didn’t do nothing. And when the spring came, there was no night."
541,So you’re already in this place for half a year.,Yeah.
542,From October °40 to spring 1941.,Yes.
543,Okay.,"And at that time, it was no night. It was daytime."
544,So you were that far north?,"Yes. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ia May 22, 2016"
545,Okay. Can you give me a sense geographically —,Where it was?
546,— where this pla — yeah.,"I can’t. It was not on the map even, this."
547,Okay.,"They just cut out, middle of the woods somewhere, and they said, this is it."
548,And your father and your brothers would go to work every day?,Yeah. Then I went back to work.
549,Okay.,"Went back. But that — that time — on that day, I didn’t — I couldn’t — you know, I couldn’t go, it was so shivering. Was 40 below zero, imagine."
550,What kind of clothes did you have?,"That’s a good at — not too good. Not too good. But we had clothes, yeah, we had things. But was — when you came to the barrack, was very good, was warm, because we had a lot of wood, all night long, 24 hours was burning."
551,"Well, did they give you clothes, or is this whatever you —","No, they didn’t give us no clothes."
552,Okay.,"No. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ia May 22, 2016"
553,"Did they give you anything, except those fish soup?","The fish soup. Sometimes maybe an extra piece of bread or something, I don’t [indecipherable] or a little butter maybe. I don’t know, I don’t remember. But the fish soup was terrible. You could see big bones, swimming with big eyes, we — was frozen for — from a barrel they took, and just took it. And that’s it."
554,And that’s the soup.,That’s soup.
555,Were people — did anybody die from hunger?,"This is a good question. Nobody died, only one old man died. But if you would stay there a little longer, it started up already, because we sold everything from us, which we have. There was always a black market somehow. And they sold, you know, we had pants, nice pants, so we made different pants and this and that. My father knew how to [indecipherable] with this. But we didn’t have nothing to sell any more. And not only we, but everybody. If would stay another year, there would be a lot of casualties, a lot."
556,"So in other words, if I understand this right, you were dumped in the middle of the woods, and you’re put to work.",Yes.
557,"You live in a barracks. Contact reference@ushmm.org for further information about tis collection Interview with Arie Letzter ia May 22, 2016",Right.
558,And the only other people around there are other prisoners just like yourself?,Right.
559,Who did you sell the goods to?,"There was people which came near us, which they lived there a long time. Also people [indecipherable] which they put down there. And they lived there, they had private houses already, it was different. They had a piece of land which is from here to there, that in summer, they put up a couple potatoes, a bit of fruit, or what, something."
