num,question,answer
202,Do you think this war time experience made you feel more Jewish or did not have any effect?,"I always felt more Jewish than Christian. I can tell you that because I, even better knew the Jewish part of the family than the Christian part of the family. I spent a long time with the Jewish people and a few times with the Christian people. So I actually felt even that I was educated in a Christian way, I felt more to be a Jewish people."
203,How do you feel now? Do you still feel that way or is that —,"Yeah, still feel that way, yes. I’m just, I was already last year I was in Israel and where I have a cousin still living. Actually it’s not my cousin, it’s my grand cousin, the daughter of my cousin. So."
204,What are your thoughts about Israel?,Oh I was just surprised how changed by the time I was there before.
205,When did you first go?,"I, in the 90s, sometimes in the 90s. The late 90s I think, 97. Something like that and then I, after 15 years I went again and I was surprised what happened and in the meantime —"
206,"You mean the development? What do you mean you were surprised? https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 37 December 21, 2012","Yes, I mean the development and I mean the amount of the people. There were a lot of new people coming there and doing their business. And a lot of changed. It was already, I could only see in the airport and on the way I actually to Rishanon El Tzion [ph] where my cousin 1s living. And I met actually a lot of the family of the young people and spent a lot of time with them."
207,Do you feel that the world has learned any lessons from the Holocaust?,"Oh I definitely think that, yes. Even the German people. Actually the, my sons actually two of my sons are married to German girls, yes. And the girls and even the families of the girls, yes, are absolutely thinking that this is Hitler’s time was something which shouldn’t happen at all. So actually there are, they are very open people. And even that they know that my sons are actually half Jews because my wife is half Jewish as well."
208,"I was going to ask you about her, really.","Yes, yes."
209,Is she from Czechoslovakia? Where is —,"Yes, but I didn’t know. I didn’t know. At the time I actually we met the first time and then we spent our early times together so I didn’t know about that."
210,How did you raise your children? Did you raise them as Christians or Jews or how did you —,"No I raised them, I didn’t raise them religious. I did not."
211,What about your wife’s family? What happened to them? Did she lose any relatives?,"Of course she lose their father and the mother was Christian so she survived. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 38 December 21, 2012"
212,"How long, when did your mother pass away?",My mother. My mother passed away in 1976.
213,Do you know where your wife’s Jewish relatives were taken to?,I don’t know about that anything. I’m sorry about that.
214,"Your children, what are their thoughts about the war and the Holocaust and everything. I mean they obviously knew what happened to their —","Of course, they knew yes. They, they knew and actually they are especially one is actually in knowing the relatives and even some relatives from Israel was there that visited our family years ago. So actually they know about that."
215,And then you said you have a third child? Where is your third child. Two are living in Germany and where 1s your third child?,"Two are living in Germany and one is living in the Czech Republic. He just refused to immigrate because his wife didn’t want to go away from the parents, from her parents."
216,What do you consider yourself today? Are you Czech? Are you German?,I consider myself German.
217,You consider yourself German now?,Yes.
218,"That’s very interesting. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 39 December 21, 2012","Because I paid my taxes in Germany so I consider myself. I cannot tell you that Iam a Czech when even when I am just living between these two countries. Yes and sometimes I am in the Czech Republic where I have a flat. And sometimes I am here. I have, half the family I have here. The other half is in the Czech Republic. So what shall I do?"
219,You’re retired now?,Oh Iam retired very many years because I am very old man already.
220,Do you think about the war often as you’ve gotten older?,"Oh yes, I think about the time and especially in the last years I am very often thinking about my father and about his time, what could happen after the war if my father would survive."
221,"You mean what he’d be doing, is that what you mean?","What, actually I, yes what, what he will be doing and actually I didn’t actually get very much education of my father’s side because you know my father was out of my life in 1934, which I was nine years old. So he had very few possibilities to educate myself and to think what he thinking what I should be in my life if you understand what I mean."
222,You have three sons?,"Yes, I have three sons."
223,"When those sons were the age that you were when you were in the labor camp and in the other camp, did it make you think of those times? When they were that same age that you were, did it bring back memories of what you were doing when you were their age, the hard life that you had in —","I don’t think that they are thinking about that because I, in my family I actually told very few https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 40 December 21, 2012 things about my former life, about the Holocaust and about the, about my experience in the camp in Berlin and the camp in Postelberg. So and I don’t think that they were very — they know about it, yes. But they didn’t question too much about that. You —"
224,"But, yeah go on.","Two of the sons are medical doctors, and the third one — because my wife was a medical doctor. And the third one is studying construction and is a construction engineer, a building engineer. So actually they did very well. I’m very happy with my family and even with my sons because they developed in very good and useful people and I am very happy about that."
225,"Are there any sights or sounds or smells or something that make you think of the war time years when you were in Postelberg or in Berlin? Today, is there anything that reminds you of that time?",Of course I — it does because about the time in Berlin I wrote a book. I wrote a book with a friend of mine which spent the time in Berlin with me. So actually I had a lot possibilities to think about the time and I even visited Berlin many years later to see about the areas and about the places where I actually spent my time in Berlin.
226,Tell me a little bit more about the book.,"Well it’s actually a book which happens about the time when we were at the school and how we were taken about the school and what we actually thought about the whole thing on the trip, because nobody actually knew where he is going. We didn’t know that we were going to Berlin to take care about the dead people and about the ruins there. And we were actually astonished when we landed at Berlin, the capital of Germany and had to be there almost one half a year and do the job. So this handles about the book and then it handles about actually the time when the Germans came to occupy the Czech area. And then it handles about even about the time that the Czech Republic changed to the communist republic. In both of these times were actually for us a very hard time to survive this. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 41 December 21, 2012 So actually it had, it had the book handles about the surviving both of these times, the German time and then the communist."
227,What is the name of your book?,"The name of the book remembers a little bit of the Hemingway book because Hemingway wrote a book about the lost generation. And we, our book actually got the name let me translate. It’s the Then Lost Generation."
228,Who was the other author?,The other author was named Fisher. Josef Fisher.
229,Was he also half Jewish?,"No, no he was Christian."
230,"Where, has the book been translated?","Because you remember, you remember it was since at the time we were taken from the school because we were half Jewish."
231,Has the book been translated?,"No, never, no, no."
232,It’s in the Czech language.,"In the Czech language but the Czech language and sometimes some chapters are in English. No in German so excuse me. Some chapters are in English because we reproduced some flyers which were coming from the Americans and from the English from the planes down to Berlin. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 42 December 21, 2012"
233,So you say as you’ve gotten older you think more about your war time experiences?,"Well I actually got older so I thought actually more at the time in Berlin because I tried to forget the time in the camp with the Jewish people, the half Jewish people. It was something which I didn’t like and what I actually wanted to get out of my mind."
234,Do you have grandchildren?,"Yes, I have two grandchildren."
235,"You don’t speak of the war years now with your children, with your sons anymore. Right?","Did I try to speak about that, so they tell me father, we don’t want to speak about that because we already know everything. That you told. So —"
236,What are your thoughts about the United States? You said you had thought maybe you would retire here but then obviously changed your mind.,"Oh yes, actually what I wanted to do 1s retire and stay in the United States and what happens, then there was a possibility to return to the Czech Republic, back to Czech Republic. So I actually — and then I still thought that I will stay there because I thought that some of my sons will come to me, to United States. And actually it would happen that one will stay in Czech Republic, the other one in Germany and the third one the United States so I didn’t know what to do. Yes, it was a little bit complicated."
237,You still have a son in the United States?,"No he then decided to go to Germany because there was some difficulties with, when he studied at the university so they didn’t want to actually acknowledge that he studied in Germany, the studies. And then ended in United States. There were some difficulties. So actually he said https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 43 December 21, 2012 he would lose two years and he didn’t want to lose the two years so he stayed in Germany. You understand what I mean?"
238,Have you been back to the United States since you left?,"Oh yes, several times."
239,Have you been to the Holocaust Museum in Washington?,"No, I have been to the Holocaust Museum in Jerusalem."
240,And what were your thoughts there?,Oh this is great. It’s just great. It’s something which I didn’t even expect to see because actually a new one. When I went to Israel the first time in the 90s it wasn’t built yet. And actually it is a pretty new museum. I was just astonished and I was very actually I was very glad that I can see things which I actually wasn’t aware of. I was very impressed about that.
241,"Such as, what did you — you said you learned some things.","Yes, of course I learned some things and —"
242,Such as what?,"Well mostly about how people care about the times and how, how they are able to reproduce things which are actually where I thought were forgotten because nobody actually right after the war, actually nobody talked about this time. There were other sort of people and people got, actually tried to get their lives again and I think they hadn’t time to talk about this. And when I saw it after all this time, this museum I was very impressed by the way, how it handles things. And even there is another part of the museum which handles just children. And it is extremely https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 44 December 21, 2012 interesting, this part of the children you know. Because how well the children survived and how they actually got through these times."
243,Do you think the Holocaust could happen again?,No.
244,Why not?,"Yeah, because people are thinking in Germany all the people are, there is a part of the people who are actually still having in mind the Nazi area. There are very few people and they do not have any influence at the politics and I don’t think that, and the people since that time is now 50 or 55 years after the war. They just change in thinking and they are not any more racist I think."
245,Is there anything you’d like to add to what you’ve said. Any thoughts that you have?,I think we almost covered everything I wanted to tell about this.
246,Any other things.,"Iam just happy that I could yes, there is something because the family of my cousin I told you about the medical doctor in San Francisco. So actually when I spent my time in United States all these ten years, I met this guy very often and we met even several times a year. Even when we were I was in, actually in Ohio and he was in California. So we met at least twice or three times a year and spent very much free times together. And this family is a Jewish family. He married then a woman from Prague. She is Jewish and he adopted actually her five children. And even with this family I was very close to this family and spent a lot time with this family."
247,"How do you spell his last name? https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 45 December 21, 2012","Brecher, B like Bertha B-R-E-C-H-E-R."
248,"And his first name is George, right.","George, yes. He’s a very famous man. He could, you can find it on the internet. His work and he was all over the Europe and he was very famous."
249,Is he still alive?,"No, no he died maybe, he was very, he was 12 years older than I, so actually he died at the age of 92 several years ago in I think it’s several years."
250,Anything else you wanted to add? Before we close?,I don’t think about anything else now.
251,Why did you want to do this interview?,"I wanted actually to do the interview because I am very glad that people want to talk to me. And actually the interview was it was a supposition from Mickey that I could do it and I wanted to talk to somebody who can understand what I actually went through and who even can to, to make sure that it won’t be forgotten. You see my English since I am now 20 years. It may be over 20 years I am out of Untied States so it’s a little bit rusty. But I would live in the United States, I think I would be, I would brush it up a little."
252,Your English is wonderful and it’s wonderful —,"Thank you about that. It’s not so wonderful, but some expressions I’m just seeking some expressions which are disappeared the time. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 46 December 21, 2012"
253,When is the last time you came to the United States?,The last time I was there. Wait a moment. The last time I was there in 2006. Competing.
254,Competing?,Competing yes.
255,What do you mean?,Competing in swimming.
256,Oh my goodness.,There was a —
257,Where were you swimming?,"In Palo Alto. There was the world championship of seniors yes. I am competing with the seniors and it’s called the masters, the master’s championship of the world."
258,How did you do?,I won. I won. It’s my best. Swimming is my profession you know that.
259,What stroke do you do?,"If you want to be good you have to know every, any stroke."
260,"Are you still swimming? https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Hans Ziegler 47 December 21, 2012",Yes I am still swimming. I am swimming three times a week and in summer time every day.
261,That is a very good note to end on unless you had anything else you wanted to talk about.,Oh no. I think this 1s all.
262,Well we’ll end on that high note of your swimming success. That’s wonderful.,Iam still glad that I can do it at my age you know because I am now 87 and I can still compete and it doesn’t make me any problems so I’m happy about that.
263,We will stop the interview now. I just wanted to say that this concludes the United States Holocaust Memorial Museum interview with Hans Ziegler.,I thank you. (end)
