num,question,answer
258,"So how come she could take them out, and wasn’t able to take you and your parents out?","Because she still was mad that he married a Gentile woman. And when she gave him — forgave him, she came down to Schreiersgriin before she left, and she begged my mother’s forgiveness."
259,Did she?,She’ve gi — begged my mother’s forgiveness.
260,Did you see this?,Yes. Because she — there was just a little carnival-like in town.
261,"Yeah. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein * May 18, 2015","And she gave us money to go there, and — and she brought us toys, fancy toys what we had all the time. And she was sorry we left. After the war, they got in touch with us again."
262,"But — but she left, but nevertheless, she left you in danger.",Oh yeah.
263,When she could have taken you out.,"Oh yes, she could have taken us out, we could have not left — lived in Germany."
264,Left you. Okay. And they went to South Africa.,"Yeah, to Johannesburg."
265,"Okay. So, in 1937, they were still able to do so.",Yeah.
266,"And — and she left the department store in your father’s hands, and in his brother’s hands.",Yeah.
267,"And di — at that point, did your father go back to working in the department store?","Yeah, he went there."
268,Okay.,"And then about 1938, they took him and his brother already, to Buchenwald. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein “ May 18, 2015"
269,This was after Kristallnacht? Or the —,Yeah.
270,Okay.,I think it was after the Kristallnacht. I do —
271,Okay.,"I don’t know exactly how — I don’t remember, but it’s papers here, they can figure it out. I didn’t read it, I don’t want to know, I don’t c — you know —"
272,Okay. Do you remember him disappearing?,"Who, my father?"
273,Yeah.,"Yeah, suddenly he was gone, and — and then, a year later, he came back. And when I ever told that to people [indecipherable] said, there not such a thing, nobody came back from concentration camp. But I says, I remember exactly, how my fa — it was around the Christmastime, how he came back. I don’t know, I spilled vinegar or whatever, when he walked in the door. And — and his brother came home, too, that Harry. And he said at the time, because he always came, he loved my mother, this brother. So he says, the Germans never going to get me again. So, his wife did not stay with him. She had two brothers who were in the SS. So he Contact reference@ushmm org for further information about this collection Interview with Edith Weinstein “ May 18, 2015 could not live with her, so he went to live in Berlin. And then they had this — to wear this yellow star, my father and his brother."
274,His brother.,"And his fa — his brother lived in Berlin, he didn’t want to wear the bra — yellow Star."
275,Yellow star.,"And he — and he carried cyanide with him, and he says the German never going to get him alive, when he came back from Buchenwald, never going to get him alive. And one — and my mother was like — he’s staying in [indecipherable] and my mother send him rations card, and everything. And one day there got — they picked him up, and he got killed. We don’t know if he killed himself, and the Gestapo picked him up, or that they beat him to death. But of course, when my mother went to Berlin and picked up his clothes, they were all bloody."
276,Oh yeah.,"So we never know if he killed himself, or that they beat him to death."
277,And was the — had the war already started when this happened?,Oh yeah.
278,"Okay, so he —","The war started 1939. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein . May 18, 2015"
279,"So, this was hi — his death came after the beginning of the war?",What?
280,Your uncle’s death.,Yeah.
281,He was killed afterwards.,During the war.
282,During the war.,"During the war. Because he went — he came home 1939 like my father, from Buchenwald."
283,"I see, so if it was Christmastime, it was already —",Yeah.
284,— the war had started a few months earlier.,"And like I says, and his wife’s brothers were in the SS."
285,Yeah.,"And she did not stay with him, she did not want to live with him. After the war, she claimed she was, and wanted a piece of, you know?"
286,"Yeah. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein “° May 18, 2015","But he didn’t. When he told — he told my mother, Lotte, when I’m dead, whatever I possess in this here, that 1s yours and the children. Because he had no children, she had a child, but he had no children, and —"
287,"I see, I see.","It — it’s like such stories, unbelievable."
288,It’s very tragic.,Yeah.
289,Very —,And [indecipherable] 1t was with —
290,"— I mean, tragic — yeah, tragic for so many rea — we know the historical reasons —",Yeah.
291,"— for it, but also being, in some ways, let down, disappointed, betrayed by those who are closest to you.","Yeah, li — like I says, we did not know — we knew we were different, but what was the difference, we didn’t know. You didn’t mention that word jude oder, just when you saw it written or the su — somewhere."
292,Yeah.,"You know, we di — what did you me — know as a little child? When — when we were the only ones there left? Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015"
293,Yeah.,"What would you know? We just know we got picked out, we were this, and we were hide, we — we didn’t tell nobody. Our grandmother said from that side, sh, you don’t say nothing."
294,"So, always careful, always careful.","Always careful. As little we were, we grew up like that. And we were very tight, and we had to wear — somebody gave us something to do, and like, there were orchards on there, what you lived, from one town to the other, and we went in the morning and picked up the — the — the apples and stuff. So we — we had to eat. You know, was seven kids by then, and my moth —"
295,That’s a lot.,"And then it was forbidden, we were not even allowed to do that."
296,"Well, that — we’ll get to there. But let’s talk about when your father came back from Buchenwald.",Yeah.
297,What did he look like?,"He looked like himself, he was a little guy, my size, and — and then —"
298,"Well, I mean, did he look older, did he look sick, did he look skinny? Did he look different? Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein . May 18, 2015","I don’t know, he was always a thin, skinny guy, a little guy."
299,I see.,"What do you know? A-At that time, ’38, how much — seven years old, I was."
300,That’s true.,"What — what could I tell you? This was my father, and he came home."
301,"Yeah, that’s the most important thing.",Yeah.
302,"That’s the most important thing, yeah.","And he picked up life, and he had to do forced labor."
303,"So what ha — how did his life then change? He comes back from Buchenwald, but what happens to him then?","Then, he had to do forced labor —"
304,So that means —,— by — for the farmers.
305,So that meant he was taken —,"No, he lived home."
306,"He lived at home, but he was — what was different than working for the farmers before? He had worked for farmers before. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein ” May 18, 2015","It was not — he had to do what he was told, he was not just — open his mouth. Then he worked in a quarry. And then — then comes the clincher, he could not [indecipherable] no more. He had to go every day to Plauen, had to get up three o’clock in the morning, had to walk to the train station a hour. Had to take the train to Plauen, and there he had to do that — the big trash cans, from down the basement or wherever, they had to pick it up, and he had to do that work, til 1942."
307,"So, he was a garbage man?","Yeah, then there ma — he was a forced garbage man, he had to do that. Came home late night, and early in the morning, and he would not stay in si — he had to come home to his [indecipherable] and not then —"
308,"So, he would come home to the family, and — and have this grueling, and demeaning kind of job.","Yeah. Oh, yeah."
309,"Did he ever talk about it by — you see, you’re getting older, as all of this is happening. Did you — did he ever talk about —","No, we don’t — no, didn’t talk about it, he had to go to work, and had to lay — make a living. That’s what. And then, when he — 1942, I think, 1942, it says in paper, when they had the — comes a letter, even all the time, the Gestapo comes to https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Edith Weinstein * May 18, 2015 the house, and bothers and bothers, I remember that, because my mother let them never cross the door."
310,Oh really?,"She never let them cross the door. And that’s — we took — my mother was a very pretty woman. That’s — we [indecipherable] whenever — didn’t budge. So, we got a letter he had to report to the Gestapo in Plauen. On that day, when he had to report to Gestapo in Plauen, my sister and I, and my mother accompanied him to Plauen; we had to report in the Gestapo. And there, I meet the first time, mixed marriages, a lot of them. From Reichenberg, from Zwickau, from — from Plauen, from all over. Not just German men with German women, German women with German men."
311,Yeah.,"So, when everybody was there, they marched them to the Bahnhof and we walking beside. They marched them with the guns. I didn’t understand. Was — army was all over. The German army was all over. They marched with the ger — we coming out that Bahnhof, they are coming —"
312,"The train station, yes.","Yeah, the train station. There are coming transports and transports with prisoners, and — you know, from ar — other coun —"
313,"Yeah, yeah. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Edith Weinstein "" May 18, 2015","— and from — at that time I didn’t know concentration camp woman had sliced the wrist and — and they are bleeding, and they are holding them up. I didn’t know. It said, my father goes to a war camp. No fathers were home."
314,"So, here’s the thi — you see women who have sliced their wrists.","They had it and they’re holding up, they still had to walk. That Bahnhof at the train station, was full of transports with people from going back and —"
315,So you and your sister and your mother went to Plauen with your father.,Yeah.
316,There you see mixed marriages for the first ti — people from mixed marriages.,Yeah.
317,Jewish women with German men? And then German men —,A-A-And —
318,— Jewish men —,Jewish wom —
319,"— Jewish men with German women, and — and so on.",Yeah.
320,"And as they’re going to the train station, your father 1s now under guard?",Yeah.
321,"So, he’s separated from you and your mother and your sister? Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein ~ May 18, 2015",Yeah.
322,"And — and women who were under guard, have sliced their wrists.","Th — they are ke — not from that, from — the transport was coming in, with marching people, and coming. That train station was full with I didn’t know what. You know, at that time how old was I? Ten."
323,Yeah.,I didn’t know.
324,"And so, you see these women who have tried to commit suicide. And when you’re saying they’re being held up, someone’s holding them, and walking them, or they themselves are walking?","And sometimes they took a stick and — a-and — and hit them, and, you know? I didn’t know what to di — I — it was war, I don’t know."
325,Yeah.,"I was 10 years old. They didn’t teach that in school, or anything. And nobody talked about it."
326,"So, what happened with your father at the train station?",That — he went to Theresienstadt.
327,"Well, did he — did you see him get on a — one of the trains? Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein * May 18, 2015","Yes, the — all them who — who reported in the Gestapo in Plauen, they all had to go in the — in the train, and that took them to Theresienstadt. That’s what we found out, and when — when the card came. He sent a card from Theresienstadt, he was allowed to send a card."
328,And — yeah?,The next time I saw my father again —
329,Yeah?,"You wouldn’t believe it. You — my father was on the death march. I lived mi — mostly with my grandmother in Treuen, and somebody come running, that was like the end of the war, in April, or whatever, you know, and — and says, Paula, Paula — because everybody knew Leo. You know, the only Jew."
330,Yeah.,"Leo — Leo is coming through the town, Leo is coming through the town. And you know how many exits are in then? She takes my mother — my grandmother takes me, and we go on the [indecipherable] they’re coming, the big wagon — remember the movies, wagon train?"
331,"Yeah, yeah. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein ~ May 18, 2015","The Jews are like cattles on that and pulling that train, and the Gestapo, and the motorcycle with the machine guns. They took the death march all the way back to Theresienstadt."
332,Now I’m confused. They were on a death march from —,"From Theresienstadt, because the Russian advanced."
333,Okay.,Came in. And you know they took people out of concentrations camp?
334,Yes.,That my — my husband [indecipherable] out of Dachau.
335,Okay.,"So-— and they came through our town. And somebody came and said to my grandmother, Leo is coming, my grandmother took me, and she went — and she went there, and she don’t care, SS, or the nat — I didn’t know SS wa — what did I know? She went there and she says, Leo, Leo. The SS man came with the gun and stepped to her, and says, take that child away, take that child away. In the meanwhile, somebody else went to my mother’s sister, because we lived in that Schreiersgrin, in that little town, and got my mother. And tha — again, it’s one thing out of the town, they let my mother talk to him for three minutes. He went all the way back to Theresienstadt. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein * May 18, 2015"
336,"Well, this is what I don’t understand. He went out of Theresienstadt, and then back to Theresienstadt?","They marched him all the way back, he got liberated in Theresienstadt. They marched him all the way back. The events — the — the — the American came from one side. We got liberated there from the American."
337,Okay.,"And the Russian came from the other side. And they emptied the camps what — what they couldn’t kill, they march, and put them on the streets, and they marched."
338,So you — when you say goodbye to your father in Plauen —,Yeah.
339,"— when he’s taken by train, was it a cattle car, or was it a regular train he was on?",I couldn’t tell you.
340,Okay.,"It’s probably was cattle cars, because that was — most transport cars was —"
341,Right.,"— because that was — well, there was no plain cars 1n there."
342,"Okay, and in — if — and if this is 1942, then you only get one card from him during that time —","Yeah. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein *° May 18, 2015"
343,And your moth — nobody knows if he’s alive or dead —,"No, we didn’t."
344,— aside from this.,We didn’t.
345,"And then, as the war is winding up, so we’re talking early 1945 —",Yeah.
346,"— he comes through Treuen, or he comes through Schreiersgriin?","Through first Treuen, Treuen came first, because they’re coming like from Plauen or the — whatever that. There was the highway with th —"
347,And you’re with your grandmother.,Yeah.
348,"And someone tells her, Paula, there’s Leo on the — in [indecipherable]",That is — coming through the town.
349,Okay.,"And they’re pulling, like horses, pulling the wagon, the Jewish people, the men."
350,And did you have a chance to talk to your father then?,"No, no, I didn’t. I just waved, and he waved to me."
351,"Okay. So when the Gestapo said, get that child out of here, they — they meant you, on the side, waiting? Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein >” May 18, 2015","Yeah, yeah."
352,Okay.,Right.
353,"And your grandmother doesn’t pay any attention, she goes to him.","My — my grandmother — like I says, my mother’s family — and her brothers were soldiers."
354,Her — your mother’s brothers were soldiers?,Every German man got — that’s what I —
355,"So, your grandmother goes up and hugs your father.",She didn’t care. She didn’t.
356,"And she sees him, and did you see him in the distance?","No, we —"
357,Did you s — were you able to see what he looked like?,Oh yeah.
358,What did he look like?,"Well, like himself, what he looked — they’re pulling the wagon. There are a lot of people, a lot of walk-ins — h-he — he — he didn’t —"
359,"Did he look older? Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein May 18, 2015","I don’t know if he looked older or not. He was not allowed to do — he had to do — they had a gun in their back. They are with the motorcycles, they are riding next to it. The next day my brother told me, I saw him too — he was home in Schreiersgriin — I saw him too, we were hiding behind trees. And he was only like, at that time — 35 — 10 years old."
360,Yeah.,"And then, that — from his brother’s wife, she came — end of the war she came there, and she says, I would hide him, he could run away. She didn’t save her own husband. That what — was German was about. That’s why I says, when they said — when they mate with us, oh, the Jews — said we were yekkes, and the Jews said we were Germans. I said, my mother was more a Jew than you ever will be, because She had a choice, and she lived to be a Jew. She had a choice, and she was a beautiful 42 years, and she’s buried in the Jewish cemetery, next to my father. So, nobody can look down on us. We are not people who going out of our way, all of that. We had a hard life, my mother made it bearable. Her — her mother s — keeped us, protected us, and it — but we were nobody."
361,"Yeah, yeah.","Everybody could have done with us what they wanted. And there was like we — like we talked yesterday, there was the farmer next door, and he got banished, he Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein ~ May 18, 2015 got banished. He was a young man, and always [indecipherable] up and take the — you know, degraded my father, and things like that."
362,What did he do with your father?,"Degraded him, you know, as a Jew."
363,"He degraded him, I see.","Yeah, th-th-the Jew, you nothing. You were nothing. Or — and my father was a little man. And he came back after the war, he was paralyzed, and he died, he’s died [indecipherable] he got his punishment. And a lot of people did to us like that. But I don’t — I went one time back to Germany, one time, ’95. And I didn’t want to, I had for my cousin there, and he always come to us, to — to — to America, visit us. And he always says, why don’t you come? He still lives in the house I am born in. He’s a builder, and they made it modernized and everything. And I se — I always says, I didn’t forget nothing there, and I didn’t lose nothing there. So, one time I went back, and that’s it. And my mother one time, and she says, I’m never going back there."
364,Okay. Let’s go back a little bit. Your mother and your fath — y-you see your father in Plauen.,"Yeah. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein ."" May 18, 2015"
365,"He’s taken away. He — he — you don’t know at that point that it’s Theresienstadt, but it ends up being Theresienstadt.",Yeah.
366,"And in the three years that he’s gone, or two-plus years that he’s gone, you get only one card from him.",Yeah.
367,"Okay. And at one point in the winter, early spring of 1945, he’s on the death march from Theresienstadt, comes through Treuen, Schreiersgriin, turns around, goes back to Theresienstadt. And your grandmother — your mother had three minutes with him.",Yeah.
368,"Your mother had three — did she come back and tell you what he spoke of, what they said in those three minutes?","No, no, I don’t think so. Not that I remember."
369,"Okay. Let’s go back to 1942, when your father is taken away. How did life proceed for you and your mother, and the rest of the children?","I — like I told you, we always had to work, we each had our job. My older sister, she — she had to take care of the kids. I had to make sure the food is in the house. Contact reference@ushmm org for further information about this collection Interview with Edith Weinstein "" May 18, 2015 My other sister, after we — we had to deliver with my mother th-the work for the factories, to Treuen, and bring a new work, and that’s how we survived."
370,Were you allowed to go to school?,"Yes, through the beginning I was."
371,"Okay, so tell me a little bit — we haven’t talked much about school life. What was school life like, from your earliest memories now, going back before the war.",I started school in 1939. I remember — I remember that was the day of the war began.
372,"That’s right, September first.","September first. Sep — and I remember that they — when they send us all home. And I went home, happy from going home again. And later on, like I says, I had that one who was the Jehovah’s Witness in the class. And we had to get up and, you know."
373,Do heil Hitler.,"Every morning. Wha — we separated. At that time, we were not allowed to go any further in the school, only basic. We were not — were not allowed. And that is when I noticed really, we were different, when school — because every kids wore the Hitler uniform, they went — and we asked why aren’t we? You know kids, it’s Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein °* May 18, 2015 kids. And my mother says, just we’re not. And my grandmother, just keep quiet. And that’s what we did. We —"
374,So how many grades of school were you allowed to go to?,I went til 1945.
375,So you were in school until 1945?,Yeah.
376,"Okay, so you were 13 years —",But —
377,Okay.,But —
378,Yeah.,"In Germany at that time, in adult grade, you go in higher school. You get higher schooling when you are smart."
379,Okay.,We were not allowed to go. That was just [indecipherable]
380,"All right. But if you start in 1939, and you go until 1945, that’s six years.","Oh yeah, that was in — in that town, in Schreiersgrun I went there."
381,"Yeah, right.","Later on, after the war, I went to school up in Wolkenstein. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015"
382,"Okay, that’s different.",Yeah.
383,"We’ll talk about that, too.",Yeah.
384,"But — but during the war, you went to six grades?",I don’t know what —
385,"From 1939, til 1945.","Wait a minute. Yeah, maybe fifth grade, what — whatever. I don’t even remember."
386,"You were never thrown out of school, in other words?","No, I don’t think so. I don’t th — oh, I don’t re — I-I really don’t remember. We didn’t go to the end no more to the school, because every day bombs falling on that, you couldn’t go."
387,"Okay, that could be. But not because you were half Jewish and half Christian?",I-I really don’t know exactly that.
388,Okay.,"Because at that — you know what, a funny thing happened there too, at Plauen they are bombed — the American bombed Plauen, and you know when the sirens went off, and you had to go in [indecipherable] and you know what happened? Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein “ May 18, 2015 Like the man upstairs watched us? When the worst bombing came, they knocked our doors, and knocked those doors, we were supposed to go in the basement. We didn’t wake up. In the morning we woke up, and they all said, we all tried — God watched out for us."
389,"So in other words, you’re in Plauen, and there’s a siren because this —","No, we were in Schreiersgrin."
390,In Schreiersgrun.,"But you could see how there the bombs dropped off from Plauen. You could see that, everything."
391,"And so the — the basement, where people took shelter, did that get bombed?","No, we didn’t get bombed, but we had to get out of our living quarters, but they couldn’t wake us up. It’s like higher power watched out for us."
392,And you didn’t get bombed?,"No, but we didn’t know the worst would happen either."
393,What was the worst that happened?,"That a lot of people died in that night from the bombs, all that stuff. We didn’t know nothing. It — like you say, it’s [indecipherable]"
394,"Yeah. Yeah. Did your mother — you talked a little bit about how people degraded your father when he was, you know, neighbors and — and like a farmer who — a Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein °° May 18, 2015 young farmer who he had to work for. Were there — were there people who also helped, or tried to watch out for your family?","Yeah, next door — next door was a very religious woman, she had the Sunday school, or whatever, and she was my mother’s friend a little. Otherwise, nobody was her friend. My mother was shunned. We were shunned. We were nothing. Like I says, there were so many prisoners in forced labor from other countries, and there came working. In the nighttime they went [indecipherable] and slept. But they walked free. But everybody they are watched, we were watched. We couldn’t go no place. And then we were not the only one, we were with — with other forced labors, from u — from the Ukraine they brought a lot of young women to work by the farmers. And Serbian, there were a lot of. There were a — a — prisoners of wars, were a lot of in there. They all had to work by the farmers. So many, and from — from Holland, Dutch in — in that room that [indecipherable] first time that I had to put my shoes on."
395,"Oh yeah, [indecipherable]","I had to go — I went to the factory working, and then I went to there. They walked free on the street. That was not that big, so 1t was every ba — we were all in prison, but we could — I don’t know what you can say to that. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein °° May 18, 2015"
396,"Well, you’re — you’re observed, you’re watched, you’re — you’re not really free. You know, you’re — you may not be in an actual prison, but there is — but you’re controlled.","Yeah, yeah."
397,Yeah.,We were controlled. We could not le — do what we wanted to.
398,"Okay. Now, you mentioned that your mother’s brothers, your uncles —",Yeah.
399,— joined the ger — had to join the German army.,Everybody had to.
400,And where did they serve?,"I don’t know. I just know that is the funny part. One brother was, before the war, a communist, you know, like [indecipherable]"
401,Right.,"And he got in the — in the Russian prison camp, he was no more — first of all, he came half dead home, after a lot of years, he never was a communist again. And one was in England, | think, they took him for prison camp in England."
402,Okay.,"And where’s the other one? Anyhow, all three of them came back. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein °"" May 18, 2015"
403,"Okay, so they all served in the Wehrmacht.",Yeah.
404,"They — two of them, at least, were taken prisoner of war.",Three — all three were.
405,All three were prisoners of war.,"All three. But one had it really bad, he came home half dead."
406,That was the one in the Russian prison?,Yeah.
407,Okay. And —,That was the communist.
408,"And that was the communist. And how many years was he in the prison camp, do you think, lot?","I don’t — I don’t think he was home yet — I think he must have been two, three years, because he was not home yet when his sister passed away, and his father. See, at that time, I didn’t live no more, when they come home, in Schreiersgrin."
409,Yeah.,"1945, when the war ended, my father went to Wolkenstein, and he took back what it was ours."
410,"Okay, Wolkenstein is where your grandmother had the — the store. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein °° May 18, 2015","Business, and my father was from there."
411,"Okay. So your father — let’s — all right, let’s then — I get different topics here. But let’s — let’s — let’s stay with your uncles.",Yeah.
412,The ones who served in the Wehrmacht.,In the Wehrmacht.
413,And then we’ll come to your father. So you no longer are around when your uncles come home —,No.
414,— from prisoner of war camps. Do you ever see them again?,"Yes, I did."
415,Okay.,"The one uncle I met when I went, ’95, to Germany, he was — that was her youngest brother."
416,Okay.,"That was my cousin’s — h-his son is as old as my daughter, so he was young."
417,"So this uncle, the young — did you ever see — was the first time you saw your uncle again after the war in 1995?","Yes. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein -"" May 18, 2015"
418,"Or did you ever see them in the 40s, when you were living there?","No, I only saw the one, that youngest one, 1943, when he got married. That is the only time. They were never home any more. They were never home."
419,"Were they all very — did anybody ever talk about Hitler at home? Your grandparent — your — your maternal grandparents, did they ever talk politics?",They didn’t like it.
420,They didn’t like him.,"They didn’t want to go to war, they didn’t want to be soldiers. They were nice people. They didn’t condemn their sister."
421,"And the larger families, their wives and children and so on, were they also similar? When you were —","Yeah, th-they lived in Treuen. My — my mother’s older sister, she was a dressmaker, and coat maker by trade. She teached even people, and she made sure that we had something to wear. She made us, and my mother made th — were very handy."
422,So your mother’s — th-there wasn’t anyone in your mother’s family who turned their backs on you?,None.
423,"That’s a very remarkable family. https://collections.ushmm.org Contact reference@ushmm.org for further information about this collection Interview with Edith Weinstein ” May 18, 2015","Oh. But I really didn’t see them much after the war, because we moved up to that Wolkenstein. We lived — we lived in that small town, and my grandmother and they all lived in Treuen mostly. And then when you had the — had transportation to go, you know, it was a long — like two hours, to go to that Treuen, to Wolkenstein. And the — after the war was not much transportation. And then, you had to have a special pass to go on a bus. Even after the war, you know, was nothing that as — was the Russian zone, they traded us — we got liberated from the American, and that’s when they found the papers, we were ready for transport. We children were ready for transport."
424,"And your mother too, or not?","I don’t think so, but we children were ready for transport. So —"
425,So who found those papers?,"My father, when did he come home, an-and the Burgermeister, and then they came out to my mother and said, oh, we were good, we — you know, they wanted to help, that she shouldn’t — because a lot of them were Nazis. They wanted my mother to say good, because then they traded us in for the Russian, for Berlin."
426,I— now I’m s — now I’m confused.,We got liberated by the —
427,"Americans. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein m May 18, 2015",— American.
428,Right.,"And later, Berlin got traded for —"
429,Okay.,"— sectors. [indecipherable] got traded in for Berlin. So suddenly, overnight, the Russian came to our town. And my parents were not home, we children — and we were young girls, and they still raped and did different things. So we had to choose [indecipherable] and my — my sister — I was 13, and my sister was already 15, 16, you know how —"
430,A dangerous age.,"Yeah, so sh — we took that Jewish star, and we hide it when they come in, that they didn’t do it, because they went from house to house to look. That they didn’t bother us, we were home by then, safe."
431,"So soldier — Russian soldiers tried — Soviet soldiers tried to come into your house, too?","Yeah, every home they came."
432,"Every home. And when they saw the star, they left you alone?","They left us alone, but [indecipherable] other thing."
433,"I see. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015",But so that’s — that’s what happened after the wa —
434,"So in other words — I want to understand this, the Birgermeister came, and showed your father that you had been on the lists to be transported.","Yeah, yeah."
435,And wanted to be — show a good side —,"Oh, that all —"
436,"— so that your mother would speak up for them, and that the town would not be traded for Berlin. Is this right? I don’t understand the connection of being traded.",That has nothing to do with it.
437,Okay.,"Th-th-th — Berlin, in trading us [indecipherable] of it, that has nothing to do with us."
438,"Okay, okay.",But we were liberated from the —
439,Americans.,"— from the American, but later we got occupation from the Russian, because th- the American wanted a part of — of Berlin, the English wanted, and the French, and the Russian. So they divided Germany, and we became East Germany. You know that. Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015"
440,"Yes, but people will not know it, necessarily —",Yeah.
441,— who are listening to the interview.,That — that became East Germany.
442,Yes.,"But originally, we were liberated."
443,"Okay. So, let’s go back a little bit, and talk about how did your father get back home?","He got liberated in Theresienstadt, and he came home again."
444,"By foot, by train, by —",What do I know?
445,Okay.,"I don’t know — I don’t know. There was su-such turmoil after the war, I don’t know, but suddenly he was home again."
446,And was he different than he had been before?,"Older. Little wiser. He right away went and — went, and he went up to that Wolkenstein [indecipherable] I knew, and he took back, he had the people throwing out what his parents lived in there, in the house. I have pictures of that. And then, after few weeks, we moved up there to Wolkenstein, we took over the Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein m May 18, 2015 quarters, he took over the business. My father was a big man at that time. He was only Jew — like, in Wolkenstein then, like a few of them came back. But they ar — later went away again."
447,"So, when he came back, his mother’s business, which had been taken away by the — the Nazis.","By Nazis, yeah."
448,"And the living hou — the house, the — or wherever she lived —","It wasn’t a house, was apartment, right above the store."
449,It was an apartment above the store.,Yeah.
450,People had moved in there.,Yeah.
451,And so he was able to take that back.,"Yeah, he took them — evicted e-everybody. Ni-— the police —"
452,Right.,"— took them all out, because it — it was theirs."
453,"Yeah, yeah, yeah. And what kind of quarters were these, the — you know, where your gra — this was your grandmother’s home.","That was my grandmother’s home, and that’s where my father was born. Contact reference@ushmm org for further information about tis collection Interview with Edith Weinstein . May 18, 2015"
454,"So, what did that place look like, that apartment quarter? You know, tell me a little —",Compared what we had in that Schreiersgriin —
455,Yeah.,— it was a palace.
456,Yeah?,"Yeah, we — it was a big kitchen, was a living room, a big office in there, or whatever you need. A bedroom upstairs, under the [indecipherable] was bedrooms that — where we slept, and that. But that was not big enough, too. And then later when — across the street, a bigger one — then I was already married — we moo — they moved over there."
457,"So in other words, your parents were able to move into this family’s home.","Yeah, and take the business back."
458,"That’s many ironies there, you know, it’s very ironic.","Bec-Because like I said, it’s deep in Germany. You said you knew Prague there, in Czechoslovakia. It was not far."
459,Yeah. Yeah,"When I went ’95 back, and I said — my husband wanted to go Prague, once he says, and my cousin says, we not going there by car, we not going. They are Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein mc May 18, 2015 stealing the tires off the cars and everything, we not going there. That was 795. So, we didn’t go there."
460,Yeah.,But I was about [indecipherable] after the war.
461,Yeah.,"We- we took, because my father had business, we went to Tieringen, we went to Leipzig, and we went Berlin."
462,Amazing.,But—
463,"But — okay, but we’ll talk — we’ll talk about all those things a little bit later. Now, I want to go back to — what do I want to go back to? Your brother — your uncles on your mother’s side, all served in the German army. Were they only soldiers, or had they been officers, as well?",I don’t think — they only were soldiers.
464,They only —,"I think the youngest one was a little more — I don’t know, what do I know from — I don’t even know now what the — what the [indecipherable]"
465,"Okay, okay. And — and you never saw the uncle again, who was under the Soviet Contact reference@ushmm.org for further information about tis collection Interview with Edith Weinstein "" May 18, 2015","Oh yes, I th — I think I saw him once, and we didn’t go there more."
466,To Treuen?,"Yeah, we didn’t go much. I just went there when my aunt made us something to wear, she was a dressmaker."
467,I see. I see.,"Because my parents were busy then, and —"
468,So — but let’s go back to the Jehovah’s Witness family that was your — also in Schreiersgrun.,Yeah.
469,You say the husband was killed by the Nazis?,Yeah.
470,"In a camp, or in the town? You don’t know.",I really don’t know.
471,You don’t know.,"All I just know that he got killed, and then she was with her mother."
472,Okay.,And they took her mother naked through the town.
473,"Through the town. And then what happened to the mother and the girl? Were there any other children? Contact reference@ushmm.org for further information about this collection Interview with Edith Weinstein _ May 18, 2015","No, no, that’s were — only was them two left."
474,Oh my.,"And when I went back ’95, then I heard that she died too, the daughter. I don’t — Is-"
475,"Okay, okay.","Well, you know what I can tell you [indecipherable] even, a person who was not quite normal? There was one in town too, she was like — or whatever, not quite right."
476,"Mentally disabled, yes.","Yeah, they took her to [indecipherable] which there was for — for people, mental, they killed them there, too. That I knew."
477,Did you know that? Did people know that —,That I knew.
