num,question,answer
165,"How about Leo? Interview with Paula Blue 7 August 7, 2009","Leo was left — Leo was left there also in the — in the camp, and he, later on [indecipherable] I don’t know if s — I don’t know if I gave it to you, I may not have, where he writes that he has to leave Maman, and he’Il have to — that the Eclaireur Israeli de France, the French scouts had a home in Morsak(ph) which is in south [indecipherable] who had the home, also took out the teenagers, the older ones, that freedom or [indecipherable] and for a time, yeah, I was in — I was with him in Morsak(ph) for a few — oh, maybe a month or six weeks."
166,Was this before you w-were in —,After my mother wa — after my mom was deported.
167,"So, in wa — in Marjolet, can you just describe what it was like for you? Did you feel a sense of relief being out of the camp?","No, I—I probably cried for two weeks, being separated from my mother. And we were — how should I put it? Kids that came from the camp, they had to be deloused. And the — it — it — the first few weeks were — were very hard. But the children there were — you know, telling [indecipherable] and some of them — we didn’t speak French, most of us didn’t, you know, came from Germany and barely — and the — we learned really fast. The smaller they were, the faster they learned."
168,And so —,"So it was French mostly — huh? Interview with Paula Blue ” August 7, 2009"
169,"Day to day, what was it like?","In the home? It — 1t was — 1t was good, you know, it was good."
170,And [indecipherable] were —,"It was interesting with the — with — with the other — with the other children. There was even a class, there was even a school classroom. And we were, you know, the kids from — from — yeah, from — from that — we were integrate in the whole — so — so to learn French wasn’t — I don’t even [indecipherable] I think it took weeks, the kids just — just started speaking it and knowing tt."
171,"Do you remember anyone during that time period, any figure or person that stood out in your mind as being really helpful to your survival, your day to day survival, your emotional survival?","Yeah, there was a director of — the director of the — of the home was Monsieur, Madame Bloch, Bloch, b-l-o-c-h, who — who were the really kindest — kindest, best people that you — who consoled us, I mean, people that came there, I think they — we understood them, I think they spoke German, and the — until we became integrated into the — the French society over there."
172,And —,"Which didn’t take long, by the way, anyway."
173,"You were there for two years, a little — Interview with Paula Blue ” August 7, 2009",Yeah.
174,"[indecipherable] two years, a year and a half, two years.","Yeah, close to two years —"
175,Right.,— for only one.
176,And then you were moved — where did you move?,"We were in the — they star — we were — they started looking for places to — to hide children, and they — so that was in the — near the Swiss border, and then 1 — so that was already after deportations from — that we knew already that — we didn’t know, I mean, that that would be final — the final solution there. And hope was always there. But they were hiding children either with fra — in France or in — in the —I was in Chambéry at the Salvation Army, by the way, with another few girls. There was a — not a convent, they — where they were hiding the boy — th-the boys in the religious — a — like a monastery, probably off in that area. So —"
177,"Hand up for a second to — you mentioned deportations. Had you — once you left Rivesaltes, how did you know what was going on with your mother?",We - we were in — in contact at — for — for a while.
178,"You were receiving letters? Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue ” August 7, 2009","Right. I— I remember her last letter I got from her, I mean, that she was taken to a different — we didn’t — we didn’t know at that time, we didn’t — we didn’t know what the — the fi —"
179,Can you [indecipherable],"— we didn’t know about the final solution, let me put it this way."
180,"You received the letter, and what did the letter say?","That they — she will be going to a different camp, and she will probably hear from — we will hope — hopefully hear from her. Something like that, the last — the last letter which we had — first of all, when we were — left Marjolet to go to Haute- Savoie being hidden with a family, with a French family for a wh — for a few — for a while, we had to — we had to get rid of everything [indecipherable] in German everything al-already, uh-huh. I recall an incident I wrote to Leo, who was in Morsak(ph), which was the — with the French scouts Eclaireur Israeli du jour — de France. And I used to turn over envelopes and it was from Rivesaltes, and I turned them inside-out to send to him. And he — he wrote me back to — to — to be careful. So in — he [indecipherable] he wrote on one side of the corner of the letter was g-i-e-b on the — on the bottom, he wrote an eight, which means in German gieb give, acht, mean, be careful. And I understood what he meant."
181,"So he wrote in code, and you — Interview with Paula Blue "" August 7, 2009","He wrote in code, and I knew what he meant."
182,"When did you hear the — so, you received the last letter from your mother.","In other words, not to return — turn the envelope that anybody’s is in the — anybody’s in the camp, I mean, they — would would be in a camp, in Rivesaltes?"
183,"Right. So she was deported to a different camp, you didn’t know what camp.",We didn’t — we didn’t know at the time.
184,And what about your father?,We didn’t know at the time.
185,Were you hearing anything at this point from your father?,"We didn’t — in Marjolet I — I believe I had letters from — or telegram or — there was some — there was some — you know, I don’t even recall. I believe there wa — there was some, a — not much."
186,"At this point, are you still keeping track of Leo, until you’re together in Morsak(ph) again?","Well, Leo was already — Leo was taken to — he — it was [indecipherable] French, and he was taken to — it was a Vichy youth camp in — in Annecy."
187,Do you remember when this was?,"When he left? No, I don’t know, because he — we — I was in one home, and he was in the — in the — but they started taking young a-as — Jews to — to deport them, Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue * August 7, 2009 or if they had French papers, even if they had French papers, they took them for forced labor. So they had to find a — I mean, the — the — the French — the French Jews did amazing job, they — they saved thousands of children, I would say OSE did, Eclaireur Israeli de France did."
188,"So, you moved to Haute-Savoie, you’re in sh — you are in — hidden in Chambéry and Annecy.","Chambéry and Annecy, | was there briefly with the French — the French family in Peseux [indecipherable] in to — to Switzerland. I was there for maybe a week, but that’s about it. And the — crossed the border in Switzerland, which I do not remember — Ruthie is better than I am at that. I — I don’t recall."
189,She does remember this —,I don’t re — hm?
190,She does remember this [indecipherable],She remembers it?
191,She remembers it’s a Polish woman —,"Yeah, yeah, I know, but she remembers a — a — I — I remember [indecipherable] crossing, I think either as a small child or my — you know, holding my hand or —"
192,"She doesn’t remember exactly, but —","And she remembers, it’s amazing. She remembers. And I — and I don’t. Interview with Paula Blue “ August 7, 2009"
193,Once you — once you —,—I don’t. I remember arriving in Geneva.
194,You do?,I do remember
195,Can you describe them?,"Oh God, huh? They were not very kind, the French — the French gendarmes over there. One of them said [speaks French] where do you come from, you little Jews?"
196,You were in Geneva?,"In Geneva, at the police."
197,What did you do once you arrived in Geneva?,We were taken to camps.
198,Refugee camps?,Refugee camps.
199,"Did you realize, we’re free?",Ye-eah.
200,[indecipherable] made it.,We were — I don’t know. I — I — I don’t recall.
201,"You still didn’t have a sense of — Interview with Paula Blue “ August 7, 2009","Well, you know, in the camps you’re still not free, but the a — I — we couldn’t — we couldn’t write. I couldn’t write to my father, that — you know, like [indecipherable] you know, you write to Papa, and you re — you know, that we’re alive. And — but we couldn’t write to — we couldn’t — we couldn’t write from the camp to — to England, only into anybody in Switzerland, if we knew anybody. So you couldn’t write there and the — that was really — so the same time that I c — my father probably died the same time when I ca — when I came into Switzerland, or before, or after that, I don’t know exactly."
202,"You knew that after the war ended, right? That —",We found out — we found out after the war.
203,Let’s back up for just a second.,"Well, we didn’t hear from him, and it just couldn’t, I mean —"
204,"Which could have been the war, but —","Yeah, but we found out — we f — we f — no, during — during the war in Switzerland, even, I found out. I don’t know when Leo found out, we never talked about it, we never talked about the —"
205,How did you find out about your father?,I was with the —
206,"Just for the sake of the — the — getting it on tape, what happened to your father? Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue . August 7, 2009",He — he died of a heart attack. He didn’t hear from us and he died of a heart attack in — in London.
207,Do you know when he died?,"When? Yeah, I know the date."
208,What’s the date?,"And the date was May — May 17"", 1943"
209,And how did you find out?,"I found out in the — I was with a family in Kreuzlingen, which is the s — the Swiss part of the — I was af — with family there. And I didn’t go to school or anything, I don’t remember. Just — just worked, I did housework there, they took — what is — which was very kind. I had a friend there [indecipherable] they took especially girls, I mean to — you know, for — for help in the house, or housework, or so forth and so on, but you know, we were not in — we were not danger of our lives."
210,And when did you find out?,"I—I found out at a — I think a — the — I don’t know how she found out, the mother — was a Jewish — Jewish family there, she — she told me."
211,She told you exactly what happened,She told me — she told me that my father was dead.
212,"And — and — Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue “° August 7, 2009","And I didn’t hardly react. I think I — I didn’t speak for weeks, apparently, to others. I mean, to a — Swiss people, Swiss chil-children teenagers already, my age, and I just [indecipherable] I — I —I didn’t — I didn’t talk."
213,So at this point you were 16 —,"I didn’t — I didn’t — I just didn’t — didn’t speak, I lost my sp — I don’t know how that comes, but the — it’s — it’s — yeah. This I recall. I just — but functioned, but I didn’t speak. This I remember."
214,Where was Leo during this time —,"Leo was in the — Leo was in — in — didn’t hear from him, I mean he couldn’t, it was — he was in Annecy, he was in the — the — forgot the name of the thing. The company en France, which was a Vichy [indecipherable] camp kind of thing, which quite a few Jewish boys were there his age, teenagers that time. And what happened by him, I do not know. As far as I know he joined the — after the Normandy, | believe he joined the — the Maquis, and from the Maquis he joined the army."
215,"And when did you learn about your mother, can you tell me what happened to your mother?","Yeah, well, after the war, we started looking, with the others like me, and we started looking on the Red Cross in — you know, it was really in Geneva — in geni — Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue a August 7, 2009 in Geneva [indecipherable] yeah. And they — they were looking from — there were names, names, names of people, the survivors. And you didn’t find a name, and I mean, 1t came out that — what happened, after the war."
216,Can you tell me what happened for th — on tape?,What happened?
217,What happened to her?,What do you mean what happened?
218,What happened when she was — when she left Rivesaltes. I know —,"Well, the only thing I know — the only thing I know 1s from — from the [indecipherable] list. And she’s in the 19"" — 19"" transport, August — August the 12"","
219,1943?,1942.
220,°42?,°42.
221,And she was deported st — through Drancy’?,"[indecipherable] to Drancy, from Drancy to Auschwitz, I mean, whatever that’s — Interview with Paula Blue ™ August 7, 2009"
222,"And when the war ended, I’m assuming that at one point you were reunited with Leo.","With Leo? I didn’t hear from Leo for a long time. He — got a letter from Leo that he wrote from the army that he didn’t hear from me, he wrote to OSE. I got the letter here — I don’t know if I brought it or not, but it’s — it’s in French anyway. So he — he — he didn’t hear from me, and he didn’t know what happened. He didn’t know what happened, if I — if I —1f I ever wound up in Switzerland, or what happened, he didn’t know."
223,He didn’t know if you’d survived that.,"He didn’t know if I — 1f I made it across or not. So he — so after the war, he wrote to that small town in the — which was the sort of sister town in Germany, which was called Kreuzlingen. And he — I think that’s how he found out — we found each other. And he came on conge, which is furlough. I was in Geneva that he found out where I was. And he was on furlough, and I — I don’t remember how — how that came about, but he was on the French side, which is [indecipherable] Geneva side, but we met on no man’s land in between."
224,When did you come to the United States?,In 1947.
225,"And did you come from Switzerland? 49 Interview with Paula Blue August 7, 2009","I came — yeah, I got my — I —I was in Paris with the — Leo when he — after he was released from the army, and I was the — the — yeah, the consulate was in — my family in Canada found someone here to — to make papers for me, because I couldn’t get to Canada, believe it or not, I was German. End of Tape Two Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue ~ August 7, 2009 Beginning Tape Three"
226,"— letters that Leo was able to get — retrieve in 1950s — in the 1950s from the United Kingdom, you donated the letters to the museum, but when did you first receive the letters? When did you first see the letters?",You mean — the letters for what? For —
227,"The letters from your mother from you, from Leo to your father.",I don’t recall that. How did I get those letters?
228,"Cause when I visited you, you told me that you’d really not gone through them.",Hm?
229,You re —,I did — did I remember?
230,"You — it had only been a couple of years since you’d received them, and you told me that you didn’t really ever look at them.","That is true, I never looked at them. I think Leo — Leo handed them to me, I believe, Leo handed them to me, the whole — the whole pack, and I di — I never looked at them. Y-You — you’re right, Leo probably brought the letters, they were letters from us, right, to my fa —"
231,"Yes. Interview with Paula Blue * August 7, 2009","Yeah. So he got them [indecipherable] my father’s belongings he gave me from my father a — his watch, I have, and what else ha — he gave me something else, which I still have."
232,"Just — briefly just to — to — before we end, I just wanted to ask you, tell me about what it was like to arrive in the United States.","I was supposed to get to Canada, arriving to the United States, it was — it wasn’t — it was a happy — it wasn’t a happy event, it wasn’t a happy moment."
233,Can you —,"It was — it was not, you see, because first of all, my parents wanted to come. We — friends of my parents, which he — and a — that the son was a good friend of Leo’s, who lives in Pittsburgh, which I’m in touch with [indecipherable]. He — I think Leo was in tou — he was in the American army, Leo was in French army, so I — I don’t know where they met or where they got contact. He — he wrote to me somewhere in Switzerland and he — so — so we were 1n touch with them, with his — with his parents, and he had a sister, an older sister, and when I came to — to the States they picked me up, and it was [indecipherable] they lived in oh, a very German Jewish neighborhood. And the — I think it was Broadway, all the way up Broadway somewhere. So I stayed with them for a while, and then I — I couldn’t get into Canada, believe it or not. A si—a sister, I think, a sister-in-law, or a sister Interview with Paula Blue ~ August 7, 2009 of my — my aunt, my uncle’s wife came to visit her family in New York, and she — that t1— and my uncle said to contact — contact me to come to Canada. And I — I was smuggled across the border to Canada. And the border came, she says, you know, we’re going to the thing and to close the — I couldn’t get into Canada."
234,"So, you [indecipherable]","And first time I got to Canada, I got smuggled in, by the way, that’s it, by — by a sister-in-law of mine, yeah."
235,"When you said that you — it was not happy, can you des —","Maybe — maybe it’s me, I don’t know. It’s — it’s —"
236,Did you feel that your experiences —,"I — first of all, Leo remained in France, and I would have — I would have stayed in France, but he says go [indecipherable] and I wanted to — friends — the — my — my friends went to Israel, [indecipherable] ma — most of them did. The ones — most of them, they were like, you know, like me, refugees from — from — from the ref — from — from Germany, or from — or even French kids have remained with their parents went to Israel. And I did want to go, so Leo says, you know what? You can — you can go to — J-Israel wasn’t Israel yet, by the way — you — later, if you want to go to Israel, you can go to Israel, go — go to u— go — go to United States, or to Canada, to United States or whatever. He had more resentment Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue ~ August 7, 2009 against the family in Canada than I did that they didn’t help. But they tried. They re — they really tried. It was impossible."
237,He had resentment that they didn’t help during the war — before the war —,"Before the war. Before the war. But — but I— I— I-—I believe they did. Cause I did have an uncle that traveled to New York, later on I found out to — to Canada — Canada was closed, by the way, didn’t — but the — to encourage cousin of my father’s to — to send papers. Again and again he sent papers, I mean, he — to — to the American consulate."
238,"So when you arrive, you’re in your late teens?",Mm-hm.
239,You ended up — did you work?,"In ne — yo — yes, I found my job here in Chicago. Yeah, somebody found me a job to support myself. [indecipherable] my marks, no school [indecipherable] my marks. And I — do you believe it?"
240,Did you — did —,"And I had to sa — yeah — no, I didn’t stay with that family, very briefly. I needed a place, and child was growing up, and he needed a place, and so I had to get out. And I —I mean, you know, and I had a room with a — they were from France, a French, a husband and wife with a — with — with a child, who — where I took — I Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue ~ August 7, 2009 took a room [indecipherable] moving — moving with us and I stayed there for a while, and I had a room there."
241,"Were they Jewish, the family?","Yeah, yeah, they’re French fre — from France also."
242,Did they ask you about your experiences?,They had their own.
243,They did.,They had their own.
244,Did anyone ask you about your experiences?,Not really.
245,And what was — did you regain some —,"English, you know, E-English I — I — Leo spoke English quite well when he came. I — I did too, I mean, was still quite — you know. We — we had — my parents hoping to come to United States, and we couldn’t go to school any more that we [indecipherable] a tutor. I don’t know how good he was, but he — he — ma — my parents wanted us to learn — speak English in the hope of arriving here someday. So my English was pretty good, so —"
246,You married a su —,"Or reasonably good, I think. Interview with Paula Blue * August 7, 2009"
247,You married a survivor.,I marred a survivor.
248,Did you talk about your experiences with each other?,"Not much, not much. He — he — he was a survivor, he — number one, he was quite a few years older, was about 20 years older than myself. I was alone, and he was in — he was a— a— Krakow-Plaszow, Auschwitz, M-Mauthausen survivor, mostly in Mauthausen, so he had his own [indecipherable]. Oh, my poor kid."
249,Your kid seems fine.,"He’s fine, he’s fine. He’s fine, isn’t he?"
250,"Backing up, I mean you had said earlier that your experiences differ so much from people who were in the concentration camps, and Leo suggested that you just move forward?","Y-Yeah, yeah."
251,Did you feel that way with your husband? That you — that his experiences were so much —,No.
252,He didn’t.,"No, no, he didn’t. He didn’t make me feel this way."
253,"And he didn’t — so he didn’t diminish your experiences? Contact reference@ushmm.org for further information about tis collection Interview with Paula Blue *° August 7, 2009","He di—no, no. And he didn’t speak that much about it. I— what I learned about him, he was — we were — someone [indecipherable] Plaszow in the camp, 1-in Krakow, in Plaszow and pretty much through the war, another one who lost a wife, lost a child — h-he did lose a wife and a child, by the way, a young baby. He — so — so it was a —I lost my train of thought."
254,He did not diminish your experiences.,Hm?
255,He was —,"No, ya— ya — you know, the thing was, you had it [indecipherable] you had it good. I mean, that was the feeling, you had it good."
256,What was his name?,"Huh? Abe, or Fritz Blue."
257,And when was he born?,Hm?
258,"Your husband, when was he —",He —I think 1910 — eight or 10.
259,When did he die?,"Well, they had pa — you know they — you know they —"
260,"Right, they didn’t have papers. Interview with Paula Blue ” August 7, 2009","They didn’t have papers. Or one — one brother came, took the papers from the next one, so they — so he finally — he wrote to — to — to Poland, he says, I want a birth certificate. I want to know when I’m born. And he fi — he got it. So it was — it was in ’08, I believe. ’08 or ’10, I don’t recall which was the right one."
261,When did he pass away?,In 1982.
262,"I just wanted to thank you very much for doing this. I wanted to know if there 1s anything that you want to add, or to say?","No, that’s about it."
263,You okay?,Yeah.
264,Okay. Thank you very much.,Okay. End of Tape Three Conclusion of Interview
